Time(s),Motor_Angle(deg),Motor_Angle(rad),Pendulum_Angle(deg),Pendulum_Angle(rad),Pendulum_Angle_From_Upright(deg),Motor_Velocity(rad/s),Pendulum_Velocity(rad/s),Motor_Voltage(V),Controller_Mode,Motor_RPM
67.467,-3.920,-0.068,-543.160,-9.480,3.160,0.000,0.000,-1.192,LQR,-3.0
67.482,-4.620,-0.081,-542.810,-9.474,2.810,0.000,0.000,-0.910,LQR,-7.0
67.495,-5.850,-0.102,-541.930,-9.458,1.930,0.000,0.000,-0.133,LQR,-13.0
67.508,-7.080,-0.124,-541.050,-9.443,1.050,0.000,0.000,0.058,LQR,-17.0
67.523,-8.840,-0.154,-539.820,-9.422,0.180,0.000,0.000,0.570,LQR,-19.0
67.536,-10.420,-0.182,-538.590,-9.400,1.410,0.000,0.000,1.018,LQR,-20.0
67.554,-12.180,-0.213,-537.180,-9.376,2.820,0.000,0.000,1.421,LQR,-20.0
67.567,-14.290,-0.249,-535.600,-9.348,4.400,0.000,0.000,2.000,LQR,-19.0
67.582,-15.520,-0.271,-534.550,-9.330,5.450,0.000,0.000,2.000,LQR,-16.0
67.595,-16.750,-0.292,-533.490,-9.311,6.510,0.000,0.000,2.000,LQR,-14.0
67.608,-17.450,-0.305,-532.960,-9.302,7.040,0.000,0.000,2.000,LQR,-10.0
67.621,-17.630,-0.308,-532.790,-9.299,7.210,0.000,0.000,2.000,LQR,-7.0
67.637,-17.450,-0.305,-532.790,-9.299,7.210,0.000,0.000,2.000,LQR,5.0
67.661,-16.750,-0.292,-533.140,-9.305,6.860,0.000,0.000,1.802,LQR,3.0
67.674,-14.640,-0.256,-534.370,-9.327,5.630,0.000,0.000,1.123,LQR,16.0
67.689,-13.060,-0.228,-535.420,-9.345,4.580,0.000,0.000,0.742,LQR,20.0
67.703,-10.770,-0.188,-537.010,-9.373,2.990,0.000,0.000,-0.070,LQR,27.0
67.716,-8.310,-0.145,-538.760,-9.403,1.240,0.000,0.000,-0.668,LQR,30.0
67.732,-5.500,-0.096,-540.700,-9.437,0.700,0.000,0.000,-1.157,LQR,32.0
67.745,-2.690,-0.047,-542.810,-9.474,2.810,0.000,0.000,-2.000,LQR,31.0
67.757,-0.400,-0.007,-544.740,-9.508,4.740,0.000,0.000,-2.000,LQR,30.0
67.770,1.530,0.027,-546.150,-9.532,6.150,0.000,0.000,-2.000,LQR,27.0
67.786,3.470,0.061,-547.730,-9.560,7.730,0.000,0.000,-2.000,LQR,21.0
67.801,4.870,0.085,-548.960,-9.581,8.960,0.000,0.000,-2.000,LQR,15.0
67.819,5.580,0.097,-549.660,-9.593,9.660,0.000,0.000,-2.000,LQR,11.0
67.831,5.930,0.103,-550.540,-9.609,10.540,0.000,0.000,-2.000,LQR,4.0
67.847,5.750,0.100,-550.720,-9.612,10.720,0.000,0.000,-2.000,LQR,-3.0
67.863,5.220,0.091,-551.070,-9.618,11.070,0.000,0.000,-2.000,LQR,-2.0
67.879,4.170,0.073,-551.250,-9.621,11.250,0.000,0.000,-2.000,LQR,-11.0
67.893,2.410,0.042,-551.250,-9.621,11.250,0.000,0.000,-2.000,LQR,-16.0
67.906,0.650,0.011,-551.420,-9.624,11.420,0.000,0.000,-2.000,LQR,-21.0
67.924,-1.100,-0.019,-551.420,-9.624,11.420,0.000,0.000,-2.000,LQR,-24.0
67.939,-4.090,-0.071,-551.420,-9.624,11.420,0.000,0.000,-2.000,LQR,-28.0
67.954,-6.910,-0.121,-551.600,-9.627,11.600,0.000,0.000,-2.000,LQR,-31.0
67.971,-9.890,-0.173,-551.770,-9.630,11.770,0.000,0.000,-2.000,LQR,-35.0
67.984,-13.940,-0.243,-551.950,-9.633,11.950,0.000,0.000,-2.000,LQR,-38.0
68.001,-17.100,-0.298,-552.480,-9.643,12.480,0.000,0.000,-2.000,LQR,-40.0
68.013,-21.500,-0.375,-553.180,-9.655,13.180,0.000,0.000,-2.000,LQR,-42.0
68.026,-24.830,-0.433,-554.060,-9.670,14.060,0.000,0.000,-2.000,LQR,-43.0
68.037,-28.000,-0.489,-555.110,-9.688,15.110,0.000,0.000,-2.000,LQR,-44.0
68.051,-31.340,-0.547,-556.340,-9.710,16.340,0.000,0.000,-2.000,LQR,-45.0
68.065,-35.030,-0.611,-558.280,-9.744,18.280,0.000,0.000,-2.000,LQR,-45.0
68.081,-38.550,-0.673,-560.740,-9.787,20.740,0.000,0.000,-2.000,LQR,-44.0
68.097,-42.410,-0.740,-564.080,-9.845,24.080,0.000,0.000,-2.000,LQR,-42.0
68.111,-46.100,-0.805,-568.300,-9.919,28.300,0.000,0.000,-2.000,LQR,-41.0
68.127,-49.800,-0.869,-573.750,-10.014,33.750,0.000,0.000,-2.000,LQR,-39.0
68.149,-53.490,-0.934,-580.780,-10.137,40.780,0.000,0.000,1.507,Energy,-37.0
68.164,-58.580,-1.022,-592.910,-10.348,52.910,0.000,0.000,1.033,Energy,-37.0
68.177,-62.280,-1.087,-602.920,-10.523,62.920,0.000,0.000,1.160,Energy,-40.0
68.191,-65.260,-1.139,-612.070,-10.683,72.070,0.000,0.000,1.501,Energy,-41.0
68.207,-68.780,-1.200,-622.960,-10.873,82.960,0.000,0.000,1.641,Energy,-43.0
68.222,-73.700,-1.286,-637.910,-11.134,97.910,0.000,0.000,-1.232,Energy,-53.0
68.237,-79.330,-1.385,-653.370,-11.403,113.370,0.000,0.000,-1.529,Energy,-68.0
68.260,-87.410,-1.526,-672.010,-11.729,132.010,0.000,0.000,-1.871,Energy,-97.0
68.275,-103.410,-1.805,-700.660,-12.229,160.660,0.000,0.000,2.000,Energy,-158.0
68.300,-120.990,-2.112,-727.030,-12.689,172.970,0.000,0.000,2.000,Energy,-178.0
68.318,-138.740,-2.421,-757.260,-13.217,142.740,0.000,0.000,2.000,Energy,-80.0
68.338,-134.000,-2.339,-767.460,-13.395,132.540,0.000,0.000,2.000,Energy,41.0
68.362,-128.550,-2.244,-774.490,-13.517,125.510,0.000,0.000,2.000,Energy,44.0
68.378,-118.880,-2.075,-779.060,-13.597,120.940,0.000,0.000,2.000,Energy,62.0
68.393,-112.730,-1.968,-779.940,-13.613,120.060,0.000,0.000,2.000,Energy,71.0
68.407,-105.520,-1.842,-779.580,-13.606,120.420,0.000,0.000,2.000,Energy,76.0
68.420,-99.190,-1.731,-778.000,-13.579,122.000,0.000,0.000,2.000,Energy,81.0
68.437,-91.980,-1.605,-775.370,-13.533,124.630,0.000,0.000,2.000,Energy,87.0
68.454,-82.320,-1.437,-770.620,-13.450,129.380,0.000,0.000,2.000,Energy,97.0
68.471,-71.940,-1.256,-764.820,-13.349,135.180,0.000,0.000,2.000,Energy,109.0
68.486,-60.340,-1.053,-757.610,-13.223,142.390,0.000,0.000,2.000,Energy,121.0
68.501,-48.570,-0.848,-750.230,-13.094,149.770,0.000,0.000,2.000,Energy,135.0
68.518,-37.670,-0.657,-743.200,-12.971,156.800,0.000,0.000,2.000,Energy,146.0
68.532,-19.740,-0.345,-732.300,-12.781,167.700,0.000,0.000,2.000,Energy,161.0
68.545,-6.550,-0.114,-724.040,-12.637,175.960,0.000,0.000,2.000,Energy,170.0
68.559,7.510,0.131,-715.600,-12.490,175.600,0.000,0.000,2.000,Energy,171.0
68.576,22.270,0.389,-706.280,-12.327,166.280,0.000,0.000,2.000,Energy,167.0
68.595,38.620,0.674,-695.910,-12.146,155.910,0.000,0.000,2.000,Energy,156.0
68.609,55.150,0.963,-684.840,-11.953,144.840,0.000,0.000,2.000,Energy,141.0
68.624,66.400,1.159,-677.100,-11.818,137.100,0.000,0.000,2.000,Energy,129.0
68.637,77.650,1.355,-669.370,-11.683,129.370,0.000,0.000,2.000,Energy,118.0
68.651,86.790,1.515,-663.390,-11.578,123.390,0.000,0.000,2.000,Energy,111.0
68.663,95.400,1.665,-657.940,-11.483,117.940,0.000,0.000,2.000,Energy,104.0
68.675,102.780,1.794,-653.730,-11.410,113.730,0.000,0.000,-2.000,Energy,100.0
68.691,110.340,1.926,-650.210,-11.348,110.210,0.000,0.000,-2.000,Energy,96.0
68.706,119.130,2.079,-646.870,-11.290,106.870,0.000,0.000,-2.000,Energy,93.0
68.720,126.690,2.211,-645.110,-11.259,105.110,0.000,0.000,-2.000,Energy,85.0
68.733,133.540,2.331,-644.580,-11.250,104.580,0.000,0.000,-2.000,Energy,79.0
68.746,133.720,2.334,-646.870,-11.290,106.870,0.000,0.000,-2.000,Energy,-91.0
68.760,130.910,2.285,-651.090,-11.364,111.090,0.000,0.000,-2.000,Energy,-28.0
68.774,127.570,2.227,-656.890,-11.465,116.890,0.000,0.000,-2.000,Energy,-46.0
68.793,122.650,2.141,-664.800,-11.603,124.800,0.000,0.000,-2.000,Energy,-62.0
68.807,114.740,2.003,-676.400,-11.805,136.400,0.000,0.000,-2.000,Energy,-85.0
68.820,106.120,1.852,-688.180,-12.011,148.180,0.000,0.000,-2.000,Energy,-109.0
68.836,95.750,1.671,-701.540,-12.244,161.540,0.000,0.000,-2.000,Energy,-141.0
68.852,80.280,1.401,-719.820,-12.563,179.820,0.000,0.000,-1.404,Energy,-163.0
68.869,66.220,1.156,-736.870,-12.861,163.130,0.000,0.000,-2.000,Energy,-150.0
68.881,51.280,0.895,-755.680,-13.189,144.320,0.000,0.000,-0.202,Energy,-120.0
68.894,43.370,0.757,-766.400,-13.376,133.600,0.000,0.000,-2.000,Energy,-101.0
68.907,36.340,0.634,-776.770,-13.557,123.230,0.000,0.000,-1.964,Energy,-86.0
68.922,30.180,0.527,-785.910,-13.717,114.090,0.000,0.000,-2.000,Energy,-75.0
68.936,24.030,0.419,-795.050,-13.876,104.950,0.000,0.000,-1.996,Energy,-67.0
68.950,18.410,0.321,-802.440,-14.005,97.560,0.000,0.000,-2.000,Energy,-63.0
68.965,13.310,0.232,-808.590,-14.113,91.410,0.000,0.000,-2.000,Energy,-62.0
68.979,7.510,0.131,-813.510,-14.198,86.490,0.000,0.000,2.000,Energy,-62.0
68.995,2.060,0.036,-816.670,-14.254,83.330,0.000,0.000,2.000,Energy,-64.0
69.009,-4.270,-0.075,-818.430,-14.284,81.570,0.000,0.000,2.000,Energy,-68.0
69.024,-9.890,-0.173,-818.430,-14.284,81.570,0.000,0.000,-2.000,Energy,-64.0
69.040,-15.870,-0.277,-816.850,-14.257,83.150,0.000,0.000,-2.000,Energy,-63.0
69.058,-21.500,-0.375,-813.510,-14.198,86.490,0.000,0.000,-2.000,Energy,-60.0
69.073,-28.000,-0.489,-807.710,-14.097,92.290,0.000,0.000,2.000,Energy,-58.0
69.090,-32.390,-0.565,-802.260,-14.002,97.740,0.000,0.000,2.000,Energy,-59.0
69.107,-38.900,-0.679,-792.070,-13.824,107.930,0.000,0.000,1.980,Energy,-56.0
69.123,-43.470,-0.759,-782.220,-13.652,117.780,0.000,0.000,2.000,Energy,-49.0
69.141,-47.690,-0.832,-767.460,-13.395,132.540,0.000,0.000,2.000,Energy,-32.0
69.157,-49.620,-0.866,-750.930,-13.106,149.070,0.000,0.000,1.610,Energy,-18.0
69.173,-48.740,-0.851,-733.350,-12.799,166.650,0.000,0.000,1.932,Energy,15.0
69.189,-45.230,-0.789,-709.980,-12.391,169.980,0.000,0.000,0.325,Energy,37.0
69.204,-42.760,-0.746,-690.990,-12.060,150.990,0.000,0.000,1.457,Energy,25.0
69.223,-42.060,-0.734,-672.890,-11.744,132.890,0.000,0.000,1.758,Energy,8.0
69.238,-43.640,-0.762,-655.310,-11.437,115.310,0.000,0.000,1.117,Energy,-19.0
69.260,-45.930,-0.802,-643.180,-11.226,103.180,0.000,0.000,2.000,Energy,-27.0
69.277,-49.620,-0.866,-629.820,-10.992,89.820,0.000,0.000,-1.698,Energy,-33.0
69.299,-53.660,-0.937,-619.620,-10.814,79.620,0.000,0.000,-1.838,Energy,-35.0
69.323,-58.060,-1.013,-611.190,-10.667,71.190,0.000,0.000,-1.831,Energy,-33.0
69.338,-62.980,-1.099,-605.740,-10.572,65.740,0.000,0.000,-1.765,Energy,-34.0
69.357,-65.970,-1.151,-604.160,-10.545,64.160,0.000,0.000,-1.873,Energy,-34.0
69.371,-70.010,-1.222,-604.160,-10.545,64.160,0.000,0.000,-1.881,Energy,-33.0
69.385,-72.820,-1.271,-606.090,-10.578,66.090,0.000,0.000,1.887,Energy,-32.0
69.401,-75.640,-1.320,-609.250,-10.633,69.250,0.000,0.000,1.899,Energy,-31.0
69.415,-78.450,-1.369,-614.000,-10.716,74.000,0.000,0.000,1.892,Energy,-32.0
69.428,-81.080,-1.415,-619.980,-10.821,79.980,0.000,0.000,1.858,Energy,-30.0
69.442,-83.370,-1.455,-626.660,-10.937,86.660,0.000,0.000,1.925,Energy,-29.0
69.456,-85.660,-1.495,-634.740,-11.078,94.740,0.000,0.000,-1.980,Energy,-30.0
69.472,-88.640,-1.547,-645.110,-11.259,105.110,0.000,0.000,-1.966,Energy,-34.0
69.488,-92.510,-1.615,-658.120,-11.486,118.120,0.000,0.000,-1.870,Energy,-43.0
69.503,-97.780,-1.707,-672.890,-11.744,132.890,0.000,0.000,2.000,Energy,-66.0
69.518,-106.220,-1.854,-691.520,-12.069,151.520,0.000,0.000,2.000,Energy,-104.0
69.535,-117.470,-2.050,-711.560,-12.419,171.560,0.000,0.000,2.000,Energy,-139.0
69.551,-129.950,-2.268,-733.530,-12.803,166.470,0.000,0.000,2.000,Energy,-111.0
69.565,-138.210,-2.412,-750.930,-13.106,149.070,0.000,0.000,2.000,Energy,48.0
69.579,-136.460,-2.382,-757.960,-13.229,142.040,0.000,0.000,2.000,Energy,21.0
69.595,-133.640,-2.332,-763.410,-13.324,136.590,0.000,0.000,2.000,Energy,40.0
69.610,-130.300,-2.274,-767.100,-13.388,132.900,0.000,0.000,2.000,Energy,46.0
69.623,-125.030,-2.182,-769.740,-13.434,130.260,0.000,0.000,2.000,Energy,53.0
69.636,-120.990,-2.112,-770.440,-13.447,129.560,0.000,0.000,2.000,Energy,59.0
69.649,-115.710,-2.020,-770.270,-13.444,129.730,0.000,0.000,2.000,Energy,65.0
69.662,-110.260,-1.924,-769.040,-13.422,130.960,0.000,0.000,2.000,Energy,72.0
69.675,-104.460,-1.823,-766.750,-13.382,133.250,0.000,0.000,2.000,Energy,78.0
69.687,-97.610,-1.704,-763.410,-13.324,136.590,0.000,0.000,2.000,Energy,86.0
69.703,-90.930,-1.587,-759.720,-13.260,140.280,0.000,0.000,2.000,Energy,95.0
69.717,-81.260,-1.418,-753.570,-13.152,146.430,0.000,0.000,2.000,Energy,107.0
69.736,-72.120,-1.259,-747.420,-13.045,152.580,0.000,0.000,2.000,Energy,119.0
69.749,-57.000,-0.995,-737.220,-12.867,162.780,0.000,0.000,2.000,Energy,137.0
69.762,-45.930,-0.802,-729.490,-12.732,170.510,0.000,0.000,2.000,Energy,147.0
69.781,-33.620,-0.587,-721.050,-12.585,178.950,0.000,0.000,2.000,Energy,153.0
69.794,-17.100,-0.298,-709.450,-12.382,169.450,0.000,0.000,2.000,Energy,153.0
69.807,-4.620,-0.081,-700.480,-12.226,160.480,0.000,0.000,2.000,Energy,146.0
69.823,6.280,0.110,-692.750,-12.091,152.750,0.000,0.000,2.000,Energy,136.0
69.845,18.410,0.321,-683.960,-11.937,143.960,0.000,0.000,2.000,Energy,125.0
69.859,33.700,0.588,-672.710,-11.741,132.710,0.000,0.000,2.000,Energy,110.0
69.874,43.190,0.754,-666.210,-11.628,126.210,0.000,0.000,2.000,Energy,102.0
69.891,50.750,0.886,-661.280,-11.542,121.280,0.000,0.000,2.000,Energy,97.0
69.906,61.300,1.070,-655.310,-11.437,115.310,0.000,0.000,2.000,Energy,91.0
69.919,69.210,1.208,-651.970,-11.379,111.970,0.000,0.000,2.000,Energy,88.0
69.936,76.590,1.337,-649.860,-11.342,109.860,0.000,0.000,2.000,Energy,86.0
69.949,85.200,1.487,-648.450,-11.318,108.450,0.000,0.000,2.000,Energy,85.0
69.962,91.710,1.601,-648.450,-11.318,108.450,0.000,0.000,-2.000,Energy,84.0
69.978,98.040,1.711,-649.330,-11.333,109.330,0.000,0.000,-2.000,Energy,84.0
69.991,105.950,1.849,-651.620,-11.373,111.620,0.000,0.000,-2.000,Energy,83.0
70.006,112.450,1.963,-654.600,-11.425,114.600,0.000,0.000,-2.000,Energy,79.0
70.019,118.780,2.073,-659.000,-11.502,119.000,0.000,0.000,-2.000,Energy,70.0
70.031,124.400,2.171,-664.800,-11.603,124.800,0.000,0.000,-2.000,Energy,62.0
70.043,128.620,2.245,-670.780,-11.707,130.780,0.000,0.000,-2.000,Energy,54.0
70.056,132.140,2.306,-677.810,-11.830,137.810,0.000,0.000,-2.000,Energy,44.0
70.071,134.600,2.349,-686.070,-11.974,146.070,0.000,0.000,-2.000,Energy,31.0
70.086,133.540,2.331,-700.480,-12.226,160.480,0.000,0.000,-2.000,Energy,-30.0
70.106,129.680,2.263,-718.940,-12.548,178.940,0.000,0.000,-2.000,Energy,-50.0
70.125,124.050,2.165,-741.790,-12.947,158.210,0.000,0.000,-2.000,Energy,-48.0
70.142,120.180,2.098,-763.060,-13.318,136.940,0.000,0.000,-2.000,Energy,-22.0
70.156,118.950,2.076,-779.580,-13.606,120.420,0.000,0.000,-2.000,Energy,-10.0
70.170,118.780,2.073,-790.660,-13.800,109.340,0.000,0.000,-2.000,Energy,-7.0
70.186,119.130,2.079,-800.680,-13.975,99.320,0.000,0.000,-2.000,Energy,4.0
70.203,119.660,2.088,-809.290,-14.125,90.710,0.000,0.000,-2.000,Energy,3.0
70.221,120.010,2.095,-817.030,-14.260,82.970,0.000,0.000,-2.000,Energy,5.0
70.235,120.360,2.101,-823.180,-14.367,76.820,0.000,0.000,-2.000,Energy,5.0
70.248,120.180,2.098,-826.340,-14.422,73.660,0.000,0.000,-2.000,Energy,-3.0
70.267,119.660,2.088,-828.100,-14.453,71.900,0.000,0.000,-2.000,Energy,-3.0
70.281,118.080,2.061,-828.280,-14.456,71.720,0.000,0.000,-2.000,Energy,-15.0
70.302,116.490,2.033,-826.690,-14.428,73.310,0.000,0.000,-2.000,Energy,-20.0
70.328,113.330,1.978,-821.420,-14.336,78.580,0.000,0.000,-2.000,Energy,-26.0
70.342,108.930,1.901,-811.230,-14.159,88.770,0.000,0.000,-2.000,Energy,-29.0
70.355,106.300,1.855,-802.960,-14.014,97.040,0.000,0.000,-2.000,Energy,-29.0
70.369,104.190,1.818,-794.700,-13.870,105.300,0.000,0.000,-2.000,Energy,-27.0
70.385,102.080,1.782,-783.280,-13.671,116.720,0.000,0.000,-2.000,Energy,-23.0
70.397,100.670,1.757,-770.440,-13.447,129.560,0.000,0.000,-2.000,Energy,-14.0
70.410,100.150,1.748,-758.140,-13.232,141.860,0.000,0.000,-2.000,Energy,-9.0
70.424,100.500,1.754,-744.600,-12.996,155.400,0.000,0.000,-2.000,Energy,5.0
70.439,101.900,1.778,-728.260,-12.711,171.740,0.000,0.000,-2.000,Energy,18.0
70.453,103.490,1.806,-711.210,-12.413,171.210,0.000,0.000,-2.000,Energy,19.0
70.467,103.490,1.806,-694.510,-12.121,154.510,0.000,0.000,-2.000,Energy,-5.0
70.480,101.900,1.778,-683.430,-11.928,143.430,0.000,0.000,-2.000,Energy,-25.0
70.495,98.740,1.723,-671.660,-11.723,131.660,0.000,0.000,-2.000,Energy,-39.0
70.511,94.870,1.656,-662.340,-11.560,122.340,0.000,0.000,2.000,Energy,-50.0
70.526,89.600,1.564,-653.550,-11.407,113.550,0.000,0.000,2.000,Energy,-58.0
70.542,83.620,1.459,-646.520,-11.284,106.520,0.000,0.000,2.000,Energy,-65.0
70.554,77.470,1.352,-640.890,-11.186,100.890,0.000,0.000,2.000,Energy,-63.0
70.567,73.080,1.275,-637.730,-11.130,97.730,0.000,0.000,2.000,Energy,-63.0
70.582,67.980,1.186,-635.090,-11.084,95.090,0.000,0.000,2.000,Energy,-61.0
70.596,62.700,1.094,-633.690,-11.060,93.690,0.000,0.000,2.000,Energy,-59.0
70.609,58.130,1.015,-633.690,-11.060,93.690,0.000,0.000,-2.000,Energy,-57.0
70.624,53.560,0.935,-634.920,-11.081,94.920,0.000,0.000,-2.000,Energy,-54.0
70.637,48.820,0.852,-637.550,-11.127,97.550,0.000,0.000,-2.000,Energy,-52.0
70.652,44.600,0.778,-641.250,-11.192,101.250,0.000,0.000,-2.000,Energy,-55.0
70.666,39.150,0.683,-646.870,-11.290,106.870,0.000,0.000,-2.000,Energy,-61.0
70.679,33.350,0.582,-653.730,-11.410,113.730,0.000,0.000,-2.000,Energy,-70.0
70.692,27.370,0.478,-661.110,-11.539,121.110,0.000,0.000,-2.000,Energy,-81.0
70.706,20.340,0.355,-669.900,-11.692,129.900,0.000,0.000,-2.000,Energy,-96.0
70.720,12.250,0.214,-679.740,-11.864,139.740,0.000,0.000,-2.000,Energy,-113.0
70.736,0.650,0.011,-692.570,-12.088,152.570,0.000,0.000,-2.000,Energy,-142.0
70.752,-13.760,-0.240,-707.870,-12.355,167.870,0.000,0.000,-2.000,Energy,-170.0
70.769,-31.870,-0.556,-726.500,-12.680,173.500,0.000,0.000,-1.620,Energy,-178.0
70.783,-48.570,-0.848,-743.900,-12.984,156.100,0.000,0.000,-1.076,Energy,-155.0
70.797,-59.990,-1.047,-756.560,-13.204,143.440,0.000,0.000,-1.951,Energy,-132.0
70.811,-69.660,-1.216,-767.980,-13.404,132.020,0.000,0.000,-2.000,Energy,-111.0
70.825,-78.980,-1.378,-779.410,-13.603,120.590,0.000,0.000,-1.964,Energy,-93.0
70.842,-86.360,-1.507,-788.730,-13.766,111.270,0.000,0.000,-2.000,Energy,-83.0
70.856,-94.090,-1.642,-797.870,-13.925,102.130,0.000,0.000,-2.000,Energy,-75.0
70.869,-100.770,-1.759,-804.550,-14.042,95.450,0.000,0.000,2.000,Energy,-70.0
70.890,-106.050,-1.851,-809.290,-14.125,90.710,0.000,0.000,2.000,Energy,-69.0
70.903,-114.130,-1.992,-813.860,-14.205,86.140,0.000,0.000,2.000,Energy,-69.0
70.916,-119.930,-2.093,-815.440,-14.232,84.560,0.000,0.000,2.000,Energy,-65.0
70.928,-124.680,-2.176,-815.800,-14.238,84.200,0.000,0.000,2.000,Energy,-60.0
70.941,-129.070,-2.253,-815.090,-14.226,84.910,0.000,0.000,2.000,Energy,-57.0
70.954,-133.290,-2.326,-813.160,-14.192,86.840,0.000,0.000,2.000,Energy,-52.0
70.969,-136.980,-2.391,-810.350,-14.143,89.650,0.000,0.000,2.000,Energy,-48.0
70.982,-137.510,-2.400,-805.070,-14.051,94.930,0.000,0.000,2.000,Energy,21.0
70.995,-135.400,-2.363,-799.800,-13.959,100.200,0.000,0.000,2.000,Energy,23.0
71.010,-132.590,-2.314,-792.240,-13.827,107.760,0.000,0.000,2.000,Energy,31.0
71.023,-129.070,-2.253,-783.280,-13.671,116.720,0.000,0.000,2.000,Energy,51.0
71.037,-124.150,-2.167,-772.910,-13.490,127.090,0.000,0.000,2.000,Energy,64.0
71.052,-117.650,-2.053,-760.420,-13.272,139.580,0.000,0.000,2.000,Energy,86.0
71.065,-108.680,-1.897,-746.010,-13.020,153.990,0.000,0.000,2.000,Energy,122.0
71.083,-96.380,-1.682,-728.430,-12.714,171.570,0.000,0.000,1.762,Energy,159.0
71.099,-80.910,-1.412,-707.160,-12.342,167.160,0.000,0.000,1.278,Energy,159.0
71.117,-66.320,-1.158,-686.070,-11.974,146.070,0.000,0.000,1.564,Energy,122.0
71.132,-54.720,-0.955,-666.380,-11.631,126.380,0.000,0.000,0.765,Energy,88.0
71.151,-48.040,-0.838,-653.200,-11.400,113.200,0.000,0.000,2.000,Energy,68.0
71.165,-41.180,-0.719,-638.780,-11.149,98.780,0.000,0.000,1.151,Energy,55.0
71.179,-36.960,-0.645,-630.000,-10.996,90.000,0.000,0.000,1.836,Energy,48.0
71.193,-32.920,-0.575,-622.080,-10.857,82.080,0.000,0.000,-1.684,Energy,46.0
71.210,-29.410,-0.513,-616.640,-10.762,76.640,0.000,0.000,-1.954,Energy,45.0
71.225,-24.130,-0.421,-610.480,-10.655,70.480,0.000,0.000,-1.734,Energy,48.0
71.239,-20.260,-0.354,-607.670,-10.606,67.670,0.000,0.000,-1.890,Energy,47.0
71.253,-16.050,-0.280,-606.090,-10.578,66.090,0.000,0.000,-1.889,Energy,46.0
71.270,-12.350,-0.216,-605.740,-10.572,65.740,0.000,0.000,-1.901,Energy,45.0
71.286,-7.610,-0.133,-607.140,-10.597,67.140,0.000,0.000,1.911,Energy,43.0
71.306,-3.740,-0.065,-610.130,-10.649,70.130,0.000,0.000,1.934,Energy,41.0
71.320,0.830,0.014,-615.930,-10.750,75.930,0.000,0.000,1.872,Energy,36.0
71.341,4.170,0.073,-622.080,-10.857,82.080,0.000,0.000,2.000,Energy,36.0
71.354,8.560,0.149,-633.860,-11.063,93.860,0.000,0.000,-1.367,Energy,33.0
71.369,10.850,0.189,-642.120,-11.207,102.120,0.000,0.000,-2.000,Energy,30.0
71.386,13.310,0.232,-654.080,-11.416,114.080,0.000,0.000,-2.000,Energy,23.0
71.399,14.360,0.251,-669.370,-11.683,129.370,0.000,0.000,-1.183,Energy,10.0
71.411,13.660,0.238,-682.910,-11.919,142.910,0.000,0.000,-1.549,Energy,-5.0
71.426,11.200,0.195,-698.200,-12.186,158.200,0.000,0.000,-1.846,Energy,-46.0
71.442,5.220,0.091,-719.470,-12.557,179.470,0.000,0.000,-1.010,Energy,-74.0
71.458,-1.100,-0.019,-742.320,-12.956,157.680,0.000,0.000,-0.793,Energy,-58.0
71.473,-4.800,-0.084,-762.710,-13.312,137.290,0.000,0.000,-0.650,Energy,-29.0
71.489,-6.030,-0.105,-778.000,-13.579,122.000,0.000,0.000,-1.698,Energy,-15.0
71.501,-5.850,-0.102,-793.120,-13.843,106.880,0.000,0.000,-0.942,Energy,5.0
71.517,-4.800,-0.084,-803.670,-14.027,96.330,0.000,0.000,-1.719,Energy,11.0
71.534,-3.040,-0.053,-813.690,-14.202,86.310,0.000,0.000,1.765,Energy,20.0
71.552,-0.750,-0.013,-823.710,-14.376,76.290,0.000,0.000,1.781,Energy,24.0
71.565,2.240,0.039,-833.550,-14.548,66.450,0.000,0.000,1.174,Energy,23.0
71.582,4.170,0.073,-837.940,-14.625,62.060,0.000,0.000,1.783,Energy,25.0
71.596,6.810,0.119,-842.870,-14.711,57.130,0.000,0.000,1.626,Energy,26.0
71.611,8.740,0.153,-845.500,-14.757,54.500,0.000,0.000,1.729,Energy,25.0
71.623,11.020,0.192,-847.260,-14.787,52.740,0.000,0.000,1.718,Energy,24.0
71.637,12.960,0.226,-847.440,-14.791,52.560,0.000,0.000,1.737,Energy,23.0
71.650,14.720,0.257,-846.730,-14.778,53.270,0.000,0.000,-1.742,Energy,22.0
71.664,16.470,0.287,-844.800,-14.745,55.200,0.000,0.000,-1.745,Energy,21.0
71.676,18.060,0.315,-841.810,-14.692,58.190,0.000,0.000,-1.738,Energy,19.0
71.688,19.290,0.337,-838.120,-14.628,61.880,0.000,0.000,-1.738,Energy,17.0
71.701,20.340,0.355,-833.550,-14.548,66.450,0.000,0.000,-1.771,Energy,13.0
71.714,21.220,0.370,-827.570,-14.444,72.430,0.000,0.000,-1.745,Energy,11.0
71.726,21.920,0.383,-820.370,-14.318,79.630,0.000,0.000,-1.730,Energy,10.0
71.739,22.630,0.395,-812.100,-14.174,87.900,0.000,0.000,-1.730,Energy,9.0
71.752,23.680,0.413,-802.790,-14.011,97.210,0.000,0.000,1.854,Energy,13.0
71.772,25.440,0.444,-791.190,-13.809,108.810,0.000,0.000,2.000,Energy,20.0
71.787,29.130,0.508,-772.730,-13.487,127.270,0.000,0.000,0.865,Energy,38.0
71.799,34.230,0.597,-755.850,-13.192,144.150,0.000,0.000,0.664,Energy,73.0
