Time(s),Motor_Angle(deg),Motor_Angle(rad),Pendulum_Angle(deg),Pendulum_Angle(rad),Pendulum_Angle_From_Upright(deg),Motor_Velocity(rad/s),Pendulum_Velocity(rad/s),Motor_Voltage(V),Controller_Mode,Motor_RPM
54.856,-56.830,-0.992,1975.600,34.481,4.400,0.000,0.000,-1.082,Energy,-35.0
54.868,-59.820,-1.044,1975.600,34.481,4.400,0.000,0.000,-1.082,Energy,-35.0
54.881,-62.800,-1.096,1975.420,34.478,4.580,0.000,0.000,1.082,Energy,-35.0
54.895,-65.440,-1.142,1975.070,34.471,4.930,0.000,0.000,1.082,Energy,-35.0
54.911,-68.600,-1.197,1974.720,34.465,5.280,0.000,0.000,1.082,Energy,-35.0
54.926,-71.240,-1.243,1973.670,34.447,6.330,0.000,0.000,1.080,Energy,-29.0
54.940,-73.530,-1.283,1971.210,34.404,8.790,0.000,0.000,1.052,Energy,-22.0
54.954,-74.760,-1.305,1968.390,34.355,11.610,0.000,0.000,1.041,Energy,-14.0
54.968,-75.110,-1.311,1964.880,34.294,15.120,0.000,0.000,1.052,Energy,-7.0
54.984,-75.110,-1.311,1959.250,34.195,20.750,0.000,0.000,0.995,Energy,6.0
55.002,-74.410,-1.299,1952.220,34.073,27.780,0.000,0.000,0.996,Energy,5.0
55.018,-73.000,-1.274,1943.260,33.916,36.740,0.000,0.000,0.831,Energy,12.0
55.034,-71.770,-1.253,1934.290,33.760,45.710,0.000,0.000,1.051,Energy,14.0
55.047,-70.190,-1.225,1922.160,33.548,57.840,0.000,0.000,0.491,Energy,13.0
55.063,-69.480,-1.213,1912.320,33.376,67.680,0.000,0.000,1.159,Energy,11.0
55.075,-69.130,-1.207,1899.140,33.146,80.860,0.000,0.000,0.581,Energy,7.0
55.090,-69.310,-1.210,1887.360,32.941,92.640,0.000,0.000,-1.262,Energy,-5.0
55.110,-70.710,-1.234,1872.240,32.677,107.760,0.000,0.000,-1.516,Energy,-15.0
55.127,-75.280,-1.314,1848.860,32.269,131.140,0.000,0.000,-0.253,Energy,-53.0
55.143,-83.370,-1.455,1824.960,31.852,155.040,0.000,0.000,0.979,Energy,-104.0
55.161,-93.570,-1.633,1802.630,31.462,177.370,0.000,0.000,-1.504,Energy,-142.0
55.177,-108.680,-1.897,1767.650,30.851,147.650,0.000,0.000,2.000,Energy,-89.0
55.195,-114.310,-1.995,1747.790,30.505,127.790,0.000,0.000,2.000,Energy,-48.0
55.208,-117.120,-2.044,1727.750,30.155,107.750,0.000,0.000,2.000,Energy,-22.0
55.221,-117.470,-2.050,1715.440,29.940,95.440,0.000,0.000,2.000,Energy,-12.0
55.235,-116.770,-2.038,1704.190,29.744,84.190,0.000,0.000,2.000,Energy,5.0
55.250,-115.190,-2.010,1693.820,29.563,73.820,0.000,0.000,2.000,Energy,21.0
55.267,-112.550,-1.964,1684.510,29.400,64.510,0.000,0.000,2.000,Energy,32.0
55.281,-108.330,-1.891,1673.780,29.213,53.780,0.000,0.000,2.000,Energy,42.0
55.296,-104.640,-1.826,1666.750,29.090,46.750,0.000,0.000,2.000,Energy,48.0
55.310,-99.540,-1.737,1659.190,28.958,39.190,0.000,0.000,2.000,Energy,54.0
55.325,-95.150,-1.661,1654.100,28.869,34.100,0.000,0.000,1.108,Energy,58.0
55.341,-89.350,-1.559,1648.300,28.768,28.300,0.000,0.000,1.010,Energy,62.0
55.356,-83.720,-1.461,1643.730,28.689,23.730,0.000,0.000,1.059,Energy,65.0
55.370,-77.220,-1.348,1639.330,28.612,19.330,0.000,0.000,1.008,Energy,65.0
55.383,-72.300,-1.262,1636.340,28.560,16.340,0.000,0.000,1.059,Energy,63.0
55.397,-67.020,-1.170,1633.880,28.517,13.880,0.000,0.000,1.066,Energy,62.0
55.411,-62.280,-1.087,1632.120,28.486,12.120,0.000,0.000,1.080,Energy,61.0
55.428,-57.000,-0.995,1630.540,28.458,10.540,0.000,0.000,1.084,Energy,60.0
55.443,-50.850,-0.887,1629.140,28.434,9.140,0.000,0.000,1.081,Energy,59.0
55.462,-45.580,-0.796,1628.430,28.421,8.430,0.000,0.000,1.087,Energy,58.0
55.477,-39.420,-0.688,1628.080,28.415,8.080,0.000,0.000,1.087,Energy,57.0
55.491,-34.150,-0.596,1628.260,28.418,8.260,0.000,0.000,-1.088,Energy,56.0
55.507,-29.410,-0.513,1628.610,28.425,8.610,0.000,0.000,-1.088,Energy,54.0
55.520,-23.960,-0.418,1629.660,28.443,9.660,0.000,0.000,-1.083,Energy,53.0
55.532,-20.260,-0.354,1630.890,28.464,10.890,0.000,0.000,-1.084,Energy,46.0
55.547,-17.100,-0.298,1633.180,28.504,13.180,0.000,0.000,-1.075,Energy,38.0
55.562,-14.290,-0.249,1636.870,28.569,16.870,0.000,0.000,-1.024,Energy,28.0
55.578,-12.530,-0.219,1641.090,28.642,21.090,0.000,0.000,-1.068,Energy,23.0
55.590,-10.950,-0.191,1648.470,28.771,28.470,0.000,0.000,-0.806,Energy,14.0
55.603,-10.420,-0.182,1654.980,28.885,34.980,0.000,0.000,-0.954,Energy,10.0
55.615,-10.070,-0.176,1662.530,29.017,42.530,0.000,0.000,-0.872,Energy,6.0
55.630,-9.890,-0.173,1670.440,29.155,50.440,0.000,0.000,-1.042,Energy,6.0
55.644,-9.540,-0.167,1680.640,29.333,60.640,0.000,0.000,-0.962,Energy,3.0
55.657,-9.010,-0.157,1692.420,29.538,72.420,0.000,0.000,-0.758,Energy,3.0
55.670,-8.140,-0.142,1703.670,29.735,83.670,0.000,0.000,-0.943,Energy,7.0
55.682,-6.730,-0.117,1715.800,29.946,95.800,0.000,0.000,0.914,Energy,17.0
55.698,-4.620,-0.081,1728.630,30.170,108.630,0.000,0.000,1.402,Energy,35.0
55.712,0.130,0.002,1746.910,30.489,126.910,0.000,0.000,0.561,Energy,58.0
55.730,6.980,0.122,1766.070,30.824,146.070,0.000,0.000,1.414,Energy,101.0
55.746,21.750,0.380,1796.300,31.351,176.300,0.000,0.000,-2.000,Energy,159.0
55.763,34.750,0.607,1820.740,31.778,159.260,0.000,0.000,0.873,Energy,137.0
55.778,46.360,0.809,1848.330,32.259,131.670,0.000,0.000,-1.863,Energy,75.0
55.797,50.930,0.889,1865.030,32.551,114.970,0.000,0.000,1.459,Energy,46.0
55.811,54.090,0.944,1885.250,32.904,94.750,0.000,0.000,-0.121,Energy,21.0
55.828,54.970,0.959,1898.430,33.134,81.570,0.000,0.000,-1.036,Energy,12.0
55.842,54.790,0.956,1911.090,33.355,68.910,0.000,0.000,-0.646,Energy,-4.0
55.857,54.270,0.947,1920.760,33.524,59.240,0.000,0.000,-1.051,Energy,-4.0
55.869,53.040,0.926,1930.600,33.695,49.400,0.000,0.000,-0.667,Energy,-12.0
55.891,51.630,0.901,1937.810,33.821,42.190,0.000,0.000,-1.167,Energy,-17.0
55.906,48.820,0.852,1948.880,34.014,31.120,0.000,0.000,-0.544,Energy,-23.0
55.919,46.530,0.812,1955.740,34.134,24.260,0.000,0.000,-0.896,Energy,-26.0
55.932,44.070,0.769,1962.070,34.245,17.930,0.000,0.000,-0.832,Energy,-29.0
55.945,41.960,0.732,1967.160,34.333,12.840,0.000,0.000,-0.944,Energy,-30.0
55.958,39.330,0.686,1972.790,34.432,7.210,0.000,0.000,-0.848,Energy,-33.0
55.972,36.690,0.640,1977.890,34.521,2.110,0.000,0.000,-0.953,Energy,-34.0
55.985,33.350,0.582,1984.210,34.631,4.210,0.000,0.000,-0.796,Energy,-38.0
55.997,30.180,0.527,1990.010,34.732,10.010,0.000,0.000,-0.823,Energy,-42.0
56.011,27.200,0.475,1995.820,34.834,15.820,0.000,0.000,-0.922,Energy,-44.0
56.024,23.330,0.407,2003.200,34.962,23.200,0.000,0.000,-0.820,Energy,-45.0
56.037,19.460,0.340,2010.930,35.097,30.930,0.000,0.000,-0.739,Energy,-46.0
56.050,16.300,0.284,2018.320,35.226,38.320,0.000,0.000,-0.927,Energy,-44.0
56.064,12.780,0.223,2027.100,35.380,47.100,0.000,0.000,-0.835,Energy,-42.0
56.077,9.790,0.171,2036.770,35.548,56.770,0.000,0.000,-0.933,Energy,-36.0
56.091,7.160,0.125,2047.670,35.739,67.670,0.000,0.000,-0.952,Energy,-30.0
56.106,4.870,0.085,2060.330,35.960,80.330,0.000,0.000,-0.533,Energy,-22.0
56.124,3.640,0.064,2071.230,36.150,91.230,0.000,0.000,1.621,Energy,-18.0
56.141,3.470,0.061,2093.020,36.530,113.020,0.000,0.000,0.397,Energy,9.0
56.157,5.930,0.103,2114.120,36.898,134.120,0.000,0.000,0.615,Energy,31.0
56.173,12.250,0.214,2138.550,37.325,158.550,0.000,0.000,0.027,Energy,86.0
56.188,22.800,0.398,2166.150,37.806,173.850,0.000,0.000,-1.548,Energy,119.0
56.206,31.240,0.545,2189.700,38.217,150.300,0.000,0.000,0.906,Energy,81.0
56.222,36.690,0.640,2215.890,38.675,124.110,0.000,0.000,-0.687,Energy,33.0
56.237,37.570,0.656,2233.820,38.988,106.180,0.000,0.000,0.539,Energy,8.0
56.252,36.860,0.643,2248.590,39.245,91.410,0.000,0.000,0.854,Energy,-5.0
56.270,34.750,0.607,2261.950,39.478,78.050,0.000,0.000,-1.086,Energy,-24.0
56.288,31.420,0.548,2275.830,39.721,64.170,0.000,0.000,-0.803,Energy,-35.0
56.301,27.370,0.478,2287.610,39.926,52.390,0.000,0.000,-0.749,Energy,-42.0
56.315,22.980,0.401,2296.930,40.089,43.070,0.000,0.000,-0.714,Energy,-48.0
56.331,19.110,0.334,2304.140,40.215,35.860,0.000,0.000,-1.006,Energy,-52.0
56.345,14.010,0.245,2312.220,40.356,27.780,0.000,0.000,-0.797,Energy,-55.0
56.359,9.270,0.162,2318.550,40.466,21.450,0.000,0.000,-0.919,Energy,-57.0
56.377,3.990,0.070,2324.700,40.574,15.300,0.000,0.000,-0.943,Energy,-59.0
56.394,-1.810,-0.032,2331.030,40.684,8.970,0.000,0.000,-0.955,Energy,-60.0
56.419,-8.310,-0.145,2337.710,40.801,2.290,0.000,0.000,-1.010,Energy,-62.0
56.435,-18.680,-0.326,2348.080,40.982,8.080,0.000,0.000,-0.479,Energy,-66.0
56.454,-24.310,-0.424,2353.880,41.083,13.880,0.000,0.000,-1.014,Energy,-68.0
56.469,-32.920,-0.575,2363.730,41.255,23.730,0.000,0.000,-0.669,Energy,-69.0
56.484,-39.070,-0.682,2371.640,41.393,31.640,0.000,0.000,-0.881,Energy,-67.0
56.498,-44.700,-0.780,2380.420,41.546,40.420,0.000,0.000,-0.857,Energy,-64.0
56.511,-49.970,-0.872,2389.740,41.709,49.740,0.000,0.000,-0.884,Energy,-58.0
56.524,-54.720,-0.955,2399.760,41.884,59.760,0.000,0.000,-0.813,Energy,-52.0
56.537,-58.230,-1.016,2409.430,42.052,69.430,0.000,0.000,-0.919,Energy,-46.0
56.549,-61.220,-1.068,2419.980,42.237,79.980,0.000,0.000,-1.021,Energy,-37.0
56.563,-63.680,-1.111,2431.750,42.442,91.750,0.000,0.000,0.973,Energy,-29.0
56.577,-65.260,-1.139,2444.580,42.666,104.580,0.000,0.000,1.338,Energy,-21.0
56.592,-65.620,-1.145,2461.990,42.970,121.990,0.000,0.000,0.725,Energy,-9.0
56.607,-63.680,-1.111,2480.440,43.292,140.440,0.000,0.000,0.910,Energy,25.0
56.621,-57.880,-1.010,2504.350,43.709,164.350,0.000,0.000,-0.505,Energy,85.0
56.634,-49.270,-0.860,2529.490,44.148,170.510,0.000,0.000,-1.062,Energy,102.0
56.650,-42.760,-0.746,2551.990,44.541,148.010,0.000,0.000,0.064,Energy,67.0
56.666,-39.250,-0.685,2572.550,44.899,127.450,0.000,0.000,0.769,Energy,30.0
56.678,-38.900,-0.679,2592.420,45.246,107.580,0.000,0.000,-0.788,Energy,-8.0
56.697,-40.130,-0.700,2605.420,45.473,94.580,0.000,0.000,1.438,Energy,-19.0
56.715,-43.290,-0.756,2622.830,45.777,77.170,0.000,0.000,-0.594,Energy,-33.0
56.730,-47.690,-0.832,2636.890,46.022,63.110,0.000,0.000,-0.664,Energy,-45.0
56.745,-52.430,-0.915,2648.490,46.225,51.510,0.000,0.000,-0.459,Energy,-51.0
56.760,-56.650,-0.989,2656.750,46.369,43.250,0.000,0.000,-1.016,Energy,-57.0
56.773,-62.450,-1.090,2666.250,46.535,33.750,0.000,0.000,-0.668,Energy,-61.0
56.786,-67.370,-1.176,2673.280,46.658,26.720,0.000,0.000,-0.865,Energy,-62.0
56.798,-72.650,-1.268,2679.780,46.771,20.220,0.000,0.000,-0.824,Energy,-63.0
56.810,-77.390,-1.351,2685.230,46.866,14.770,0.000,0.000,-0.883,Energy,-63.0
56.823,-81.960,-1.430,2689.980,46.949,10.020,0.000,0.000,-0.934,Energy,-62.0
56.836,-86.710,-1.513,2694.720,47.032,5.280,0.000,0.000,-0.905,Energy,-60.0
56.850,-90.930,-1.587,2698.590,47.099,1.410,0.000,0.000,-0.905,Energy,-59.0
56.869,-96.030,-1.676,2703.510,47.185,3.510,0.000,0.000,2.000,LQR,-58.0
56.891,-102.530,-1.789,2709.660,47.292,9.660,0.000,0.000,2.000,LQR,-57.0
56.920,-109.910,-1.918,2717.400,47.428,17.400,0.000,0.000,2.000,Energy,-56.0
56.935,-118.170,-2.062,2727.940,47.612,27.940,0.000,0.000,2.000,Energy,-39.0
56.949,-121.510,-2.121,2733.750,47.713,33.750,0.000,0.000,2.000,Energy,-33.0
56.962,-123.620,-2.158,2739.020,47.805,39.020,0.000,0.000,2.000,Energy,-25.0
56.975,-125.560,-2.191,2744.820,47.906,44.820,0.000,0.000,2.000,Energy,-21.0
56.989,-126.610,-2.210,2750.440,48.004,50.440,0.000,0.000,2.000,Energy,-15.0
57.002,-127.490,-2.225,2757.480,48.127,57.480,0.000,0.000,2.000,Energy,-11.0
57.016,-127.840,-2.231,2765.030,48.259,65.030,0.000,0.000,2.000,Energy,-5.0
57.031,-127.670,-2.228,2773.300,48.403,73.300,0.000,0.000,2.000,Energy,3.0
57.047,-126.440,-2.207,2784.020,48.590,84.020,0.000,0.000,2.000,Energy,10.0
57.062,-124.330,-2.170,2796.150,48.802,96.150,0.000,0.000,2.000,Energy,25.0
57.075,-120.640,-2.106,2810.740,49.057,110.740,0.000,0.000,2.000,Energy,44.0
57.093,-115.890,-2.023,2824.620,49.299,124.620,0.000,0.000,2.000,Energy,68.0
57.107,-106.050,-1.851,2845.720,49.667,145.720,0.000,0.000,2.000,Energy,116.0
57.122,-93.920,-1.639,2866.460,50.029,166.460,0.000,0.000,0.725,Energy,166.0
57.137,-76.870,-1.342,2892.480,50.483,167.520,0.000,0.000,-0.883,Energy,177.0
57.152,-63.860,-1.115,2914.270,50.864,145.730,0.000,0.000,0.551,Energy,132.0
57.167,-53.660,-0.937,2935.370,51.232,124.630,0.000,0.000,0.099,Energy,87.0
57.182,-47.510,-0.829,2951.540,51.514,108.460,0.000,0.000,0.851,Energy,60.0
57.197,-43.290,-0.756,2965.950,51.766,94.050,0.000,0.000,0.822,Energy,43.0
57.211,-40.300,-0.703,2978.430,51.983,81.570,0.000,0.000,-0.989,Energy,30.0
57.226,-38.020,-0.664,2990.210,52.189,69.790,0.000,0.000,-0.892,Energy,24.0
57.239,-36.080,-0.630,3000.050,52.361,59.950,0.000,0.000,-0.935,Energy,20.0
57.252,-34.680,-0.605,3008.490,52.508,51.510,0.000,0.000,-0.875,Energy,18.0
57.266,-33.450,-0.584,3015.170,52.625,44.830,0.000,0.000,-1.043,Energy,16.0
57.280,-32.220,-0.562,3021.670,52.738,38.330,0.000,0.000,-1.030,Energy,15.0
57.293,-30.990,-0.541,3027.650,52.842,32.350,0.000,0.000,-0.980,Energy,14.0
57.310,-29.760,-0.519,3032.570,52.928,27.430,0.000,0.000,-1.071,Energy,14.0
57.332,-28.350,-0.495,3037.850,53.020,22.150,0.000,0.000,-1.044,Energy,14.0
57.349,-26.770,-0.467,3042.590,53.103,17.410,0.000,0.000,-1.063,Energy,14.0
57.366,-25.190,-0.440,3047.870,53.195,12.130,0.000,0.000,-0.979,Energy,12.0
57.387,-24.310,-0.424,3051.380,53.257,8.620,0.000,0.000,-1.051,Energy,10.0
57.410,-23.430,-0.409,3055.780,53.333,4.220,0.000,0.000,-1.049,Energy,6.0
57.431,-23.430,-0.409,3062.630,53.453,2.630,0.000,0.000,-0.963,Energy,-4.0
57.462,-24.310,-0.424,3068.960,53.563,8.960,0.000,0.000,-1.045,Energy,-2.0
57.479,-27.470,-0.479,3081.620,53.784,21.620,0.000,0.000,-0.504,Energy,-20.0
57.496,-29.930,-0.522,3090.050,53.932,30.050,0.000,0.000,-0.928,Energy,-24.0
57.510,-32.570,-0.568,3099.550,54.097,39.550,0.000,0.000,-0.768,Energy,-26.0
57.527,-34.680,-0.605,3108.330,54.251,48.330,0.000,0.000,-0.992,Energy,-24.0
57.542,-36.790,-0.642,3119.230,54.441,59.230,0.000,0.000,-0.911,Energy,-21.0
57.555,-38.190,-0.667,3130.830,54.643,70.830,0.000,0.000,-0.943,Energy,-16.0
57.570,-39.070,-0.682,3143.490,54.864,83.490,0.000,0.000,-0.929,Energy,-12.0
57.582,-39.070,-0.682,3156.850,55.097,96.850,0.000,0.000,0.807,Energy,5.0
57.601,-38.190,-0.667,3170.210,55.331,110.210,0.000,0.000,1.585,Energy,13.0
57.618,-34.680,-0.605,3191.480,55.702,131.480,0.000,0.000,0.977,Energy,45.0
57.632,-26.420,-0.461,3218.020,56.165,158.020,0.000,0.000,-1.873,Energy,99.0
57.647,-16.570,-0.289,3240.870,56.564,179.130,0.000,0.000,0.148,Energy,138.0
57.662,-5.500,-0.096,3266.360,57.009,153.640,0.000,0.000,-0.319,Energy,104.0
57.678,1.000,0.017,3288.510,57.395,131.490,0.000,0.000,0.232,Energy,53.0
57.697,3.990,0.070,3306.970,57.718,113.030,0.000,0.000,1.165,Energy,23.0
57.709,4.700,0.082,3325.600,58.043,94.400,0.000,0.000,-0.573,Energy,11.0
57.727,3.990,0.070,3336.670,58.236,83.330,0.000,0.000,-1.386,Energy,-6.0
57.742,2.240,0.039,3350.560,58.478,69.440,0.000,0.000,-0.608,Energy,-17.0
57.760,0.130,0.002,3360.580,58.653,59.420,0.000,0.000,-1.135,Energy,-24.0
57.775,-3.210,-0.056,3371.300,58.840,48.700,0.000,0.000,-0.785,Energy,-33.0
57.793,-6.550,-0.114,3379.390,58.981,40.610,0.000,0.000,-1.055,Energy,-37.0
57.807,-10.950,-0.191,3388.000,59.132,32.000,0.000,0.000,-0.848,Energy,-41.0
57.828,-14.640,-0.256,3394.330,59.242,25.670,0.000,0.000,-1.048,Energy,-43.0
57.842,-19.910,-0.347,3401.540,59.368,18.460,0.000,0.000,-0.853,Energy,-44.0
57.855,-23.780,-0.415,3406.280,59.451,13.720,0.000,0.000,-0.961,Energy,-44.0
57.869,-27.470,-0.479,3410.150,59.518,9.850,0.000,0.000,-0.998,Energy,-45.0
57.884,-30.990,-0.541,3413.840,59.583,6.160,0.000,0.000,-1.026,Energy,-45.0
57.899,-35.730,-0.624,3418.240,59.660,1.760,0.000,0.000,-1.026,Energy,-47.0
57.924,-39.600,-0.691,3422.100,59.727,2.100,0.000,0.000,2.000,LQR,-49.0
57.939,-46.980,-0.820,3429.140,59.850,9.140,0.000,0.000,2.000,LQR,-53.0
57.957,-52.610,-0.918,3435.110,59.954,15.110,0.000,0.000,-0.965,Energy,-57.0
57.974,-58.060,-1.013,3441.440,60.064,21.440,0.000,0.000,-1.005,Energy,-50.0
57.989,-62.980,-1.099,3448.120,60.181,28.120,0.000,0.000,-0.943,Energy,-42.0
58.002,-66.670,-1.164,3454.270,60.288,34.270,0.000,0.000,-0.986,Energy,-42.0
58.014,-70.190,-1.225,3460.600,60.399,40.600,0.000,0.000,-0.987,Energy,-42.0
58.031,-73.170,-1.277,3467.100,60.512,47.100,0.000,0.000,-1.142,Energy,-42.0
58.046,-76.870,-1.342,3476.070,60.669,56.070,0.000,0.000,-1.149,Energy,-38.0
58.061,-80.560,-1.406,3488.370,60.884,68.370,0.000,0.000,-0.799,Energy,-32.0
58.075,-83.020,-1.449,3499.620,61.080,79.620,0.000,0.000,-0.930,Energy,-25.0
58.088,-84.600,-1.477,3510.700,61.273,90.700,0.000,0.000,1.235,Energy,-19.0
58.105,-85.480,-1.492,3524.230,61.509,104.230,0.000,0.000,1.301,Energy,-13.0
58.123,-84.950,-1.483,3540.930,61.801,120.930,0.000,0.000,1.360,Energy,7.0
58.143,-81.080,-1.415,3563.610,62.197,143.610,0.000,0.000,1.159,Energy,54.0
58.160,-70.190,-1.225,3595.420,62.752,175.420,0.000,0.000,-0.841,Energy,119.0
58.177,-58.580,-1.022,3625.660,63.280,154.340,0.000,0.000,-0.576,Energy,91.0
58.193,-51.910,-0.906,3651.150,63.725,128.850,0.000,0.000,-0.584,Energy,45.0
58.209,-49.800,-0.869,3669.430,64.044,110.570,0.000,0.000,0.645,Energy,22.0
58.226,-49.800,-0.869,3685.420,64.323,94.580,0.000,0.000,1.026,Energy,-5.0
58.246,-51.380,-0.897,3701.600,64.605,78.400,0.000,0.000,-1.088,Energy,-20.0
58.266,-55.070,-0.961,3718.470,64.900,61.530,0.000,0.000,-0.557,Energy,-31.0
58.281,-58.940,-1.029,3730.780,65.114,49.220,0.000,0.000,-0.737,Energy,-36.0
58.296,-62.980,-1.099,3740.620,65.286,39.380,0.000,0.000,-0.760,Energy,-42.0
58.310,-66.670,-1.164,3748.350,65.421,31.650,0.000,0.000,-0.853,Energy,-44.0
58.328,-70.540,-1.231,3755.210,65.541,24.790,0.000,0.000,-0.967,Energy,-46.0
58.344,-75.110,-1.311,3762.420,65.667,17.580,0.000,0.000,-0.932,Energy,-46.0
58.356,-80.210,-1.400,3769.620,65.792,10.380,0.000,0.000,-0.731,Energy,-45.0
58.372,-83.550,-1.458,3774.190,65.872,5.810,0.000,0.000,-0.986,Energy,-45.0
58.390,-87.760,-1.532,3779.470,65.964,0.530,0.000,0.000,-0.986,Energy,-45.0
58.440,-92.510,-1.615,3785.440,66.068,5.440,0.000,0.000,-0.986,Energy,-44.0
58.467,-106.220,-1.854,3804.780,66.406,24.780,0.000,0.000,2.000,Energy,-45.0
58.494,-113.430,-1.980,3817.790,66.633,37.790,0.000,0.000,2.000,Energy,-43.0
58.512,-119.410,-2.084,3832.380,66.888,52.380,0.000,0.000,2.000,Energy,-37.0
58.525,-122.920,-2.145,3846.090,67.127,66.090,0.000,0.000,2.000,Energy,-25.0
58.539,-124.330,-2.170,3855.930,67.299,75.930,0.000,0.000,2.000,Energy,-17.0
58.552,-124.680,-2.176,3867.530,67.501,87.530,0.000,0.000,2.000,Energy,-10.0
58.566,-124.150,-2.167,3878.960,67.701,98.960,0.000,0.000,2.000,Energy,4.0
58.582,-122.220,-2.133,3892.850,67.943,112.850,0.000,0.000,2.000,Energy,27.0
58.601,-117.650,-2.053,3910.950,68.259,130.950,0.000,0.000,2.000,Energy,63.0
58.618,-107.280,-1.872,3936.440,68.704,156.440,0.000,0.000,2.000,Energy,126.0
58.633,-89.870,-1.569,3968.610,69.265,171.390,0.000,0.000,-1.980,Energy,165.0
58.650,-76.690,-1.338,3994.270,69.713,145.730,0.000,0.000,-0.215,Energy,115.0
58.663,-68.080,-1.188,4016.770,70.106,123.230,0.000,0.000,-0.549,Energy,72.0
58.678,-63.860,-1.115,4033.300,70.394,106.700,0.000,0.000,0.810,Energy,43.0
58.695,-61.220,-1.068,4049.290,70.673,90.710,0.000,0.000,0.850,Energy,24.0
58.711,-59.990,-1.047,4064.580,70.940,75.420,0.000,0.000,-0.677,Energy,12.0
58.728,-59.820,-1.044,4078.120,71.177,61.880,0.000,0.000,-0.605,Energy,-6.0
58.744,-60.170,-1.050,4089.190,71.370,50.810,0.000,0.000,-0.954,Energy,-6.0
58.758,-61.050,-1.066,4101.670,71.588,38.330,0.000,0.000,-0.350,Energy,-10.0
58.774,-62.280,-1.087,4110.820,71.747,29.180,0.000,0.000,-0.831,Energy,-13.0
58.789,-64.030,-1.118,4120.480,71.916,19.520,0.000,0.000,-0.668,Energy,-18.0
58.805,-65.790,-1.148,4129.450,72.072,10.550,0.000,0.000,-0.751,Energy,-20.0
58.819,-67.900,-1.185,4138.760,72.235,1.240,0.000,0.000,-0.751,Energy,-21.0
58.844,-69.830,-1.219,4146.150,72.364,6.150,0.000,0.000,-0.751,Energy,-23.0
58.864,-73.700,-1.286,4161.790,72.637,21.790,0.000,0.000,-0.505,Energy,-24.0
58.879,-76.510,-1.335,4175.330,72.873,35.330,0.000,0.000,-0.314,Energy,-22.0
58.896,-78.270,-1.366,4185.700,73.054,45.700,0.000,0.000,-0.736,Energy,-19.0
58.913,-79.500,-1.388,4196.070,73.235,56.070,0.000,0.000,-1.119,Energy,-15.0
58.925,-80.560,-1.406,4212.070,73.514,72.070,0.000,0.000,0.217,Energy,-10.0
58.940,-80.380,-1.403,4222.960,73.705,82.960,0.000,0.000,-1.254,Energy,5.0
58.958,-79.330,-1.385,4238.260,73.972,98.260,0.000,0.000,1.223,Energy,8.0
58.974,-75.810,-1.323,4258.650,74.327,118.650,0.000,0.000,0.554,Energy,40.0
58.992,-69.830,-1.219,4279.920,74.699,139.920,0.000,0.000,0.833,Energy,79.0
59.006,-58.410,-1.019,4306.640,75.165,166.640,0.000,0.000,-0.878,Energy,142.0
59.024,-44.870,-0.783,4333.180,75.628,166.820,0.000,0.000,0.109,Energy,148.0
59.042,-32.920,-0.575,4360.780,76.110,139.220,0.000,0.000,-0.132,Energy,86.0
59.060,-26.770,-0.467,4383.450,76.506,116.550,0.000,0.000,0.662,Energy,42.0
59.078,-24.130,-0.421,4403.840,76.862,96.160,0.000,0.000,0.058,Energy,16.0
59.096,-23.600,-0.412,4418.430,77.116,81.570,0.000,0.000,-1.174,Energy,7.0
59.114,-24.480,-0.427,4434.600,77.398,65.400,0.000,0.000,-0.718,Energy,-4.0
59.130,-26.240,-0.458,4447.960,77.632,52.040,0.000,0.000,-0.605,Energy,-17.0
59.146,-28.350,-0.495,4458.330,77.813,41.670,0.000,0.000,-0.819,Energy,-24.0
59.160,-30.990,-0.541,4467.830,77.978,32.170,0.000,0.000,-0.721,Energy,-29.0
59.174,-33.620,-0.587,4475.740,78.116,24.260,0.000,0.000,-0.750,Energy,-31.0
59.188,-36.440,-0.636,4482.770,78.239,17.230,0.000,0.000,-0.869,Energy,-34.0
59.201,-39.780,-0.694,4490.150,78.368,9.850,0.000,0.000,-0.734,Energy,-36.0
59.217,-42.760,-0.746,4496.660,78.482,3.340,0.000,0.000,-0.889,Energy,-38.0
59.231,-46.460,-0.811,4504.570,78.620,4.570,0.000,0.000,-0.698,Energy,-41.0
59.246,-49.800,-0.869,4511.420,78.739,11.420,0.000,0.000,-0.882,Energy,-42.0
59.261,-53.840,-0.940,4520.030,78.889,20.030,0.000,0.000,-0.765,Energy,-42.0
59.279,-57.710,-1.007,4528.650,79.040,28.650,0.000,0.000,-0.825,Energy,-41.0
59.303,-61.400,-1.072,4538.140,79.205,38.140,0.000,0.000,-1.108,Energy,-39.0
59.320,-66.670,-1.164,4556.250,79.522,56.250,0.000,0.000,-0.095,Energy,-30.0
59.337,-69.310,-1.210,4568.730,79.739,68.730,0.000,0.000,-1.007,Energy,-25.0
59.351,-71.070,-1.240,4583.490,79.997,83.490,0.000,0.000,-0.681,Energy,-15.0
59.366,-71.590,-1.249,4598.080,80.252,98.080,0.000,0.000,1.014,Energy,-7.0
59.386,-70.540,-1.231,4614.430,80.537,114.430,0.000,0.000,1.426,Energy,14.0
59.441,-66.320,-1.158,4638.160,80.951,138.160,0.000,0.000,2.000,Energy,54.0
