Time(s),Motor_Angle(deg),Motor_Angle(rad),Pendulum_Angle(deg),Pendulum_Angle(rad),Pendulum_Angle_From_Upright(deg),Motor_Velocity(rad/s),Pendulum_Velocity(rad/s),Motor_Voltage(V),Controller_Mode,Motor_RPM
27.534,-30.110,-0.526,1.230,0.021,178.770,0.000,0.000,0.000,Energy,0.0
27.548,-30.110,-0.526,1.230,0.021,178.770,0.000,0.000,0.000,Energy,0.0
27.562,-30.110,-0.526,1.230,0.021,178.770,0.000,0.000,0.000,Energy,0.0
27.574,-30.110,-0.526,1.230,0.021,178.770,0.000,0.000,0.000,Energy,0.0
27.587,-30.110,-0.526,1.230,0.021,178.770,0.000,0.000,0.000,Energy,0.0
27.601,-30.110,-0.526,1.230,0.021,178.770,0.000,0.000,0.000,Energy,0.0
27.614,-30.110,-0.526,1.230,0.021,178.770,0.000,0.000,0.000,Energy,0.0
27.627,-30.110,-0.526,1.050,0.018,178.950,0.000,0.000,-0.100,Energy,0.0
27.642,-30.110,-0.526,1.050,0.018,178.950,0.000,0.000,0.000,Energy,0.0
27.657,-30.110,-0.526,1.050,0.018,178.950,0.000,0.000,0.000,Energy,0.0
27.673,-30.110,-0.526,0.870,0.015,179.130,0.000,0.000,-0.100,Energy,0.0
27.687,-30.110,-0.526,0.870,0.015,179.130,0.000,0.000,0.000,Energy,0.0
27.702,-30.110,-0.526,0.870,0.015,179.130,0.000,0.000,0.000,Energy,0.0
27.715,-30.110,-0.526,0.700,0.012,179.300,0.000,0.000,-0.100,Energy,0.0
27.729,-30.110,-0.526,0.700,0.012,179.300,0.000,0.000,0.000,Energy,0.0
27.745,-30.110,-0.526,0.700,0.012,179.300,0.000,0.000,0.000,Energy,0.0
27.760,-30.110,-0.526,0.700,0.012,179.300,0.000,0.000,0.000,Energy,0.0
27.773,-30.110,-0.526,0.520,0.009,179.480,0.000,0.000,-0.100,Energy,0.0
27.788,-30.110,-0.526,0.520,0.009,179.480,0.000,0.000,0.000,Energy,0.0
27.803,-30.110,-0.526,0.520,0.009,179.480,0.000,0.000,0.000,Energy,0.0
27.816,-30.110,-0.526,0.520,0.009,179.480,0.000,0.000,0.000,Energy,0.0
27.833,-30.110,-0.526,0.520,0.009,179.480,0.000,0.000,-2.000,Bang-Bang,0.0
27.847,-30.110,-0.526,0.520,0.009,179.480,0.000,0.000,-2.000,Bang-Bang,0.0
27.860,-30.110,-0.526,0.520,0.009,179.480,0.000,0.000,-2.000,Bang-Bang,0.0
27.872,-30.280,-0.528,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,0.0
27.887,-30.990,-0.541,-0.350,-0.006,179.650,0.000,0.000,2.000,Bang-Bang,-7.0
27.904,-32.390,-0.565,-1.580,-0.028,178.420,0.000,0.000,2.000,Bang-Bang,-16.0
27.918,-33.620,-0.587,-2.810,-0.049,177.190,0.000,0.000,2.000,Bang-Bang,-12.0
27.936,-33.980,-0.593,-2.810,-0.049,177.190,0.000,0.000,2.000,Bang-Bang,-9.0
27.956,-33.270,-0.581,-1.750,-0.031,178.250,0.000,0.000,2.000,Bang-Bang,4.0
27.974,-31.340,-0.547,0.700,0.012,179.300,0.000,0.000,2.000,Bang-Bang,17.0
27.995,-28.700,-0.501,3.860,0.067,176.140,0.000,0.000,2.000,Bang-Bang,26.0
28.011,-24.660,-0.430,8.430,0.147,171.570,0.000,0.000,2.000,Bang-Bang,34.0
28.027,-21.500,-0.375,12.120,0.212,167.880,0.000,0.000,2.000,Bang-Bang,36.0
28.042,-17.280,-0.302,16.170,0.282,163.830,0.000,0.000,2.000,Bang-Bang,38.0
28.057,-13.760,-0.240,19.330,0.337,160.670,0.000,0.000,2.000,Bang-Bang,38.0
28.074,-10.600,-0.185,21.620,0.377,158.380,0.000,0.000,2.000,Bang-Bang,38.0
28.088,-6.550,-0.114,24.080,0.420,155.920,0.000,0.000,2.000,Bang-Bang,37.0
28.102,-3.390,-0.059,25.310,0.442,154.690,0.000,0.000,2.000,Bang-Bang,37.0
28.119,-0.230,-0.004,26.010,0.454,153.990,0.000,0.000,2.000,Bang-Bang,36.0
28.133,2.940,0.051,26.190,0.457,153.810,0.000,0.000,2.000,Bang-Bang,35.0
28.147,6.450,0.113,25.660,0.448,154.340,0.000,0.000,-2.000,Bang-Bang,35.0
28.162,9.440,0.165,24.600,0.429,155.400,0.000,0.000,-2.000,Bang-Bang,35.0
28.175,12.430,0.217,22.850,0.399,157.150,0.000,0.000,-2.000,Bang-Bang,35.0
28.190,14.540,0.254,20.560,0.359,159.440,0.000,0.000,-2.000,Bang-Bang,27.0
28.205,16.300,0.284,16.170,0.282,163.830,0.000,0.000,-2.000,Bang-Bang,17.0
28.218,16.650,0.291,10.370,0.181,169.630,0.000,0.000,-2.000,Bang-Bang,9.0
28.231,15.950,0.278,4.040,0.071,175.960,0.000,0.000,-2.000,Bang-Bang,-6.0
28.247,14.540,0.254,-3.330,-0.058,176.670,0.000,0.000,-2.000,Bang-Bang,-18.0
28.261,12.250,0.214,-12.300,-0.215,167.700,0.000,0.000,-2.000,Bang-Bang,-24.0
28.276,10.150,0.177,-20.560,-0.359,159.440,0.000,0.000,-2.000,Bang-Bang,-25.0
28.289,8.210,0.143,-27.590,-0.482,152.410,0.000,0.000,-2.000,Bang-Bang,-22.0
28.303,6.630,0.116,-33.750,-0.589,146.250,0.000,0.000,-2.000,Bang-Bang,-19.0
28.316,5.220,0.091,-39.190,-0.684,140.810,0.000,0.000,-2.000,Bang-Bang,-16.0
28.328,3.990,0.070,-43.410,-0.758,136.590,0.000,0.000,-2.000,Bang-Bang,-14.0
28.341,3.110,0.054,-46.580,-0.813,133.420,0.000,0.000,-2.000,Bang-Bang,-13.0
28.354,2.060,0.036,-48.860,-0.853,131.140,0.000,0.000,-2.000,Bang-Bang,-12.0
28.366,1.180,0.021,-50.440,-0.880,129.560,0.000,0.000,-2.000,Bang-Bang,-12.0
28.379,0.300,0.005,-50.970,-0.890,129.030,0.000,0.000,-2.000,Bang-Bang,-12.0
28.391,-0.580,-0.010,-50.800,-0.887,129.200,0.000,0.000,2.000,Bang-Bang,-12.0
28.406,-1.460,-0.025,-49.740,-0.868,130.260,0.000,0.000,2.000,Bang-Bang,-12.0
28.421,-2.690,-0.047,-47.280,-0.825,132.720,0.000,0.000,2.000,Bang-Bang,-12.0
28.433,-3.210,-0.056,-43.760,-0.764,136.240,0.000,0.000,2.000,Bang-Bang,-10.0
28.446,-3.210,-0.056,-39.190,-0.684,140.810,0.000,0.000,2.000,Bang-Bang,4.0
28.460,-2.510,-0.044,-33.390,-0.583,146.610,0.000,0.000,2.000,Bang-Bang,4.0
28.473,-0.580,-0.010,-25.310,-0.442,154.690,0.000,0.000,2.000,Bang-Bang,24.0
28.491,2.060,0.036,-16.690,-0.291,163.310,0.000,0.000,2.000,Bang-Bang,40.0
28.508,7.860,0.137,-2.100,-0.037,177.900,0.000,0.000,2.000,Bang-Bang,58.0
28.525,13.310,0.232,10.540,0.184,169.460,0.000,0.000,2.000,Bang-Bang,61.0
28.541,19.640,0.343,26.190,0.457,153.810,0.000,0.000,2.000,Bang-Bang,48.0
28.556,23.500,0.410,37.440,0.653,142.560,0.000,0.000,2.000,Bang-Bang,37.0
28.569,26.320,0.459,46.230,0.807,133.770,0.000,0.000,2.000,Bang-Bang,28.0
28.582,28.080,0.490,52.380,0.914,127.620,0.000,0.000,2.000,Bang-Bang,22.0
28.595,29.660,0.518,57.480,1.003,122.520,0.000,0.000,-2.000,Bang-Bang,18.0
28.609,30.710,0.536,61.170,1.068,118.830,0.000,0.000,-2.000,Bang-Bang,15.0
28.621,31.940,0.557,64.510,1.126,115.490,0.000,0.000,-2.000,Bang-Bang,14.0
28.634,32.820,0.573,66.090,1.153,113.910,0.000,0.000,-2.000,Bang-Bang,10.0
28.647,33.170,0.579,66.440,1.160,113.560,0.000,0.000,-2.000,Bang-Bang,8.0
28.662,33.170,0.579,65.560,1.144,114.440,0.000,0.000,-2.000,Bang-Bang,4.0
28.675,32.650,0.570,63.280,1.104,116.720,0.000,0.000,-2.000,Bang-Bang,-3.0
28.689,31.590,0.551,59.760,1.043,120.240,0.000,0.000,-2.000,Bang-Bang,-13.0
28.705,29.830,0.521,54.310,0.948,125.690,0.000,0.000,-2.000,Bang-Bang,-22.0
28.717,26.840,0.468,46.580,0.813,133.420,0.000,0.000,-2.000,Bang-Bang,-35.0
28.729,23.150,0.404,38.490,0.672,141.510,0.000,0.000,-2.000,Bang-Bang,-52.0
28.741,18.580,0.324,29.530,0.515,150.470,0.000,0.000,-2.000,Bang-Bang,-69.0
28.753,12.780,0.223,19.330,0.337,160.670,0.000,0.000,-2.000,Bang-Bang,-90.0
28.766,5.400,0.094,7.200,0.126,172.800,0.000,0.000,-2.000,Bang-Bang,-109.0
28.782,-3.210,-0.056,-5.970,-0.104,174.030,0.000,0.000,-2.000,Bang-Bang,-115.0
28.799,-13.580,-0.237,-22.670,-0.396,157.330,0.000,0.000,-2.000,Bang-Bang,-99.0
28.816,-22.020,-0.384,-37.260,-0.650,142.740,0.000,0.000,-2.000,Bang-Bang,-77.0
28.828,-28.880,-0.504,-50.270,-0.877,129.730,0.000,0.000,2.000,Bang-Bang,-59.0
28.841,-33.100,-0.578,-58.530,-1.022,121.470,0.000,0.000,2.000,Bang-Bang,-51.0
28.854,-36.790,-0.642,-65.910,-1.150,114.090,0.000,0.000,2.000,Bang-Bang,-45.0
28.866,-39.780,-0.694,-71.360,-1.245,108.640,0.000,0.000,2.000,Bang-Bang,-38.0
28.878,-42.060,-0.734,-75.930,-1.325,104.070,0.000,0.000,2.000,Bang-Bang,-31.0
28.891,-44.170,-0.771,-79.270,-1.384,100.730,0.000,0.000,2.000,Bang-Bang,-26.0
28.903,-45.750,-0.798,-81.560,-1.423,98.440,0.000,0.000,2.000,Bang-Bang,-21.0
28.918,-47.160,-0.823,-82.790,-1.445,97.210,0.000,0.000,2.000,Bang-Bang,-18.0
28.931,-48.570,-0.848,-82.790,-1.445,97.210,0.000,0.000,2.000,Bang-Bang,-13.0
28.946,-49.270,-0.860,-81.560,-1.423,98.440,0.000,0.000,2.000,Bang-Bang,-11.0
28.963,-49.800,-0.869,-78.750,-1.374,101.250,0.000,0.000,2.000,Bang-Bang,-7.0
28.981,-49.970,-0.872,-73.470,-1.282,106.530,0.000,0.000,2.000,Bang-Bang,-6.0
28.995,-49.090,-0.857,-65.210,-1.138,114.790,0.000,0.000,2.000,Bang-Bang,4.0
29.010,-47.510,-0.829,-56.950,-0.994,123.050,0.000,0.000,2.000,Bang-Bang,18.0
29.024,-44.520,-0.777,-46.580,-0.813,133.420,0.000,0.000,2.000,Bang-Bang,39.0
29.037,-40.130,-0.700,-34.270,-0.598,145.730,0.000,0.000,2.000,Bang-Bang,60.0
29.050,-34.330,-0.599,-21.620,-0.377,158.380,0.000,0.000,2.000,Bang-Bang,86.0
29.063,-26.940,-0.470,-7.200,-0.126,172.800,0.000,0.000,2.000,Bang-Bang,112.0
29.078,-17.800,-0.311,9.140,0.160,170.860,0.000,0.000,2.000,Bang-Bang,115.0
29.093,-7.780,-0.136,27.940,0.488,152.060,0.000,0.000,2.000,Bang-Bang,91.0
29.111,-0.930,-0.016,43.060,0.752,136.940,0.000,0.000,2.000,Bang-Bang,66.0
29.124,4.870,0.085,58.350,1.018,121.650,0.000,0.000,2.000,Bang-Bang,46.0
29.139,8.040,0.140,68.200,1.190,111.800,0.000,0.000,2.000,Bang-Bang,37.0
29.153,10.670,0.186,76.810,1.341,103.190,0.000,0.000,2.000,Bang-Bang,31.0
29.168,13.130,0.229,84.190,1.469,95.810,0.000,0.000,2.000,Bang-Bang,26.0
29.182,15.420,0.269,90.520,1.580,89.480,0.000,0.000,2.000,Bang-Bang,25.0
29.195,17.530,0.306,94.920,1.657,85.080,0.000,0.000,2.000,Bang-Bang,25.0
29.207,19.640,0.343,97.730,1.706,82.270,0.000,0.000,2.000,Bang-Bang,26.0
29.220,21.750,0.380,99.310,1.733,80.690,0.000,0.000,2.000,Bang-Bang,28.0
29.232,24.030,0.419,99.840,1.743,80.160,0.000,0.000,2.000,Bang-Bang,30.0
29.245,26.320,0.459,99.140,1.730,80.860,0.000,0.000,-2.000,Bang-Bang,32.0
29.260,28.950,0.505,97.380,1.700,82.620,0.000,0.000,-2.000,Bang-Bang,34.0
29.272,31.940,0.557,94.210,1.644,85.790,0.000,0.000,-2.000,Bang-Bang,36.0
29.285,34.750,0.607,89.640,1.565,90.360,0.000,0.000,-2.000,Bang-Bang,33.0
29.297,36.860,0.643,84.370,1.473,95.630,0.000,0.000,-2.000,Bang-Bang,29.0
29.310,38.620,0.674,78.220,1.365,101.780,0.000,0.000,-2.000,Bang-Bang,22.0
29.324,39.680,0.693,70.480,1.230,109.520,0.000,0.000,-2.000,Bang-Bang,14.0
29.336,40.200,0.702,60.460,1.055,119.540,0.000,0.000,-2.000,Bang-Bang,8.0
29.350,39.500,0.689,50.090,0.874,129.910,0.000,0.000,-2.000,Bang-Bang,-6.0
29.365,37.040,0.646,36.030,0.629,143.970,0.000,0.000,-2.000,Bang-Bang,-37.0
29.378,32.290,0.564,19.680,0.343,160.320,0.000,0.000,-2.000,Bang-Bang,-72.0
29.390,24.740,0.432,0.520,0.009,179.480,0.000,0.000,-2.000,Bang-Bang,-99.0
29.408,17.700,0.309,-16.690,-0.291,163.310,0.000,0.000,-2.000,Bang-Bang,-90.0
29.425,10.150,0.177,-38.670,-0.675,141.330,0.000,0.000,-2.000,Bang-Bang,-57.0
29.440,6.630,0.116,-53.430,-0.933,126.570,0.000,0.000,-2.000,Bang-Bang,-37.0
29.456,4.170,0.073,-69.430,-1.212,110.570,0.000,0.000,-2.000,Bang-Bang,-20.0
29.471,2.760,0.048,-82.610,-1.442,97.390,0.000,0.000,-2.000,Bang-Bang,-11.0
29.487,2.240,0.039,-91.580,-1.598,88.420,0.000,0.000,-2.000,Bang-Bang,-8.0
29.502,1.710,0.030,-101.600,-1.773,78.400,0.000,0.000,-2.000,Bang-Bang,-6.0
29.517,1.360,0.024,-107.920,-1.884,72.080,0.000,0.000,-2.000,Bang-Bang,-4.0
29.530,0.830,0.014,-113.200,-1.976,66.800,0.000,0.000,-2.000,Bang-Bang,-4.0
29.543,-0.230,-0.004,-116.540,-2.034,63.460,0.000,0.000,-2.000,Bang-Bang,-10.0
29.558,-1.280,-0.022,-118.470,-2.068,61.530,0.000,0.000,-2.000,Bang-Bang,-14.0
29.571,-3.390,-0.059,-119.170,-2.080,60.830,0.000,0.000,-2.000,Bang-Bang,-21.0
29.582,-5.500,-0.096,-118.470,-2.068,61.530,0.000,0.000,2.000,Bang-Bang,-27.0
29.596,-7.610,-0.133,-116.710,-2.037,63.290,0.000,0.000,2.000,Bang-Bang,-31.0
29.609,-10.600,-0.185,-113.370,-1.979,66.630,0.000,0.000,2.000,Bang-Bang,-36.0
29.626,-13.230,-0.231,-108.980,-1.902,71.020,0.000,0.000,2.000,Bang-Bang,-34.0
29.639,-16.400,-0.286,-101.770,-1.776,78.230,0.000,0.000,2.000,Bang-Bang,-30.0
29.651,-18.330,-0.320,-95.270,-1.663,84.730,0.000,0.000,2.000,Bang-Bang,-24.0
29.665,-19.740,-0.345,-87.890,-1.534,92.110,0.000,0.000,2.000,Bang-Bang,-18.0
29.678,-20.790,-0.363,-78.220,-1.365,101.780,0.000,0.000,2.000,Bang-Bang,-14.0
29.692,-20.970,-0.366,-67.850,-1.184,112.150,0.000,0.000,2.000,Bang-Bang,-5.0
29.706,-19.740,-0.345,-54.840,-0.957,125.160,0.000,0.000,2.000,Bang-Bang,15.0
29.723,-17.100,-0.298,-41.130,-0.718,138.870,0.000,0.000,2.000,Bang-Bang,43.0
29.738,-9.890,-0.173,-18.800,-0.328,161.200,0.000,0.000,2.000,Bang-Bang,89.0
29.755,-0.580,-0.010,2.280,0.040,177.720,0.000,0.000,2.000,Bang-Bang,118.0
29.772,11.020,0.192,30.050,0.524,149.950,0.000,0.000,2.000,Bang-Bang,82.0
29.790,17.180,0.300,50.970,0.890,129.030,0.000,0.000,2.000,Bang-Bang,48.0
29.803,20.690,0.361,68.900,1.203,111.100,0.000,0.000,2.000,Bang-Bang,28.0
29.816,21.920,0.383,81.380,1.420,98.620,0.000,0.000,2.000,Bang-Bang,18.0
29.830,22.630,0.395,91.230,1.592,88.770,0.000,0.000,2.000,Bang-Bang,12.0
29.841,22.800,0.398,101.250,1.767,78.750,0.000,0.000,2.000,Bang-Bang,5.0
29.859,22.800,0.398,108.450,1.893,71.550,0.000,0.000,2.000,Bang-Bang,3.0
29.872,22.800,0.398,116.540,2.034,63.460,0.000,0.000,2.000,Bang-Bang,2.0
29.885,22.800,0.398,122.870,2.144,57.130,0.000,0.000,2.000,Bang-Bang,1.0
29.897,23.330,0.407,127.260,2.221,52.740,0.000,0.000,2.000,Bang-Bang,1.0
29.909,23.860,0.416,130.250,2.273,49.750,0.000,0.000,2.000,Bang-Bang,5.0
29.924,24.910,0.435,132.180,2.307,47.820,0.000,0.000,2.000,Bang-Bang,11.0
29.941,26.320,0.459,133.240,2.325,46.760,0.000,0.000,2.000,Bang-Bang,18.0
29.955,29.130,0.508,132.530,2.313,47.470,0.000,0.000,-2.000,Bang-Bang,27.0
29.975,31.940,0.557,130.250,2.273,49.750,0.000,0.000,-2.000,Bang-Bang,33.0
29.992,36.690,0.640,124.450,2.172,55.550,0.000,0.000,-2.000,Bang-Bang,39.0
30.007,40.030,0.699,118.650,2.071,61.350,0.000,0.000,-2.000,Bang-Bang,36.0
30.019,43.190,0.754,111.090,1.939,68.910,0.000,0.000,-2.000,Bang-Bang,31.0
30.032,45.130,0.788,103.880,1.813,76.120,0.000,0.000,-2.000,Bang-Bang,25.0
30.044,46.530,0.812,96.150,1.678,83.850,0.000,0.000,-2.000,Bang-Bang,20.0
30.058,47.410,0.827,87.010,1.519,92.990,0.000,0.000,-2.000,Bang-Bang,11.0
30.071,47.410,0.827,75.230,1.313,104.770,0.000,0.000,-2.000,Bang-Bang,-9.0
30.089,46.360,0.809,64.160,1.120,115.840,0.000,0.000,-2.000,Bang-Bang,-17.0
30.104,42.310,0.738,44.470,0.776,135.530,0.000,0.000,-2.000,Bang-Bang,-49.0
30.118,35.110,0.613,24.080,0.420,155.920,0.000,0.000,-2.000,Bang-Bang,-100.0
30.131,25.260,0.441,2.980,0.052,177.020,0.000,0.000,-2.000,Bang-Bang,-137.0
30.146,14.010,0.245,-19.680,-0.343,160.320,0.000,0.000,-2.000,Bang-Bang,-117.0
30.162,6.100,0.106,-39.370,-0.687,140.630,0.000,0.000,-2.000,Bang-Bang,-80.0
30.179,0.130,0.002,-59.580,-1.040,120.420,0.000,0.000,-2.000,Bang-Bang,-50.0
30.192,-3.210,-0.056,-76.280,-1.331,103.720,0.000,0.000,-2.000,Bang-Bang,-30.0
30.207,-4.970,-0.087,-89.470,-1.562,90.530,0.000,0.000,-2.000,Bang-Bang,-18.0
30.222,-6.030,-0.105,-100.890,-1.761,79.110,0.000,0.000,-2.000,Bang-Bang,-14.0
30.243,-6.910,-0.121,-112.850,-1.970,67.150,0.000,0.000,-2.000,Bang-Bang,-9.0
30.259,-7.610,-0.133,-125.850,-2.196,54.150,0.000,0.000,-2.000,Bang-Bang,-6.0
30.272,-8.490,-0.148,-132.890,-2.319,47.110,0.000,0.000,-2.000,Bang-Bang,-9.0
30.286,-9.890,-0.173,-139.040,-2.427,40.960,0.000,0.000,-2.000,Bang-Bang,-16.0
30.300,-11.650,-0.203,-143.260,-2.500,36.740,0.000,0.000,-2.000,Bang-Bang,-22.0
30.315,-14.290,-0.249,-146.070,-2.549,33.930,0.000,0.000,-2.000,Bang-Bang,-33.0
30.327,-17.630,-0.308,-147.480,-2.574,32.520,0.000,0.000,-2.000,Bang-Bang,-43.0
30.342,-21.320,-0.372,-147.480,-2.574,32.520,0.000,0.000,2.000,Bang-Bang,-51.0
30.356,-25.710,-0.449,-146.070,-2.549,33.930,0.000,0.000,2.000,Bang-Bang,-58.0
30.369,-31.690,-0.553,-142.730,-2.491,37.270,0.000,0.000,2.000,Bang-Bang,-66.0
30.382,-36.790,-0.642,-138.860,-2.424,41.140,0.000,0.000,2.000,Bang-Bang,-64.0
30.395,-41.710,-0.728,-133.940,-2.338,46.060,0.000,0.000,2.000,Bang-Bang,-60.0
30.409,-46.100,-0.805,-128.670,-2.246,51.330,0.000,0.000,2.000,Bang-Bang,-55.0
30.422,-49.970,-0.872,-122.690,-2.141,57.310,0.000,0.000,2.000,Bang-Bang,-49.0
30.435,-53.490,-0.934,-115.660,-2.019,64.340,0.000,0.000,2.000,Bang-Bang,-42.0
30.447,-56.650,-0.989,-107.220,-1.871,72.780,0.000,0.000,2.000,Bang-Bang,-35.0
30.459,-58.760,-1.026,-99.310,-1.733,80.690,0.000,0.000,2.000,Bang-Bang,-28.0
30.474,-60.340,-1.053,-89.820,-1.568,90.180,0.000,0.000,2.000,Bang-Bang,-20.0
30.488,-61.220,-1.068,-78.220,-1.365,101.780,0.000,0.000,2.000,Bang-Bang,-9.0
30.509,-60.690,-1.059,-64.680,-1.129,115.320,0.000,0.000,2.000,Bang-Bang,8.0
30.524,-56.300,-0.983,-40.070,-0.699,139.930,0.000,0.000,2.000,Bang-Bang,53.0
30.541,-49.440,-0.863,-20.210,-0.353,159.790,0.000,0.000,2.000,Bang-Bang,102.0
30.556,-36.260,-0.633,8.780,0.153,171.220,0.000,0.000,2.000,Bang-Bang,132.0
30.572,-26.590,-0.464,31.640,0.552,148.360,0.000,0.000,2.000,Bang-Bang,95.0
30.588,-19.740,-0.345,54.310,0.948,125.690,0.000,0.000,2.000,Bang-Bang,52.0
30.601,-16.400,-0.286,72.420,1.264,107.580,0.000,0.000,2.000,Bang-Bang,26.0
30.613,-14.990,-0.262,85.780,1.497,94.220,0.000,0.000,2.000,Bang-Bang,15.0
30.627,-14.460,-0.252,97.200,1.696,82.800,0.000,0.000,2.000,Bang-Bang,9.0
30.641,-14.460,-0.252,108.980,1.902,71.020,0.000,0.000,2.000,Bang-Bang,4.0
30.658,-14.640,-0.256,119.170,2.080,60.830,0.000,0.000,2.000,Bang-Bang,-2.0
30.674,-15.170,-0.265,129.190,2.255,50.810,0.000,0.000,2.000,Bang-Bang,-2.0
30.686,-15.520,-0.271,139.040,2.427,40.960,0.000,0.000,2.000,Bang-Bang,-4.0
30.699,-15.520,-0.271,145.010,2.531,34.990,0.000,0.000,2.000,Bang-Bang,-4.0
30.711,-15.170,-0.265,149.940,2.617,30.060,0.000,0.000,2.000,Bang-Bang,3.0
30.725,-14.110,-0.246,153.630,2.681,26.370,0.000,0.000,2.000,Bang-Bang,11.0
30.742,-12.530,-0.219,156.790,2.737,23.210,0.000,0.000,2.000,Bang-Bang,20.0
30.757,-9.890,-0.173,158.550,2.767,21.450,0.000,0.000,2.000,Bang-Bang,32.0
30.771,-6.030,-0.105,158.900,2.773,21.100,0.000,0.000,2.000,Bang-Bang,42.0
30.785,-1.630,-0.028,157.670,2.752,22.330,0.000,0.000,-2.000,Bang-Bang,52.0
30.804,2.940,0.051,155.390,2.712,24.610,0.000,0.000,-2.000,Bang-Bang,59.0
30.819,10.500,0.183,149.940,2.617,30.060,0.000,0.000,-2.000,Bang-Bang,67.0
30.833,16.470,0.287,144.140,2.516,35.860,0.000,0.000,-2.000,Bang-Bang,62.0
30.845,21.400,0.374,138.510,2.417,41.490,0.000,0.000,-2.000,Bang-Bang,56.0
30.858,25.260,0.441,132.890,2.319,47.110,0.000,0.000,-2.000,Bang-Bang,50.0
30.871,28.600,0.499,126.730,2.212,53.270,0.000,0.000,-2.000,Bang-Bang,44.0
30.883,31.770,0.554,119.700,2.089,60.300,0.000,0.000,-2.000,Bang-Bang,38.0
30.896,34.230,0.597,111.620,1.948,68.380,0.000,0.000,-2.000,Bang-Bang,30.0
30.909,36.160,0.631,102.830,1.795,77.170,0.000,0.000,-2.000,Bang-Bang,24.0
30.923,37.390,0.653,93.510,1.632,86.490,0.000,0.000,-2.000,Bang-Bang,18.0
30.944,37.920,0.662,82.440,1.439,97.560,0.000,0.000,-2.000,Bang-Bang,11.0
30.960,36.160,0.631,61.520,1.074,118.480,0.000,0.000,-2.000,Bang-Bang,-20.0
30.979,31.770,0.554,42.710,0.745,137.290,0.000,0.000,-2.000,Bang-Bang,-57.0
30.992,20.170,0.352,13.180,0.230,166.820,0.000,0.000,-2.000,Bang-Bang,-130.0
31.010,9.270,0.162,-8.780,-0.153,171.220,0.000,0.000,-2.000,Bang-Bang,-142.0
31.025,-3.390,-0.059,-38.320,-0.669,141.680,0.000,0.000,-2.000,Bang-Bang,-89.0
31.040,-9.190,-0.160,-57.650,-1.006,122.350,0.000,0.000,-2.000,Bang-Bang,-51.0
31.054,-12.710,-0.222,-75.410,-1.316,104.590,0.000,0.000,-2.000,Bang-Bang,-29.0
31.072,-14.290,-0.249,-87.890,-1.534,92.110,0.000,0.000,-2.000,Bang-Bang,-20.0
31.089,-15.520,-0.271,-104.580,-1.825,75.420,0.000,0.000,-2.000,Bang-Bang,-9.0
31.106,-15.870,-0.277,-117.770,-2.055,62.230,0.000,0.000,-2.000,Bang-Bang,-6.0
31.120,-15.870,-0.277,-129.720,-2.264,50.280,0.000,0.000,-2.000,Bang-Bang,-3.0
31.132,-16.050,-0.280,-138.330,-2.414,41.670,0.000,0.000,-2.000,Bang-Bang,-2.0
31.145,-16.570,-0.289,-145.190,-2.534,34.810,0.000,0.000,-2.000,Bang-Bang,-2.0
31.157,-17.280,-0.302,-150.820,-2.632,29.180,0.000,0.000,-2.000,Bang-Bang,-7.0
31.170,-18.680,-0.326,-155.560,-2.715,24.440,0.000,0.000,-2.000,Bang-Bang,-17.0
31.184,-20.440,-0.357,-159.080,-2.776,20.920,0.000,0.000,-2.000,Bang-Bang,-27.0
31.197,-23.430,-0.409,-162.070,-2.829,17.930,0.000,0.000,-2.000,Bang-Bang,-37.0
31.209,-26.940,-0.470,-163.650,-2.856,16.350,0.000,0.000,-2.000,Bang-Bang,-47.0
31.221,-30.640,-0.535,-164.170,-2.865,15.830,0.000,0.000,2.000,Bang-Bang,-54.0
31.237,-34.850,-0.608,-163.650,-2.856,16.350,0.000,0.000,2.000,Bang-Bang,-61.0
31.250,-41.180,-0.719,-161.890,-2.826,18.110,0.000,0.000,2.000,Bang-Bang,-70.0
31.263,-46.630,-0.814,-159.430,-2.783,20.570,0.000,0.000,2.000,Bang-Bang,-68.0
31.275,-51.730,-0.903,-157.140,-2.743,22.860,0.000,0.000,2.000,Bang-Bang,-64.0
31.287,-56.120,-0.979,-154.510,-2.697,25.490,0.000,0.000,2.000,Bang-Bang,-60.0
31.300,-60.170,-1.050,-151.870,-2.651,28.130,0.000,0.000,2.000,Bang-Bang,-55.0
31.313,-64.390,-1.124,-148.710,-2.595,31.290,0.000,0.000,2.000,Bang-Bang,-50.0
31.325,-67.900,-1.185,-145.190,-2.534,34.810,0.000,0.000,2.000,Bang-Bang,-46.0
31.337,-70.890,-1.237,-141.670,-2.473,38.330,0.000,0.000,2.000,Bang-Bang,-41.0
31.349,-73.700,-1.286,-137.460,-2.399,42.540,0.000,0.000,2.000,Bang-Bang,-37.0
31.361,-76.160,-1.329,-132.890,-2.319,47.110,0.000,0.000,2.000,Bang-Bang,-33.0
31.374,-78.450,-1.369,-127.790,-2.230,52.210,0.000,0.000,2.000,Bang-Bang,-28.0
31.387,-80.210,-1.400,-121.810,-2.126,58.190,0.000,0.000,2.000,Bang-Bang,-23.0
31.400,-81.610,-1.424,-114.780,-2.003,65.220,0.000,0.000,2.000,Bang-Bang,-17.0
31.412,-82.670,-1.443,-107.050,-1.868,72.950,0.000,0.000,2.000,Bang-Bang,-14.0
