Time(s),Motor_Angle(deg),Motor_Angle(rad),Pendulum_Angle(deg),Pendulum_Angle(rad),Pendulum_Angle_From_Upright(deg),Motor_Velocity(rad/s),Pendulum_Velocity(rad/s),Motor_Voltage(V),Controller_Mode,Motor_RPM
32.920,-31.160,-0.544,389.530,6.799,150.470,0.000,0.000,0.683,Energy,67.0
32.933,-27.650,-0.483,407.280,7.108,132.720,0.000,0.000,0.791,Energy,39.0
32.948,-26.420,-0.461,422.220,7.369,117.780,0.000,0.000,1.612,Energy,18.0
32.960,-26.770,-0.467,437.340,7.633,102.660,0.000,0.000,0.954,Energy,-6.0
32.975,-27.820,-0.486,448.760,7.832,91.240,0.000,0.000,1.660,Energy,-11.0
32.990,-29.760,-0.519,460.010,8.029,79.990,0.000,0.000,-1.605,Energy,-23.0
33.004,-32.220,-0.562,470.390,8.210,69.610,0.000,0.000,-1.510,Energy,-30.0
33.017,-35.030,-0.611,479.350,8.366,60.650,0.000,0.000,-1.415,Energy,-31.0
33.029,-37.670,-0.657,486.210,8.486,53.790,0.000,0.000,-1.532,Energy,-35.0
33.041,-40.480,-0.707,492.010,8.587,47.990,0.000,0.000,-1.560,Energy,-38.0
33.054,-43.290,-0.756,496.750,8.670,43.250,0.000,0.000,-1.608,Energy,-39.0
33.065,-46.280,-0.808,501.150,8.747,38.850,0.000,0.000,-1.571,Energy,-40.0
33.077,-49.270,-0.860,504.490,8.805,35.510,0.000,0.000,-1.610,Energy,-41.0
33.089,-52.260,-0.912,507.300,8.854,32.700,0.000,0.000,-1.615,Energy,-40.0
33.101,-55.070,-0.961,509.230,8.888,30.770,0.000,0.000,-1.633,Energy,-39.0
33.114,-57.710,-1.007,510.640,8.912,29.360,0.000,0.000,-1.640,Energy,-38.0
33.126,-60.690,-1.059,511.520,8.928,28.480,0.000,0.000,-1.641,Energy,-36.0
33.138,-62.980,-1.099,511.520,8.928,28.480,0.000,0.000,-1.648,Energy,-34.0
33.150,-65.440,-1.142,510.820,8.915,29.180,0.000,0.000,1.649,Energy,-32.0
33.163,-67.550,-1.179,509.580,8.894,30.420,0.000,0.000,1.652,Energy,-29.0
33.177,-69.830,-1.219,507.300,8.854,32.700,0.000,0.000,1.649,Energy,-27.0
33.188,-71.590,-1.249,503.610,8.790,36.390,0.000,0.000,1.593,Energy,-20.0
33.200,-72.650,-1.268,499.570,8.719,40.430,0.000,0.000,1.617,Energy,-15.0
33.212,-73.170,-1.277,494.290,8.627,45.710,0.000,0.000,1.579,Energy,-11.0
33.225,-73.530,-1.283,487.960,8.517,52.040,0.000,0.000,1.568,Energy,-6.0
33.242,-73.700,-1.286,480.930,8.394,59.070,0.000,0.000,1.741,Energy,-3.0
33.259,-73.700,-1.286,470.210,8.207,69.790,0.000,0.000,1.584,Energy,-3.0
33.275,-74.230,-1.296,457.550,7.986,82.450,0.000,0.000,1.734,Energy,-3.0
33.289,-75.460,-1.317,441.560,7.707,98.440,0.000,0.000,-1.043,Energy,-10.0
33.306,-77.390,-1.351,427.500,7.461,112.500,0.000,0.000,-1.938,Energy,-26.0
33.320,-81.610,-1.424,407.810,7.118,132.190,0.000,0.000,-0.791,Energy,-51.0
33.337,-87.940,-1.535,388.820,6.786,151.180,0.000,0.000,-1.670,Energy,-92.0
33.350,-100.070,-1.747,361.580,6.311,178.420,0.000,0.000,2.000,Energy,-137.0
33.365,-109.390,-1.909,341.360,5.958,161.360,0.000,0.000,2.000,Energy,-117.0
33.378,-117.820,-2.056,318.510,5.559,138.510,0.000,0.000,2.000,Energy,-70.0
33.392,-121.340,-2.118,304.270,5.311,124.270,0.000,0.000,2.000,Energy,-42.0
33.405,-123.100,-2.149,289.680,5.056,109.680,0.000,0.000,2.000,Energy,-18.0
33.418,-123.270,-2.151,278.260,4.857,98.260,0.000,0.000,2.000,Energy,-7.0
33.433,-122.390,-2.136,268.240,4.682,88.240,0.000,0.000,2.000,Energy,11.0
33.448,-120.280,-2.099,257.510,4.494,77.510,0.000,0.000,2.000,Energy,25.0
33.460,-117.650,-2.053,248.900,4.344,68.900,0.000,0.000,2.000,Energy,32.0
33.473,-114.830,-2.004,242.570,4.234,62.570,0.000,0.000,2.000,Energy,39.0
33.485,-111.670,-1.949,237.300,4.142,57.300,0.000,0.000,2.000,Energy,43.0
33.497,-108.160,-1.888,232.200,4.053,52.200,0.000,0.000,2.000,Energy,47.0
33.509,-104.640,-1.826,228.510,3.988,48.510,0.000,0.000,2.000,Energy,49.0
33.523,-100.950,-1.762,225.520,3.936,45.520,0.000,0.000,2.000,Energy,51.0
33.538,-97.260,-1.698,223.060,3.893,43.060,0.000,0.000,1.753,Energy,51.0
33.551,-92.330,-1.611,221.480,3.866,41.480,0.000,0.000,1.751,Energy,51.0
33.565,-87.940,-1.535,220.950,3.856,40.950,0.000,0.000,1.759,Energy,50.0
33.578,-84.250,-1.470,221.480,3.866,41.480,0.000,0.000,-1.764,Energy,49.0
33.592,-80.380,-1.403,223.240,3.896,43.240,0.000,0.000,-1.765,Energy,47.0
33.604,-76.510,-1.335,226.230,3.948,46.230,0.000,0.000,-1.750,Energy,44.0
33.616,-73.530,-1.283,229.920,4.013,49.920,0.000,0.000,-1.744,Energy,39.0
33.629,-71.070,-1.240,234.840,4.099,54.840,0.000,0.000,-1.750,Energy,33.0
33.641,-68.600,-1.197,241.170,4.209,61.170,0.000,0.000,-1.696,Energy,29.0
33.653,-66.670,-1.164,248.200,4.332,68.200,0.000,0.000,-1.700,Energy,27.0
33.666,-64.740,-1.130,256.110,4.470,76.110,0.000,0.000,-1.746,Energy,26.0
33.679,-62.630,-1.093,265.250,4.629,85.250,0.000,0.000,-1.754,Energy,29.0
33.692,-60.170,-1.050,275.800,4.814,95.800,0.000,0.000,1.739,Energy,33.0
33.707,-56.830,-0.992,287.920,5.025,107.920,0.000,0.000,1.901,Energy,44.0
33.722,-52.260,-0.912,303.040,5.289,123.040,0.000,0.000,1.667,Energy,59.0
33.735,-45.050,-0.786,320.620,5.596,140.620,0.000,0.000,1.127,Energy,96.0
33.748,-35.380,-0.617,339.430,5.924,159.430,0.000,0.000,0.645,Energy,143.0
33.763,-23.080,-0.403,359.820,6.280,179.820,0.000,0.000,1.112,Energy,171.0
33.777,-8.660,-0.151,384.080,6.703,155.920,0.000,0.000,-0.794,Energy,142.0
33.796,0.480,0.008,401.830,7.013,138.170,0.000,0.000,2.000,Energy,100.0
33.812,9.270,0.162,424.680,7.412,115.320,0.000,0.000,0.441,Energy,58.0
33.827,13.660,0.238,440.150,7.682,99.850,0.000,0.000,1.309,Energy,37.0
33.843,16.300,0.284,452.980,7.906,87.020,0.000,0.000,-1.641,Energy,27.0
33.858,18.410,0.321,464.760,8.112,75.240,0.000,0.000,-1.406,Energy,20.0
33.870,19.990,0.349,473.900,8.271,66.100,0.000,0.000,-1.405,Energy,17.0
33.882,20.870,0.364,480.760,8.391,59.240,0.000,0.000,-1.588,Energy,14.0
33.894,21.750,0.380,486.560,8.492,53.440,0.000,0.000,-1.640,Energy,10.0
33.907,22.270,0.389,491.660,8.581,48.340,0.000,0.000,-1.641,Energy,9.0
33.921,22.980,0.401,496.400,8.664,43.600,0.000,0.000,-1.645,Energy,9.0
33.933,23.500,0.410,500.620,8.737,39.380,0.000,0.000,-1.612,Energy,7.0
33.946,23.860,0.416,503.960,8.796,36.040,0.000,0.000,-1.623,Energy,5.0
33.959,24.210,0.423,506.420,8.839,33.580,0.000,0.000,-1.648,Energy,5.0
33.972,24.380,0.426,508.530,8.876,31.470,0.000,0.000,-1.636,Energy,4.0
33.984,24.560,0.429,509.940,8.900,30.060,0.000,0.000,-1.645,Energy,3.0
33.998,24.740,0.432,510.990,8.918,29.010,0.000,0.000,-1.645,Energy,3.0
34.010,24.910,0.435,511.340,8.925,28.660,0.000,0.000,-1.648,Energy,3.0
34.022,24.910,0.435,511.340,8.925,28.660,0.000,0.000,-1.649,Energy,2.0
34.036,24.910,0.435,510.820,8.915,29.180,0.000,0.000,1.651,Energy,1.0
34.051,24.910,0.435,509.760,8.897,30.240,0.000,0.000,1.656,Energy,1.0
34.064,24.910,0.435,507.830,8.863,32.170,0.000,0.000,1.651,Energy,1.0
34.076,24.910,0.435,505.190,8.817,34.810,0.000,0.000,1.651,Energy,1.0
34.089,25.610,0.447,501.500,8.753,38.500,0.000,0.000,1.626,Energy,1.0
34.102,26.490,0.462,497.280,8.679,42.720,0.000,0.000,1.646,Energy,9.0
34.114,27.720,0.484,491.830,8.584,48.170,0.000,0.000,1.614,Energy,15.0
34.129,28.950,0.505,485.500,8.474,54.500,0.000,0.000,1.700,Energy,16.0
34.142,30.360,0.530,476.710,8.320,63.290,0.000,0.000,1.455,Energy,16.0
34.155,31.420,0.548,468.280,8.173,71.720,0.000,0.000,1.651,Energy,14.0
34.167,32.290,0.564,458.780,8.007,81.220,0.000,0.000,1.618,Energy,11.0
34.180,32.820,0.573,448.060,7.820,91.940,0.000,0.000,-1.620,Energy,7.0
34.197,32.650,0.570,436.640,7.621,103.360,0.000,0.000,-2.000,Energy,-4.0
34.213,31.060,0.542,419.060,7.314,120.940,0.000,0.000,-1.369,Energy,-21.0
34.230,27.200,0.475,400.070,6.983,139.930,0.000,0.000,-1.502,Energy,-54.0
34.247,18.760,0.327,376.340,6.568,163.660,0.000,0.000,-1.165,Energy,-111.0
34.266,5.050,0.088,345.580,6.032,165.580,0.000,0.000,-0.035,Energy,-120.0
34.282,-5.150,-0.090,317.630,5.544,137.630,0.000,0.000,0.507,Energy,-69.0
34.301,-9.720,-0.170,297.420,5.191,117.420,0.000,0.000,-1.590,Energy,-35.0
34.320,-11.830,-0.206,276.850,4.832,96.850,0.000,0.000,-1.064,Energy,-13.0
34.338,-11.830,-0.206,260.150,4.540,80.150,0.000,0.000,1.006,Energy,5.0
34.356,-10.770,-0.188,247.500,4.320,67.500,0.000,0.000,1.623,Energy,4.0
34.369,-8.840,-0.154,233.610,4.077,53.610,0.000,0.000,0.413,Energy,16.0
34.387,-7.430,-0.130,226.050,3.945,46.050,0.000,0.000,1.612,Energy,19.0
34.400,-4.800,-0.084,216.210,3.774,36.210,0.000,0.000,1.026,Energy,24.0
34.415,-2.860,-0.050,209.880,3.663,29.880,0.000,0.000,1.424,Energy,26.0
34.428,-0.400,-0.007,203.370,3.549,23.370,0.000,0.000,1.325,Energy,27.0
34.441,1.880,0.033,197.920,3.454,17.920,0.000,0.000,1.325,Energy,28.0
34.461,4.170,0.073,192.830,3.366,12.830,0.000,0.000,-2.000,LQR,30.0
34.479,8.040,0.140,185.440,3.237,5.440,0.000,0.000,-2.000,LQR,33.0
34.495,11.900,0.208,178.240,3.111,1.760,0.000,0.000,-2.000,LQR,36.0
34.510,14.890,0.260,172.790,3.016,7.210,0.000,0.000,-2.000,LQR,29.0
34.525,17.180,0.300,167.340,2.921,12.660,0.000,0.000,-2.000,LQR,22.0
34.542,18.410,0.321,163.300,2.850,16.700,0.000,0.000,-2.000,LQR,17.0
34.557,19.640,0.343,157.670,2.752,22.330,0.000,0.000,-2.000,LQR,10.0
34.570,20.170,0.352,153.100,2.672,26.900,0.000,0.000,-2.000,LQR,6.0
34.584,20.520,0.358,148.350,2.589,31.650,0.000,0.000,-2.000,LQR,6.0
34.598,20.340,0.355,142.910,2.494,37.090,0.000,0.000,-2.000,LQR,-4.0
34.612,20.170,0.352,137.280,2.396,42.720,0.000,0.000,-2.000,LQR,-2.0
34.630,19.640,0.343,130.250,2.273,49.750,0.000,0.000,1.666,Energy,-2.0
34.645,18.580,0.324,120.580,2.105,59.420,0.000,0.000,1.466,Energy,-7.0
34.659,17.180,0.300,111.260,1.942,68.740,0.000,0.000,1.561,Energy,-14.0
34.674,15.590,0.272,101.420,1.770,78.580,0.000,0.000,1.738,Energy,-20.0
34.687,13.310,0.232,89.640,1.565,90.360,0.000,0.000,-1.450,Energy,-25.0
34.702,10.850,0.189,78.220,1.365,101.780,0.000,0.000,-2.000,Energy,-32.0
34.717,6.630,0.116,61.870,1.080,118.130,0.000,0.000,-1.354,Energy,-50.0
34.731,0.650,0.011,45.000,0.785,135.000,0.000,0.000,-1.291,Energy,-84.0
34.744,-8.490,-0.148,25.660,0.448,154.340,0.000,0.000,-0.491,Energy,-130.0
34.760,-20.260,-0.354,5.090,0.089,174.910,0.000,0.000,-1.463,Energy,-167.0
34.776,-36.080,-0.630,-21.440,-0.374,158.560,0.000,0.000,-0.090,Energy,-142.0
34.790,-47.160,-0.823,-44.290,-0.773,135.710,0.000,0.000,0.205,Energy,-91.0
34.806,-53.310,-0.930,-60.640,-1.058,119.360,0.000,0.000,-1.410,Energy,-62.0
34.821,-57.530,-1.004,-75.760,-1.322,104.240,0.000,0.000,-1.510,Energy,-40.0
34.833,-60.520,-1.056,-90.000,-1.571,90.000,0.000,0.000,-0.870,Energy,-27.0
34.851,-62.100,-1.084,-100.190,-1.749,79.810,0.000,0.000,1.888,Energy,-21.0
34.867,-63.860,-1.115,-112.850,-1.970,67.150,0.000,0.000,1.228,Energy,-14.0
34.882,-65.090,-1.136,-121.810,-2.126,58.190,0.000,0.000,1.574,Energy,-13.0
34.894,-65.970,-1.151,-130.070,-2.270,49.930,0.000,0.000,1.318,Energy,-9.0
34.908,-66.500,-1.161,-135.870,-2.371,44.130,0.000,0.000,1.587,Energy,-8.0
34.920,-67.020,-1.170,-141.670,-2.473,38.330,0.000,0.000,1.454,Energy,-7.0
34.932,-67.200,-1.173,-146.070,-2.549,33.930,0.000,0.000,1.523,Energy,-4.0
34.945,-67.550,-1.179,-149.760,-2.614,30.240,0.000,0.000,1.558,Energy,-4.0
34.958,-67.730,-1.182,-153.450,-2.678,26.550,0.000,0.000,1.536,Energy,-4.0
34.970,-67.730,-1.182,-156.790,-2.737,23.210,0.000,0.000,1.523,Energy,-3.0
34.983,-67.550,-1.179,-159.780,-2.789,20.220,0.000,0.000,1.536,Energy,2.0
34.997,-67.370,-1.176,-162.770,-2.841,17.230,0.000,0.000,1.536,Energy,2.0
35.014,-66.850,-1.167,-165.410,-2.887,14.590,0.000,0.000,-1.841,LQR,3.0
35.029,-66.140,-1.154,-168.570,-2.942,11.430,0.000,0.000,-2.000,LQR,8.0
35.041,-64.910,-1.133,-171.560,-2.994,8.440,0.000,0.000,-2.000,LQR,11.0
35.057,-64.210,-1.121,-174.020,-3.037,5.980,0.000,0.000,-2.000,LQR,11.0
35.069,-63.860,-1.115,-175.950,-3.071,4.050,0.000,0.000,-2.000,LQR,8.0
35.083,-64.210,-1.121,-176.830,-3.086,3.170,0.000,0.000,-1.989,LQR,-4.0
35.098,-65.090,-1.136,-177.180,-3.092,2.820,0.000,0.000,-1.332,LQR,-3.0
35.113,-66.500,-1.161,-177.010,-3.089,2.990,0.000,0.000,-0.542,LQR,-16.0
35.127,-68.600,-1.197,-176.130,-3.074,3.870,0.000,0.000,0.543,LQR,-25.0
35.141,-71.070,-1.240,-174.720,-3.049,5.280,0.000,0.000,1.624,LQR,-29.0
35.154,-73.700,-1.286,-172.960,-3.019,7.040,0.000,0.000,2.000,LQR,-31.0
35.167,-75.990,-1.326,-171.210,-2.988,8.790,0.000,0.000,2.000,LQR,-29.0
35.180,-77.920,-1.360,-169.800,-2.964,10.200,0.000,0.000,2.000,LQR,-25.0
35.194,-79.680,-1.391,-168.390,-2.939,11.610,0.000,0.000,2.000,LQR,-20.0
35.206,-80.910,-1.412,-167.340,-2.921,12.660,0.000,0.000,2.000,LQR,-14.0
35.226,-81.440,-1.421,-166.640,-2.908,13.360,0.000,0.000,2.000,LQR,-10.0
35.240,-81.790,-1.428,-165.760,-2.893,14.240,0.000,0.000,2.000,LQR,-5.0
35.258,-81.440,-1.421,-165.230,-2.884,14.770,0.000,0.000,2.000,LQR,3.0
35.274,-80.560,-1.406,-164.880,-2.878,15.120,0.000,0.000,2.000,LQR,6.0
35.289,-79.330,-1.385,-164.350,-2.868,15.650,0.000,0.000,2.000,LQR,13.0
35.305,-77.570,-1.354,-164.000,-2.862,16.000,0.000,0.000,2.000,LQR,17.0
35.321,-75.640,-1.320,-163.470,-2.853,16.530,0.000,0.000,2.000,LQR,21.0
35.334,-73.350,-1.280,-162.590,-2.838,17.410,0.000,0.000,2.000,LQR,24.0
35.347,-71.240,-1.243,-161.710,-2.822,18.290,0.000,0.000,2.000,LQR,26.0
35.361,-69.130,-1.207,-160.660,-2.804,19.340,0.000,0.000,2.000,LQR,28.0
35.374,-66.670,-1.164,-159.250,-2.779,20.750,0.000,0.000,2.000,LQR,29.0
35.386,-64.210,-1.121,-157.500,-2.749,22.500,0.000,0.000,2.000,LQR,30.0
35.399,-61.920,-1.081,-155.390,-2.712,24.610,0.000,0.000,2.000,LQR,30.0
35.411,-59.640,-1.041,-152.920,-2.669,27.080,0.000,0.000,2.000,LQR,30.0
35.424,-57.350,-1.001,-149.760,-2.614,30.240,0.000,0.000,2.000,LQR,30.0
35.436,-55.250,-0.964,-146.070,-2.549,33.930,0.000,0.000,2.000,LQR,29.0
35.449,-52.960,-0.924,-141.670,-2.473,38.330,0.000,0.000,2.000,LQR,29.0
35.461,-50.850,-0.887,-136.400,-2.381,43.600,0.000,0.000,2.000,LQR,28.0
35.479,-48.570,-0.848,-130.600,-2.279,49.400,0.000,0.000,-1.719,Energy,29.0
35.493,-45.400,-0.792,-120.930,-2.111,59.070,0.000,0.000,-1.419,Energy,31.0
35.507,-42.590,-0.743,-112.140,-1.957,67.860,0.000,0.000,-1.544,Energy,34.0
35.520,-39.780,-0.694,-102.830,-1.795,77.170,0.000,0.000,-1.722,Energy,35.0
35.533,-36.610,-0.639,-91.750,-1.601,88.250,0.000,0.000,-1.422,Energy,40.0
35.547,-33.270,-0.581,-80.680,-1.408,99.320,0.000,0.000,1.901,Energy,46.0
35.561,-28.530,-0.498,-66.260,-1.156,113.740,0.000,0.000,1.519,Energy,60.0
35.576,-22.200,-0.387,-50.440,-0.880,129.560,0.000,0.000,1.595,Energy,83.0
35.588,-13.060,-0.228,-31.810,-0.555,148.190,0.000,0.000,0.592,Energy,126.0
35.603,-1.810,-0.032,-13.000,-0.227,167.000,0.000,0.000,1.362,Energy,166.0
35.617,14.190,0.248,11.070,0.193,168.930,0.000,0.000,-0.618,Energy,175.0
35.633,26.670,0.465,31.460,0.549,148.540,0.000,0.000,1.346,Energy,131.0
35.648,37.040,0.646,52.200,0.911,127.800,0.000,0.000,0.290,Energy,89.0
35.663,42.840,0.748,67.140,1.172,112.860,0.000,0.000,1.809,Energy,59.0
35.678,47.760,0.834,83.140,1.451,96.860,0.000,0.000,0.826,Energy,42.0
35.694,50.580,0.883,94.210,1.644,85.790,0.000,0.000,-1.919,Energy,32.0
35.710,53.740,0.938,107.570,1.877,72.430,0.000,0.000,-1.191,Energy,25.0
35.725,55.850,0.975,116.710,2.037,63.290,0.000,0.000,-1.642,Energy,23.0
35.739,57.780,1.008,125.150,2.184,54.850,0.000,0.000,-1.350,Energy,19.0
35.754,59.010,1.030,130.780,2.283,49.220,0.000,0.000,-1.717,Energy,17.0
35.766,60.590,1.057,137.460,2.399,42.540,0.000,0.000,-1.379,Energy,14.0
35.778,61.470,1.073,141.320,2.466,38.680,0.000,0.000,-1.620,Energy,13.0
35.790,62.350,1.088,144.840,2.528,35.160,0.000,0.000,-1.602,Energy,12.0
35.803,63.230,1.104,147.830,2.580,32.170,0.000,0.000,-1.606,Energy,11.0
35.815,64.110,1.119,150.290,2.623,29.710,0.000,0.000,-1.603,Energy,10.0
35.828,64.640,1.128,152.050,2.654,27.950,0.000,0.000,-1.621,Energy,9.0
35.842,65.340,1.140,153.800,2.684,26.200,0.000,0.000,-1.614,Energy,8.0
35.854,65.870,1.150,155.210,2.709,24.790,0.000,0.000,-1.605,Energy,7.0
35.867,66.220,1.156,155.910,2.721,24.090,0.000,0.000,-1.613,Energy,6.0
35.879,66.400,1.159,156.440,2.730,23.560,0.000,0.000,-1.611,Energy,5.0
35.892,66.400,1.159,156.620,2.734,23.380,0.000,0.000,-1.612,Energy,3.0
35.904,66.400,1.159,156.620,2.734,23.380,0.000,0.000,-1.613,Energy,2.0
35.916,66.220,1.156,156.090,2.724,23.910,0.000,0.000,1.614,Energy,-2.0
35.932,65.870,1.150,155.390,2.712,24.610,0.000,0.000,1.618,Energy,-2.0
35.943,65.520,1.144,153.980,2.687,26.020,0.000,0.000,1.613,Energy,-4.0
35.955,65.340,1.140,152.220,2.657,27.780,0.000,0.000,1.616,Energy,-4.0
35.968,65.520,1.144,149.580,2.611,30.420,0.000,0.000,1.603,Energy,4.0
35.981,66.040,1.153,146.250,2.553,33.750,0.000,0.000,1.621,Energy,3.0
35.994,67.100,1.171,141.150,2.464,38.850,0.000,0.000,1.527,Energy,11.0
36.007,68.150,1.189,135.870,2.371,44.130,0.000,0.000,1.618,Energy,15.0
36.020,69.560,1.214,128.840,2.249,51.160,0.000,0.000,1.489,Energy,17.0
36.032,70.970,1.239,121.640,2.123,58.360,0.000,0.000,1.577,Energy,16.0
36.045,72.020,1.257,113.550,1.982,66.450,0.000,0.000,1.561,Energy,15.0
36.058,72.900,1.272,104.760,1.828,75.240,0.000,0.000,1.635,Energy,12.0
36.070,73.600,1.285,94.570,1.651,85.430,0.000,0.000,1.575,Energy,9.0
36.085,73.600,1.285,83.670,1.460,96.330,0.000,0.000,-1.907,Energy,4.0
36.099,72.720,1.269,68.900,1.203,111.100,0.000,0.000,-1.341,Energy,-3.0
36.113,70.610,1.232,54.140,0.945,125.860,0.000,0.000,-1.776,Energy,-28.0
36.127,65.690,1.147,34.450,0.601,145.550,0.000,0.000,-0.520,Energy,-70.0
36.140,57.780,1.008,14.060,0.245,165.940,0.000,0.000,-0.409,Energy,-120.0
36.155,47.240,0.824,-8.610,-0.150,171.390,0.000,0.000,-0.583,Energy,-132.0
36.169,37.740,0.659,-32.160,-0.561,147.840,0.000,0.000,0.017,Energy,-90.0
36.190,32.120,0.561,-51.670,-0.902,128.330,0.000,0.000,-1.876,Energy,-53.0
36.203,28.600,0.499,-74.350,-1.298,105.650,0.000,0.000,0.701,Energy,-23.0
36.228,27.900,0.487,-87.890,-1.534,92.110,0.000,0.000,-2.000,Energy,-10.0
36.250,28.250,0.493,-107.050,-1.868,72.950,0.000,0.000,1.382,Energy,4.0
36.270,30.360,0.530,-124.100,-2.166,55.900,0.000,0.000,1.053,Energy,16.0
36.286,32.290,0.564,-135.870,-2.371,44.130,0.000,0.000,1.087,Energy,16.0
36.302,33.880,0.591,-143.430,-2.503,36.570,0.000,0.000,1.426,Energy,17.0
36.315,35.630,0.622,-150.290,-2.623,29.710,0.000,0.000,1.378,Energy,18.0
36.328,37.220,0.650,-155.910,-2.721,24.090,0.000,0.000,1.395,Energy,18.0
36.342,38.620,0.674,-160.660,-2.804,19.340,0.000,0.000,1.395,Energy,19.0
36.359,40.200,0.702,-164.880,-2.878,15.120,0.000,0.000,-2.000,LQR,19.0
36.373,42.310,0.738,-169.980,-2.967,10.020,0.000,0.000,-2.000,LQR,20.0
36.386,44.070,0.769,-174.190,-3.040,5.810,0.000,0.000,-2.000,LQR,21.0
36.399,45.480,0.794,-177.710,-3.102,2.290,0.000,0.000,-2.000,LQR,16.0
36.413,46.360,0.809,-180.350,-3.148,0.350,0.000,0.000,-2.000,LQR,9.0
36.426,46.530,0.812,-182.280,-3.181,2.280,0.000,0.000,-2.000,LQR,8.0
36.440,46.000,0.803,-183.860,-3.209,3.860,0.000,0.000,-2.000,LQR,-4.0
36.454,44.950,0.785,-184.740,-3.224,4.740,0.000,0.000,-2.000,LQR,-12.0
36.470,43.190,0.754,-185.270,-3.234,5.270,0.000,0.000,-2.000,LQR,-19.0
36.484,41.260,0.720,-185.440,-3.237,5.440,0.000,0.000,-2.000,LQR,-25.0
36.496,38.270,0.668,-185.270,-3.234,5.270,0.000,0.000,-2.000,LQR,-32.0
36.508,35.630,0.622,-184.740,-3.224,4.740,0.000,0.000,-1.300,LQR,-37.0
36.521,32.650,0.570,-183.860,-3.209,3.860,0.000,0.000,-0.578,LQR,-42.0
36.534,28.950,0.505,-182.630,-3.187,2.630,0.000,0.000,-0.084,LQR,-48.0
36.547,25.090,0.438,-181.400,-3.166,1.400,0.000,0.000,0.020,LQR,-51.0
36.561,21.040,0.367,-179.820,-3.138,0.180,0.000,0.000,0.865,LQR,-53.0
36.576,16.470,0.287,-177.890,-3.105,2.110,0.000,0.000,1.637,LQR,-53.0
36.588,11.900,0.208,-176.300,-3.077,3.700,0.000,0.000,1.246,LQR,-52.0
36.601,8.040,0.140,-174.720,-3.049,5.280,0.000,0.000,2.000,LQR,-50.0
36.614,4.340,0.076,-173.320,-3.025,6.680,0.000,0.000,1.948,LQR,-45.0
36.627,0.830,0.014,-172.080,-3.003,7.920,0.000,0.000,1.996,LQR,-41.0
36.642,-1.980,-0.035,-171.030,-2.985,8.970,0.000,0.000,2.000,LQR,-37.0
36.655,-4.970,-0.087,-170.150,-2.970,9.850,0.000,0.000,1.899,LQR,-32.0
36.669,-7.260,-0.127,-169.620,-2.960,10.380,0.000,0.000,1.709,LQR,-27.0
36.685,-9.010,-0.157,-169.270,-2.954,10.730,0.000,0.000,1.818,LQR,-21.0
36.697,-10.770,-0.188,-169.100,-2.951,10.900,0.000,0.000,1.325,LQR,-17.0
36.711,-11.650,-0.203,-169.100,-2.951,10.900,0.000,0.000,1.589,LQR,-12.0
36.724,-12.530,-0.219,-169.100,-2.951,10.900,0.000,0.000,1.591,LQR,-9.0
36.738,-13.060,-0.228,-169.100,-2.951,10.900,0.000,0.000,1.808,LQR,-8.0
36.752,-13.230,-0.231,-169.100,-2.951,10.900,0.000,0.000,2.000,LQR,-5.0
36.763,-13.230,-0.231,-169.270,-2.954,10.730,0.000,0.000,1.734,LQR,-5.0
36.777,-13.060,-0.228,-169.270,-2.954,10.730,0.000,0.000,2.000,LQR,3.0
36.790,-12.710,-0.222,-169.450,-2.957,10.550,0.000,0.000,1.938,LQR,2.0
36.803,-11.830,-0.206,-169.800,-2.964,10.200,0.000,0.000,1.846,LQR,8.0
36.816,-10.950,-0.191,-169.980,-2.967,10.020,0.000,0.000,2.000,LQR,11.0
36.830,-9.720,-0.170,-170.330,-2.973,9.670,0.000,0.000,1.991,LQR,15.0
36.846,-8.140,-0.142,-170.850,-2.982,9.150,0.000,0.000,1.783,LQR,19.0
36.860,-6.030,-0.105,-171.560,-2.994,8.440,0.000,0.000,1.610,LQR,23.0
36.871,-3.570,-0.062,-172.440,-3.010,7.560,0.000,0.000,1.282,LQR,28.0
36.883,-1.280,-0.022,-173.140,-3.022,6.860,0.000,0.000,1.460,LQR,31.0
36.896,1.000,0.017,-174.020,-3.037,5.980,0.000,0.000,0.878,LQR,33.0
36.910,3.640,0.064,-174.900,-3.053,5.100,0.000,0.000,0.999,LQR,35.0
36.922,6.810,0.119,-175.950,-3.071,4.050,0.000,0.000,0.779,LQR,37.0
36.936,9.620,0.168,-176.830,-3.086,3.170,0.000,0.000,0.761,LQR,38.0
36.948,12.960,0.226,-177.890,-3.105,2.110,0.000,0.000,0.541,LQR,39.0
36.962,15.770,0.275,-178.940,-3.123,1.060,0.000,0.000,0.031,LQR,40.0
36.974,19.110,0.334,-180.000,-3.142,0.000,0.000,0.000,0.164,LQR,40.0
36.987,22.270,0.389,-181.050,-3.160,1.050,0.000,0.000,-0.127,LQR,41.0
37.000,25.260,0.441,-181.930,-3.175,1.930,0.000,0.000,-0.031,LQR,39.0
37.014,28.600,0.499,-183.160,-3.197,3.160,0.000,0.000,-0.785,LQR,39.0
37.029,31.240,0.545,-184.040,-3.212,4.040,0.000,0.000,-0.614,LQR,37.0
37.042,34.930,0.610,-185.270,-3.234,5.270,0.000,0.000,-0.919,LQR,36.0
