Time(s),Motor_Angle(deg),Motor_Angle(rad),Pendulum_Angle(deg),Pendulum_Angle(rad),Pendulum_Angle_From_Upright(deg),Motor_Velocity(rad/s),Pendulum_Velocity(rad/s),Motor_Voltage(V),Controller_Mode,Motor_RPM
3.883,-12.530,-0.219,148.180,2.586,31.820,0.000,0.000,2.000,Bang-Bang,-5.0
3.898,-11.830,-0.206,152.570,2.663,27.430,0.000,0.000,2.000,Bang-Bang,5.0
3.919,-10.420,-0.182,155.390,2.712,24.610,0.000,0.000,2.000,Bang-Bang,17.0
3.936,-6.730,-0.117,156.620,2.734,23.380,0.000,0.000,2.000,Bang-Bang,32.0
3.953,-2.860,-0.050,155.390,2.712,24.610,0.000,0.000,-2.000,Bang-Bang,44.0
3.973,2.410,0.042,152.220,2.657,27.780,0.000,0.000,-2.000,Bang-Bang,53.0
3.988,9.440,0.165,145.890,2.546,34.110,0.000,0.000,-2.000,Bang-Bang,61.0
4.001,14.540,0.254,140.090,2.445,39.910,0.000,0.000,-2.000,Bang-Bang,59.0
4.016,18.930,0.330,134.120,2.341,45.880,0.000,0.000,-2.000,Bang-Bang,51.0
4.030,23.150,0.404,126.560,2.209,53.440,0.000,0.000,-2.000,Bang-Bang,43.0
4.043,26.490,0.462,118.300,2.065,61.700,0.000,0.000,-2.000,Bang-Bang,37.0
4.057,28.780,0.502,110.390,1.927,69.610,0.000,0.000,-2.000,Bang-Bang,29.0
4.069,30.890,0.539,100.540,1.755,79.460,0.000,0.000,-2.000,Bang-Bang,20.0
4.082,31.940,0.557,90.520,1.580,89.480,0.000,0.000,-2.000,Bang-Bang,16.0
4.097,32.120,0.561,79.450,1.387,100.550,0.000,0.000,-2.000,Bang-Bang,6.0
4.114,31.060,0.542,64.680,1.129,115.320,0.000,0.000,-2.000,Bang-Bang,-16.0
4.132,27.020,0.472,45.170,0.788,134.830,0.000,0.000,-2.000,Bang-Bang,-50.0
4.146,18.230,0.318,20.910,0.365,159.090,0.000,0.000,-2.000,Bang-Bang,-112.0
4.163,6.280,0.110,-4.040,-0.071,175.960,0.000,0.000,-2.000,Bang-Bang,-144.0
4.179,-6.380,-0.111,-31.990,-0.558,148.010,0.000,0.000,-2.000,Bang-Bang,-98.0
4.198,-13.410,-0.234,-53.430,-0.933,126.570,0.000,0.000,-2.000,Bang-Bang,-58.0
4.213,-17.800,-0.311,-74.530,-1.301,105.470,0.000,0.000,-2.000,Bang-Bang,-31.0
4.227,-19.740,-0.345,-91.050,-1.589,88.950,0.000,0.000,-2.000,Bang-Bang,-17.0
4.241,-20.440,-0.357,-102.300,-1.785,77.700,0.000,0.000,-2.000,Bang-Bang,-11.0
4.256,-20.790,-0.363,-114.080,-1.991,65.920,0.000,0.000,-2.000,Bang-Bang,-6.0
4.274,-20.790,-0.363,-124.620,-2.175,55.380,0.000,0.000,-2.000,Bang-Bang,-3.0
4.286,-20.790,-0.363,-136.580,-2.384,43.420,0.000,0.000,-2.000,Bang-Bang,-2.0
4.298,-20.970,-0.366,-143.080,-2.497,36.920,0.000,0.000,-2.000,Bang-Bang,-2.0
4.311,-21.670,-0.378,-148.880,-2.598,31.120,0.000,0.000,-2.000,Bang-Bang,-6.0
4.324,-22.730,-0.397,-153.800,-2.684,26.200,0.000,0.000,-2.000,Bang-Bang,-12.0
4.337,-24.310,-0.424,-158.020,-2.758,21.980,0.000,0.000,-2.000,Bang-Bang,-21.0
4.350,-26.940,-0.470,-161.190,-2.813,18.810,0.000,0.000,-2.000,Bang-Bang,-32.0
4.370,-29.760,-0.519,-162.940,-2.844,17.060,0.000,0.000,-0.354,LQR,-41.0
4.383,-35.910,-0.627,-163.650,-2.856,16.350,0.000,0.000,-2.000,LQR,-55.0
4.396,-40.480,-0.707,-162.940,-2.844,17.060,0.000,0.000,1.566,LQR,-64.0
4.411,-45.580,-0.796,-161.360,-2.816,18.640,0.000,0.000,2.000,LQR,-68.0
4.423,-52.080,-0.909,-158.200,-2.761,21.800,0.000,0.000,2.000,LQR,-74.0
4.437,-57.710,-1.007,-154.680,-2.700,25.320,0.000,0.000,2.000,LQR,-72.0
4.450,-62.630,-1.093,-151.170,-2.638,28.830,0.000,0.000,2.000,LQR,-68.0
4.463,-68.250,-1.191,-146.600,-2.559,33.400,0.000,0.000,2.000,LQR,-62.0
4.475,-72.650,-1.268,-141.850,-2.476,38.150,0.000,0.000,2.000,LQR,-57.0
4.487,-76.690,-1.338,-136.930,-2.390,43.070,0.000,0.000,2.000,LQR,-52.0
4.504,-80.210,-1.400,-131.480,-2.295,48.520,0.000,0.000,-1.711,Energy,-46.0
4.519,-84.250,-1.470,-123.390,-2.154,56.610,0.000,0.000,-1.602,Energy,-38.0
4.531,-87.410,-1.526,-114.960,-2.006,65.040,0.000,0.000,-1.492,Energy,-31.0
4.543,-89.520,-1.562,-107.220,-1.871,72.780,0.000,0.000,-1.695,Energy,-27.0
4.556,-91.280,-1.593,-98.430,-1.718,81.570,0.000,0.000,-1.736,Energy,-22.0
4.570,-92.690,-1.618,-88.410,-1.543,91.590,0.000,0.000,1.852,Energy,-17.0
4.584,-93.570,-1.633,-76.110,-1.328,103.890,0.000,0.000,1.716,Energy,-12.0
4.602,-93.390,-1.630,-62.570,-1.092,117.430,0.000,0.000,2.000,Energy,8.0
4.618,-90.400,-1.578,-40.780,-0.712,139.220,0.000,0.000,0.291,Energy,39.0
4.635,-84.780,-1.480,-20.910,-0.365,159.090,0.000,0.000,1.964,Energy,87.0
4.650,-71.590,-1.249,11.250,0.196,168.750,0.000,0.000,-2.000,Energy,118.0
4.671,-64.390,-1.124,30.760,0.537,149.240,0.000,0.000,2.000,Energy,84.0
4.687,-57.710,-1.007,59.760,1.043,120.240,0.000,0.000,-0.802,Energy,33.0
4.701,-56.120,-0.979,78.040,1.362,101.960,0.000,0.000,0.822,Energy,14.0
4.716,-56.300,-0.983,92.280,1.611,87.720,0.000,0.000,-1.247,Energy,-5.0
4.734,-57.530,-1.004,104.580,1.825,75.420,0.000,0.000,-1.616,Energy,-15.0
4.750,-59.640,-1.041,117.940,2.058,62.060,0.000,0.000,-1.151,Energy,-23.0
4.763,-62.280,-1.087,128.140,2.236,51.860,0.000,0.000,-1.165,Energy,-28.0
4.775,-65.090,-1.136,136.400,2.381,43.600,0.000,0.000,-1.254,Energy,-34.0
4.787,-67.900,-1.185,143.260,2.500,36.740,0.000,0.000,-1.305,Energy,-37.0
4.800,-70.710,-1.234,149.230,2.605,30.770,0.000,0.000,-1.416,Energy,-39.0
4.813,-74.050,-1.292,155.210,2.709,24.790,0.000,0.000,-1.370,Energy,-42.0
4.826,-77.390,-1.351,160.830,2.807,19.170,0.000,0.000,-1.370,Energy,-42.0
4.841,-80.560,-1.406,165.760,2.893,14.240,0.000,0.000,2.000,LQR,-43.0
4.857,-84.780,-1.480,171.380,2.991,8.620,0.000,0.000,2.000,LQR,-43.0
4.875,-88.820,-1.550,176.660,3.083,3.340,0.000,0.000,2.000,LQR,-44.0
4.891,-92.690,-1.618,181.750,3.172,1.750,0.000,0.000,2.000,LQR,-32.0
4.907,-94.970,-1.658,184.920,3.227,4.920,0.000,0.000,2.000,LQR,-22.0
4.922,-96.380,-1.682,187.550,3.273,7.550,0.000,0.000,2.000,LQR,-13.0
4.940,-96.730,-1.688,188.960,3.298,8.960,0.000,0.000,2.000,LQR,-6.0
4.959,-96.200,-1.679,189.840,3.313,9.840,0.000,0.000,2.000,LQR,3.0
4.982,-94.440,-1.648,190.370,3.323,10.370,0.000,0.000,2.000,LQR,14.0
4.999,-91.280,-1.593,190.010,3.316,10.010,0.000,0.000,2.000,LQR,26.0
5.014,-88.120,-1.538,189.310,3.304,9.310,0.000,0.000,1.552,LQR,32.0
5.030,-84.600,-1.477,188.430,3.289,8.430,0.000,0.000,1.282,LQR,38.0
5.043,-80.730,-1.409,187.380,3.270,7.380,0.000,0.000,1.048,LQR,44.0
5.056,-77.040,-1.345,186.150,3.249,6.150,0.000,0.000,0.322,LQR,47.0
5.068,-73.170,-1.277,184.920,3.227,4.920,0.000,0.000,0.219,LQR,50.0
5.081,-69.130,-1.207,183.510,3.203,3.510,0.000,0.000,-0.330,LQR,52.0
5.095,-65.260,-1.139,182.280,3.181,2.280,0.000,0.000,-0.246,LQR,52.0
5.108,-60.870,-1.062,180.870,3.157,0.870,0.000,0.000,-0.539,LQR,51.0
5.120,-57.000,-0.995,179.640,3.135,0.360,0.000,0.000,-0.719,LQR,50.0
5.133,-53.310,-0.930,178.590,3.117,1.410,0.000,0.000,-0.612,LQR,48.0
5.145,-49.970,-0.872,177.710,3.102,2.290,0.000,0.000,-0.648,LQR,46.0
5.157,-46.460,-0.811,176.830,3.086,3.170,0.000,0.000,-0.662,LQR,43.0
5.170,-43.470,-0.759,176.300,3.077,3.700,0.000,0.000,-0.330,LQR,41.0
5.182,-40.480,-0.707,175.600,3.065,4.400,0.000,0.000,-0.816,LQR,38.0
5.194,-37.670,-0.657,175.070,3.056,4.930,0.000,0.000,-0.626,LQR,36.0
5.206,-35.210,-0.615,174.550,3.046,5.450,0.000,0.000,-0.929,LQR,35.0
5.219,-32.750,-0.572,174.020,3.037,5.980,0.000,0.000,-1.067,LQR,33.0
5.231,-30.280,-0.528,173.670,3.031,6.330,0.000,0.000,-0.670,LQR,31.0
5.243,-28.170,-0.492,173.140,3.022,6.860,0.000,0.000,-1.437,LQR,28.0
5.256,-26.240,-0.458,172.790,3.016,7.210,0.000,0.000,-1.216,LQR,26.0
5.269,-24.310,-0.424,172.260,3.007,7.740,0.000,0.000,-1.718,LQR,24.0
5.283,-22.730,-0.397,172.080,3.003,7.920,0.000,0.000,-1.272,LQR,21.0
5.296,-21.320,-0.372,171.730,2.997,8.270,0.000,0.000,-1.753,LQR,17.0
5.311,-20.260,-0.354,171.730,2.997,8.270,0.000,0.000,-1.353,LQR,14.0
5.325,-19.390,-0.338,171.730,2.997,8.270,0.000,0.000,-1.397,LQR,11.0
5.339,-18.860,-0.329,171.910,3.000,8.090,0.000,0.000,-1.181,LQR,7.0
5.355,-18.860,-0.329,172.260,3.007,7.740,0.000,0.000,-1.227,LQR,5.0
5.370,-19.210,-0.335,172.960,3.019,7.040,0.000,0.000,-0.526,LQR,-3.0
5.386,-19.740,-0.345,173.490,3.028,6.510,0.000,0.000,-0.942,LQR,-2.0
5.401,-20.790,-0.363,174.370,3.043,5.630,0.000,0.000,-0.310,LQR,-8.0
5.416,-21.670,-0.378,175.070,3.056,4.930,0.000,0.000,-0.430,LQR,-12.0
5.432,-22.900,-0.400,175.780,3.068,4.220,0.000,0.000,-0.622,LQR,-12.0
5.449,-24.480,-0.427,176.480,3.080,3.520,0.000,0.000,-0.647,LQR,-14.0
5.463,-25.890,-0.452,177.010,3.089,2.990,0.000,0.000,-0.714,LQR,-14.0
5.476,-27.120,-0.473,177.360,3.096,2.640,0.000,0.000,-0.906,LQR,-14.0
5.490,-28.530,-0.498,177.890,3.105,2.110,0.000,0.000,-0.557,LQR,-16.0
5.504,-29.930,-0.522,178.410,3.114,1.590,0.000,0.000,-0.480,LQR,-17.0
5.518,-31.690,-0.553,179.120,3.126,0.880,0.000,0.000,-0.200,LQR,-20.0
5.532,-33.450,-0.584,179.820,3.138,0.180,0.000,0.000,-0.085,LQR,-21.0
5.547,-35.210,-0.615,180.520,3.151,0.520,0.000,0.000,0.011,LQR,-22.0
5.568,-37.320,-0.651,181.400,3.166,1.400,0.000,0.000,0.201,LQR,-22.0
5.583,-40.130,-0.700,182.630,3.187,2.630,0.000,0.000,0.801,LQR,-22.0
5.599,-42.060,-0.734,183.510,3.203,3.510,0.000,0.000,0.787,LQR,-21.0
5.614,-44.000,-0.768,184.390,3.218,4.390,0.000,0.000,0.970,LQR,-21.0
5.628,-45.750,-0.798,185.270,3.234,5.270,0.000,0.000,1.259,LQR,-19.0
5.642,-47.330,-0.826,185.800,3.243,5.800,0.000,0.000,0.794,LQR,-16.0
5.655,-48.390,-0.845,186.320,3.252,6.320,0.000,0.000,1.205,LQR,-12.0
5.669,-49.090,-0.857,186.500,3.255,6.500,0.000,0.000,0.768,LQR,-10.0
5.683,-49.800,-0.869,186.500,3.255,6.500,0.000,0.000,0.384,LQR,-7.0
5.699,-50.150,-0.875,186.670,3.258,6.670,0.000,0.000,0.972,LQR,-7.0
5.714,-50.150,-0.875,186.500,3.255,6.500,0.000,0.000,0.515,LQR,-3.0
5.729,-50.150,-0.875,186.320,3.252,6.320,0.000,0.000,0.453,LQR,-2.0
5.742,-49.970,-0.872,186.320,3.252,6.320,0.000,0.000,0.916,LQR,1.0
5.759,-49.800,-0.869,186.150,3.249,6.150,0.000,0.000,0.567,LQR,1.0
5.773,-49.440,-0.863,186.150,3.249,6.150,0.000,0.000,0.984,LQR,1.0
5.788,-49.090,-0.857,186.320,3.252,6.320,0.000,0.000,1.361,LQR,3.0
5.802,-48.570,-0.848,186.320,3.252,6.320,0.000,0.000,1.136,LQR,5.0
5.816,-48.040,-0.838,186.500,3.255,6.500,0.000,0.000,1.538,LQR,5.0
5.830,-47.330,-0.826,186.500,3.255,6.500,0.000,0.000,1.323,LQR,7.0
5.844,-46.280,-0.808,186.320,3.252,6.320,0.000,0.000,1.130,LQR,11.0
5.860,-44.870,-0.783,186.150,3.249,6.150,0.000,0.000,1.276,LQR,15.0
5.880,-43.120,-0.753,185.620,3.240,5.620,0.000,0.000,0.749,LQR,19.0
5.895,-40.480,-0.707,184.740,3.224,4.740,0.000,0.000,0.460,LQR,22.0
5.913,-38.370,-0.670,184.040,3.212,4.040,0.000,0.000,0.382,LQR,25.0
5.930,-35.380,-0.617,182.980,3.194,2.980,0.000,0.000,0.043,LQR,26.0
5.946,-32.750,-0.572,182.100,3.178,2.100,0.000,0.000,0.002,LQR,27.0
5.964,-29.930,-0.522,181.400,3.166,1.400,0.000,0.000,0.266,LQR,26.0
5.980,-27.300,-0.476,180.700,3.154,0.700,0.000,0.000,0.079,LQR,24.0
5.996,-25.010,-0.437,180.170,3.145,0.170,0.000,0.000,0.094,LQR,23.0
6.013,-22.900,-0.400,179.820,3.138,0.180,0.000,0.000,0.224,LQR,22.0
6.029,-20.620,-0.360,179.470,3.132,0.530,0.000,0.000,0.302,LQR,21.0
6.046,-18.680,-0.326,179.290,3.129,0.710,0.000,0.000,0.369,LQR,20.0
6.063,-16.750,-0.292,179.120,3.126,0.880,0.000,0.000,0.348,LQR,19.0
6.078,-14.640,-0.256,178.760,3.120,1.240,0.000,0.000,0.120,LQR,19.0
6.092,-12.880,-0.225,178.590,3.117,1.410,0.000,0.000,0.342,LQR,19.0
6.106,-11.300,-0.197,178.240,3.111,1.760,0.000,0.000,-0.211,LQR,19.0
6.123,-9.720,-0.170,177.890,3.105,2.110,0.000,0.000,-0.295,LQR,18.0
6.139,-7.960,-0.139,177.530,3.098,2.470,0.000,0.000,-0.275,LQR,18.0
6.153,-6.200,-0.108,177.180,3.092,2.820,0.000,0.000,-0.268,LQR,17.0
6.167,-4.800,-0.084,176.660,3.083,3.340,0.000,0.000,-0.914,LQR,16.0
6.181,-3.570,-0.062,176.480,3.080,3.520,0.000,0.000,-0.366,LQR,14.0
6.195,-2.330,-0.041,176.130,3.074,3.870,0.000,0.000,-0.758,LQR,13.0
6.208,-1.460,-0.025,175.950,3.071,4.050,0.000,0.000,-0.675,LQR,10.0
6.223,-0.750,-0.013,175.950,3.071,4.050,0.000,0.000,-0.416,LQR,8.0
6.239,-0.230,-0.004,175.950,3.071,4.050,0.000,0.000,-0.571,LQR,8.0
6.253,0.130,0.002,176.130,3.074,3.870,0.000,0.000,-0.248,LQR,5.0
6.272,0.130,0.002,176.300,3.077,3.700,0.000,0.000,-0.519,LQR,4.0
6.287,-0.050,-0.001,176.660,3.083,3.340,0.000,0.000,-0.103,LQR,-2.0
6.305,-0.230,-0.004,177.180,3.092,2.820,0.000,0.000,0.085,LQR,-2.0
6.322,-0.580,-0.010,177.530,3.098,2.470,0.000,0.000,-0.106,LQR,-1.0
6.339,-1.100,-0.019,178.060,3.108,1.940,0.000,0.000,0.183,LQR,-1.0
6.356,-1.630,-0.028,178.410,3.114,1.590,0.000,0.000,-0.051,LQR,-4.0
6.373,-2.160,-0.038,178.590,3.117,1.410,0.000,0.000,-0.294,LQR,-4.0
6.387,-2.690,-0.047,178.760,3.120,1.240,0.000,0.000,-0.280,LQR,-4.0
6.402,-3.040,-0.053,178.760,3.120,1.240,0.000,0.000,-0.508,LQR,-4.0
6.415,-3.570,-0.062,178.940,3.123,1.060,0.000,0.000,-0.230,LQR,-5.0
6.430,-4.090,-0.071,179.120,3.126,0.880,0.000,0.000,-0.193,LQR,-6.0
6.443,-4.800,-0.084,179.290,3.129,0.710,0.000,0.000,-0.302,LQR,-7.0
6.457,-5.500,-0.096,179.640,3.135,0.360,0.000,0.000,0.135,LQR,-8.0
6.474,-6.380,-0.111,180.000,3.142,0.000,0.000,0.000,0.078,LQR,-9.0
6.489,-7.430,-0.130,180.350,3.148,0.350,0.000,0.000,0.038,LQR,-10.0
6.506,-8.310,-0.145,180.870,3.157,0.870,0.000,0.000,0.483,LQR,-11.0
6.521,-9.540,-0.167,181.400,3.166,1.400,0.000,0.000,0.464,LQR,-11.0
6.535,-10.600,-0.185,181.930,3.175,1.930,0.000,0.000,0.694,LQR,-11.0
6.551,-11.480,-0.200,182.280,3.181,2.280,0.000,0.000,0.487,LQR,-11.0
6.565,-12.530,-0.219,182.810,3.191,2.810,0.000,0.000,0.858,LQR,-9.0
6.584,-13.230,-0.231,183.160,3.197,3.160,0.000,0.000,0.718,LQR,-8.0
6.598,-13.940,-0.243,183.510,3.203,3.510,0.000,0.000,0.837,LQR,-7.0
6.615,-14.460,-0.252,183.690,3.206,3.690,0.000,0.000,0.652,LQR,-6.0
6.628,-14.820,-0.259,184.040,3.212,4.040,0.000,0.000,1.163,LQR,-5.0
6.642,-14.990,-0.262,184.040,3.212,4.040,0.000,0.000,0.579,LQR,-4.0
6.655,-14.990,-0.262,184.040,3.212,4.040,0.000,0.000,0.689,LQR,-2.0
6.669,-14.820,-0.259,183.860,3.209,3.860,0.000,0.000,0.398,LQR,2.0
6.688,-14.460,-0.252,183.690,3.206,3.690,0.000,0.000,0.535,LQR,2.0
6.702,-14.110,-0.246,183.510,3.203,3.510,0.000,0.000,0.447,LQR,3.0
6.715,-13.760,-0.240,183.330,3.200,3.330,0.000,0.000,0.408,LQR,3.0
6.729,-13.230,-0.231,183.160,3.197,3.160,0.000,0.000,0.514,LQR,4.0
6.742,-12.880,-0.225,183.160,3.197,3.160,0.000,0.000,0.754,LQR,4.0
6.756,-12.530,-0.219,183.160,3.197,3.160,0.000,0.000,0.758,LQR,4.0
6.769,-12.180,-0.213,183.330,3.200,3.330,0.000,0.000,1.151,LQR,4.0
6.783,-11.830,-0.206,183.510,3.203,3.510,0.000,0.000,1.204,LQR,4.0
6.796,-11.300,-0.197,183.510,3.203,3.510,0.000,0.000,0.957,LQR,5.0
6.810,-10.770,-0.188,183.510,3.203,3.510,0.000,0.000,0.963,LQR,5.0
6.823,-9.890,-0.173,183.510,3.203,3.510,0.000,0.000,1.216,LQR,9.0
6.840,-8.840,-0.154,183.160,3.197,3.160,0.000,0.000,0.534,LQR,11.0
6.857,-7.430,-0.130,182.810,3.191,2.810,0.000,0.000,0.664,LQR,13.0
6.872,-5.850,-0.102,182.100,3.178,2.100,0.000,0.000,-0.009,LQR,16.0
6.889,-4.090,-0.071,181.400,3.166,1.400,0.000,0.000,0.001,LQR,18.0
6.905,-2.160,-0.038,180.700,3.154,0.700,0.000,0.000,-0.043,LQR,19.0
6.922,-0.400,-0.007,179.820,3.138,0.180,0.000,0.000,-0.613,LQR,18.0
6.945,1.180,0.021,179.290,3.129,0.710,0.000,0.000,-0.180,LQR,16.0
6.963,3.470,0.061,178.590,3.117,1.410,0.000,0.000,-0.236,LQR,14.0
6.981,4.870,0.085,178.240,3.111,1.760,0.000,0.000,-0.176,LQR,11.0
6.998,5.930,0.103,178.060,3.108,1.940,0.000,0.000,-0.089,LQR,10.0
7.015,6.630,0.116,178.060,3.108,1.940,0.000,0.000,0.019,LQR,9.0
7.035,7.330,0.128,178.060,3.108,1.940,0.000,0.000,-0.040,LQR,7.0
7.053,8.040,0.140,178.240,3.111,1.760,0.000,0.000,0.353,LQR,6.0
7.071,8.560,0.149,178.410,3.114,1.590,0.000,0.000,0.276,LQR,5.0
7.085,8.920,0.156,178.590,3.117,1.410,0.000,0.000,0.363,LQR,4.0
7.098,9.270,0.162,178.590,3.117,1.410,0.000,0.000,0.043,LQR,3.0
7.110,9.440,0.165,178.760,3.120,1.240,0.000,0.000,0.331,LQR,3.0
7.123,9.790,0.171,178.760,3.120,1.240,0.000,0.000,0.076,LQR,3.0
7.136,9.970,0.174,178.760,3.120,1.240,0.000,0.000,-0.028,LQR,3.0
7.152,10.150,0.177,178.760,3.120,1.240,0.000,0.000,-0.056,LQR,3.0
7.165,10.320,0.180,178.760,3.120,1.240,0.000,0.000,-0.035,LQR,2.0
7.178,10.500,0.183,178.760,3.120,1.240,0.000,0.000,-0.032,LQR,2.0
7.190,10.500,0.183,178.760,3.120,1.240,0.000,0.000,-0.150,LQR,2.0
7.203,10.500,0.183,178.760,3.120,1.240,0.000,0.000,-0.150,LQR,2.0
7.215,10.500,0.183,178.940,3.123,1.060,0.000,0.000,0.290,LQR,2.0
7.230,10.500,0.183,178.940,3.123,1.060,0.000,0.000,-0.112,LQR,1.0
7.247,10.320,0.180,179.120,3.126,0.880,0.000,0.000,0.127,LQR,-1.0
7.264,10.320,0.180,179.120,3.126,0.880,0.000,0.000,-0.076,LQR,-1.0
7.279,10.150,0.177,179.120,3.126,0.880,0.000,0.000,-0.174,LQR,-1.0
7.291,10.150,0.177,179.120,3.126,0.880,0.000,0.000,-0.078,LQR,0.0
7.305,9.970,0.174,178.940,3.123,1.060,0.000,0.000,-0.585,LQR,0.0
7.318,9.790,0.171,178.940,3.123,1.060,0.000,0.000,-0.244,LQR,0.0
7.332,9.620,0.168,178.940,3.123,1.060,0.000,0.000,-0.226,LQR,0.0
7.347,9.270,0.162,178.940,3.123,1.060,0.000,0.000,-0.346,LQR,-2.0
7.362,8.920,0.156,179.120,3.126,0.880,0.000,0.000,0.029,LQR,-2.0
7.377,8.210,0.143,179.290,3.129,0.710,0.000,0.000,-0.163,LQR,-5.0
7.391,7.680,0.134,179.470,3.132,0.530,0.000,0.000,-0.004,LQR,-6.0
7.419,6.980,0.122,179.820,3.138,0.180,0.000,0.000,0.179,LQR,-7.0
7.433,5.750,0.100,180.170,3.145,0.170,0.000,0.000,0.037,LQR,-8.0
7.448,4.870,0.085,180.700,3.154,0.700,0.000,0.000,0.706,LQR,-8.0
7.461,3.990,0.070,180.870,3.157,0.870,0.000,0.000,0.008,LQR,-8.0
7.474,3.290,0.057,181.400,3.166,1.400,0.000,0.000,1.025,LQR,-9.0
7.487,2.590,0.045,181.580,3.169,1.580,0.000,0.000,0.275,LQR,-9.0
7.499,2.060,0.036,181.930,3.175,1.930,0.000,0.000,0.832,LQR,-8.0
7.513,1.530,0.027,182.100,3.178,2.100,0.000,0.000,0.465,LQR,-7.0
7.525,1.000,0.017,182.280,3.181,2.280,0.000,0.000,0.521,LQR,-6.0
7.538,0.650,0.011,182.280,3.181,2.280,0.000,0.000,0.247,LQR,-5.0
7.550,0.480,0.008,182.280,3.181,2.280,0.000,0.000,0.360,LQR,-5.0
7.563,0.300,0.005,182.280,3.181,2.280,0.000,0.000,0.360,LQR,-3.0
7.576,-0.050,-0.001,182.280,3.181,2.280,0.000,0.000,0.241,LQR,-3.0
7.591,-0.230,-0.004,182.280,3.181,2.280,0.000,0.000,0.370,LQR,-3.0
7.603,-0.400,-0.007,182.460,3.185,2.460,0.000,0.000,0.798,LQR,-2.0
7.615,-0.400,-0.007,182.460,3.185,2.460,0.000,0.000,0.511,LQR,-2.0
7.628,-0.580,-0.010,182.630,3.187,2.630,0.000,0.000,0.802,LQR,-2.0
7.640,-0.750,-0.013,182.630,3.187,2.630,0.000,0.000,0.425,LQR,-2.0
7.653,-0.750,-0.013,182.810,3.191,2.810,0.000,0.000,0.984,LQR,-2.0
7.666,-0.580,-0.010,182.810,3.191,2.810,0.000,0.000,0.698,LQR,2.0
7.680,-0.400,-0.007,182.630,3.187,2.630,0.000,0.000,0.312,LQR,1.0
7.693,-0.230,-0.004,182.630,3.187,2.630,0.000,0.000,0.664,LQR,1.0
7.705,0.130,0.002,182.460,3.185,2.460,0.000,0.000,0.385,LQR,1.0
7.719,0.480,0.008,182.280,3.181,2.280,0.000,0.000,0.339,LQR,1.0
7.731,0.830,0.014,182.100,3.178,2.100,0.000,0.000,0.289,LQR,4.0
7.747,1.180,0.021,182.100,3.178,2.100,0.000,0.000,0.654,LQR,4.0
7.760,1.710,0.030,181.930,3.175,1.930,0.000,0.000,0.413,LQR,5.0
7.772,2.060,0.036,181.930,3.175,1.930,0.000,0.000,0.678,LQR,4.0
7.785,2.410,0.042,181.930,3.175,1.930,0.000,0.000,0.672,LQR,4.0
7.797,2.760,0.048,181.930,3.175,1.930,0.000,0.000,0.676,LQR,4.0
7.810,3.110,0.054,181.930,3.175,1.930,0.000,0.000,0.669,LQR,4.0
7.823,3.640,0.064,181.930,3.175,1.930,0.000,0.000,0.812,LQR,5.0
7.836,4.170,0.073,181.930,3.175,1.930,0.000,0.000,0.811,LQR,6.0
7.848,4.700,0.082,181.750,3.172,1.750,0.000,0.000,0.384,LQR,6.0
7.861,5.400,0.094,181.580,3.169,1.580,0.000,0.000,0.495,LQR,7.0
7.873,6.100,0.106,181.400,3.166,1.400,0.000,0.000,0.445,LQR,8.0
7.887,6.810,0.119,181.230,3.163,1.230,0.000,0.000,0.437,LQR,10.0
7.902,7.680,0.134,181.050,3.160,1.050,0.000,0.000,0.472,LQR,9.0
7.921,8.560,0.149,180.700,3.154,0.700,0.000,0.000,0.119,LQR,10.0
7.941,9.620,0.168,180.520,3.151,0.520,0.000,0.000,0.412,LQR,10.0
7.958,11.020,0.192,180.170,3.145,0.170,0.000,0.000,0.299,LQR,10.0
7.975,11.900,0.208,180.000,3.142,0.000,0.000,0.000,0.296,LQR,9.0
7.992,12.780,0.223,179.820,3.138,0.180,0.000,0.000,0.249,LQR,8.0
8.005,13.660,0.238,179.640,3.135,0.360,0.000,0.000,0.256,LQR,8.0
8.019,14.360,0.251,179.640,3.135,0.360,0.000,0.000,0.551,LQR,8.0
8.032,15.070,0.263,179.470,3.132,0.530,0.000,0.000,0.154,LQR,7.0
8.044,15.590,0.272,179.470,3.132,0.530,0.000,0.000,0.414,LQR,7.0
8.057,16.120,0.281,179.470,3.132,0.530,0.000,0.000,0.407,LQR,7.0
8.070,16.650,0.291,179.290,3.129,0.710,0.000,0.000,-0.008,LQR,7.0
8.085,17.180,0.300,179.290,3.129,0.710,0.000,0.000,0.327,LQR,6.0
8.099,17.700,0.309,179.290,3.129,0.710,0.000,0.000,0.363,LQR,6.0
8.112,18.060,0.315,179.290,3.129,0.710,0.000,0.000,0.286,LQR,5.0
8.124,18.580,0.324,179.290,3.129,0.710,0.000,0.000,0.420,LQR,5.0
8.136,18.930,0.330,179.290,3.129,0.710,0.000,0.000,0.298,LQR,5.0
8.149,19.290,0.337,179.290,3.129,0.710,0.000,0.000,0.308,LQR,5.0
8.162,19.640,0.343,179.120,3.126,0.880,0.000,0.000,-0.107,LQR,4.0
8.176,19.990,0.349,179.120,3.126,0.880,0.000,0.000,0.236,LQR,4.0
8.192,20.340,0.355,178.940,3.123,1.060,0.000,0.000,-0.134,LQR,4.0
8.206,20.690,0.361,178.940,3.123,1.060,0.000,0.000,0.212,LQR,4.0
