Time(s),Motor_Angle(deg),Motor_Angle(rad),Pendulum_Angle(deg),Pendulum_Angle(rad),Pendulum_Angle_From_Upright(deg),Motor_Velocity(rad/s),Pendulum_Velocity(rad/s),Motor_Voltage(V),Controller_Mode,Motor_RPM
19.724,-87.940,-1.535,-376.170,-6.565,163.830,0.000,0.000,2.000,Energy,33.0
19.791,-62.800,-1.096,-344.350,-6.010,164.350,0.000,0.000,2.000,Energy,72.0
19.869,-36.610,-0.639,-316.230,-5.519,136.230,0.000,0.000,0.002,Energy,39.0
19.936,-26.420,-0.461,-321.500,-5.611,141.500,0.000,0.000,-0.002,Energy,14.0
20.013,-28.880,-0.504,-359.820,-6.280,179.820,0.000,0.000,1.348,Energy,-16.0
20.098,-26.940,-0.470,-392.340,-6.848,147.660,0.000,0.000,0.005,Energy,22.0
20.177,-6.550,-0.114,-391.110,-6.826,148.890,0.000,0.000,-0.005,Energy,48.0
20.247,18.930,0.330,-364.920,-6.369,175.080,0.000,0.000,-0.752,Energy,66.0
20.317,39.330,0.686,-342.420,-5.976,162.420,0.000,0.000,0.006,Energy,31.0
20.387,43.720,0.763,-344.170,-6.007,164.170,0.000,0.000,-0.007,Energy,-5.0
20.465,37.390,0.653,-365.970,-6.387,174.030,0.000,0.000,0.007,Energy,-18.0
20.541,34.750,0.607,-380.740,-6.645,159.260,0.000,0.000,0.006,Energy,3.0
20.622,41.080,0.717,-372.120,-6.495,167.880,0.000,0.000,-0.007,Energy,18.0
20.700,49.700,0.867,-353.670,-6.173,173.670,0.000,0.000,0.007,Energy,15.0
20.774,50.220,0.877,-346.990,-6.056,166.990,0.000,0.000,-0.007,Energy,-7.0
20.856,39.680,0.693,-359.640,-6.277,179.640,0.000,0.000,-0.007,Energy,-27.0
20.927,28.950,0.505,-372.650,-6.504,167.350,0.000,0.000,0.007,Energy,-19.0
20.999,24.560,0.429,-372.650,-6.504,167.350,0.000,0.000,-0.007,Energy,-7.0
21.081,25.260,0.441,-359.640,-6.277,179.640,0.000,0.000,0.007,Energy,2.0
21.158,22.980,0.401,-348.040,-6.074,168.040,0.000,0.000,0.007,Energy,-9.0
21.232,14.360,0.251,-352.440,-6.151,172.440,0.000,0.000,-0.007,Energy,-25.0
21.307,2.060,0.036,-364.390,-6.360,175.610,0.000,0.000,0.007,Energy,-26.0
21.379,-6.380,-0.111,-369.840,-6.455,170.160,0.000,0.000,0.007,Energy,-13.0
21.458,-8.490,-0.148,-361.580,-6.311,178.420,0.000,0.000,-0.007,Energy,-2.0
21.532,-8.660,-0.151,-351.380,-6.133,171.380,0.000,0.000,0.007,Energy,-1.0
21.607,-13.410,-0.234,-349.620,-6.102,169.620,0.000,0.000,-0.007,Energy,-14.0
21.680,-21.320,-0.372,-357.710,-6.243,177.710,0.000,0.000,-0.007,Energy,-20.0
21.753,-28.530,-0.498,-365.800,-6.384,174.200,0.000,0.000,0.007,Energy,-11.0
21.826,-30.110,-0.526,-364.210,-6.357,175.790,0.000,0.000,-0.007,Energy,2.0
21.907,-28.000,-0.489,-355.420,-6.203,175.420,0.000,0.000,0.007,Energy,4.0
21.976,-28.000,-0.489,-351.730,-6.139,171.730,0.000,0.000,0.000,Energy,-2.0
22.050,-30.810,-0.538,-354.550,-6.188,174.550,0.000,0.000,2.000,Bang-Bang,-8.0
22.128,-32.220,-0.562,-359.120,-6.268,179.120,0.000,0.000,2.000,Bang-Bang,9.0
22.198,-23.250,-0.406,-353.320,-6.167,173.320,0.000,0.000,2.000,Bang-Bang,25.0
22.262,-9.010,-0.157,-344.700,-6.016,164.700,0.000,0.000,2.000,Bang-Bang,41.0
22.332,8.920,0.156,-339.430,-5.924,159.430,0.000,0.000,2.000,Bang-Bang,44.0
22.408,27.900,0.487,-345.050,-6.022,165.050,0.000,0.000,-2.000,Bang-Bang,27.0
22.484,26.670,0.465,-377.220,-6.584,162.780,0.000,0.000,-2.000,Bang-Bang,-16.0
22.558,20.690,0.361,-404.470,-7.059,135.530,0.000,0.000,-2.000,Bang-Bang,-9.0
22.634,16.300,0.284,-403.240,-7.038,136.760,0.000,0.000,2.000,Bang-Bang,-9.0
22.711,25.090,0.438,-365.090,-6.372,174.910,0.000,0.000,2.000,Bang-Bang,51.0
22.779,42.670,0.745,-318.330,-5.556,138.330,0.000,0.000,-2.000,Bang-Bang,20.0
22.850,38.620,0.674,-307.790,-5.372,127.790,0.000,0.000,-2.000,Bang-Bang,-23.0
22.918,24.740,0.432,-328.710,-5.737,148.710,0.000,0.000,-2.000,Bang-Bang,-58.0
22.989,-14.290,-0.249,-384.430,-6.710,155.570,0.000,0.000,-2.000,Bang-Bang,-91.0
23.060,-41.710,-0.728,-423.100,-7.384,116.900,0.000,0.000,2.000,Bang-Bang,-46.0
23.128,-52.780,-0.921,-426.090,-7.437,113.910,0.000,0.000,2.000,Bang-Bang,-17.0
23.202,-48.040,-0.838,-389.350,-6.795,150.650,0.000,0.000,2.000,Bang-Bang,44.0
23.272,-16.220,-0.283,-316.750,-5.528,136.750,0.000,0.000,2.000,Bang-Bang,51.0
23.337,-4.620,-0.081,-278.960,-4.869,98.960,0.000,0.000,2.000,Bang-Bang,20.0
23.409,4.520,0.079,-272.630,-4.758,92.630,0.000,0.000,-2.000,Bang-Bang,25.0
23.477,11.380,0.199,-299.700,-5.231,119.700,0.000,0.000,-2.000,Bang-Bang,-10.0
23.552,-13.230,-0.231,-377.920,-6.596,162.080,0.000,0.000,-2.000,Bang-Bang,-86.0
23.617,-28.880,-0.504,-438.390,-7.651,101.610,0.000,0.000,2.000,Bang-Bang,-16.0
23.687,-31.870,-0.556,-464.760,-8.112,75.240,0.000,0.000,2.000,Bang-Bang,-3.0
23.761,-31.690,-0.553,-458.430,-8.001,81.570,0.000,0.000,2.000,Bang-Bang,-1.0
23.840,-24.660,-0.430,-411.320,-7.179,128.680,0.000,0.000,2.000,Bang-Bang,44.0
23.918,23.860,0.416,-312.890,-5.461,132.890,0.000,0.000,2.000,Bang-Bang,74.0
23.992,39.500,0.689,-255.230,-4.455,75.230,0.000,0.000,-2.000,Bang-Bang,14.0
24.061,41.430,0.723,-237.120,-4.139,57.120,0.000,0.000,2.000,Bang-Bang,2.0
24.147,42.840,0.748,-251.710,-4.393,71.710,0.000,0.000,-2.000,Bang-Bang,6.0
24.230,30.010,0.524,-317.630,-5.544,137.630,0.000,0.000,-2.000,Bang-Bang,-80.0
24.298,-19.910,-0.347,-410.970,-7.173,129.030,0.000,0.000,-2.000,Bang-Bang,-79.0
24.372,-37.140,-0.648,-470.390,-8.210,69.610,0.000,0.000,2.000,Bang-Bang,-23.0
24.433,-42.590,-0.743,-499.210,-8.713,40.790,0.000,0.000,2.000,Bang-Bang,-9.0
24.499,-44.520,-0.777,-510.110,-8.903,29.890,0.000,0.000,2.000,Bang-Bang,-3.0
24.565,-44.700,-0.780,-507.650,-8.860,32.350,0.000,0.000,2.000,Bang-Bang,-1.0
24.631,-45.400,-0.792,-488.670,-8.529,51.330,0.000,0.000,2.000,Bang-Bang,3.0
24.699,-40.300,-0.703,-448.590,-7.829,91.410,0.000,0.000,2.000,Bang-Bang,25.0
24.771,-3.390,-0.059,-367.200,-6.409,172.800,0.000,0.000,2.000,Bang-Bang,179.0
24.840,44.600,0.778,-275.800,-4.814,95.800,0.000,0.000,-2.000,Bang-Bang,49.0
24.908,53.920,0.941,-227.810,-3.976,47.810,0.000,0.000,-2.000,Bang-Bang,11.0
24.983,51.630,0.901,-194.940,-3.402,14.940,0.000,0.000,2.000,Bang-Bang,-10.0
25.066,59.360,1.036,-181.400,-3.166,1.400,0.000,0.000,2.000,LQR,32.0
25.144,80.630,1.407,-186.320,-3.252,6.320,0.000,0.000,-1.203,LQR,57.0
25.211,102.430,1.788,-199.510,-3.482,19.510,0.000,0.000,-2.000,LQR,41.0
25.285,113.150,1.975,-215.330,-3.758,35.330,0.000,0.000,-2.000,Energy,13.0
25.359,113.860,1.987,-243.800,-4.255,63.800,0.000,0.000,-2.000,Energy,-3.0
25.428,98.920,1.726,-301.280,-5.258,121.280,0.000,0.000,-2.000,Energy,-71.0
25.498,36.160,0.631,-403.240,-7.038,136.760,0.000,0.000,2.000,Energy,-118.0
25.574,11.020,0.192,-476.010,-8.308,63.990,0.000,0.000,2.000,Energy,-24.0
25.640,5.930,0.103,-511.690,-8.931,28.310,0.000,0.000,0.686,Energy,-9.0
25.710,1.880,0.033,-534.550,-9.330,5.450,0.000,0.000,-2.000,LQR,-9.0
25.784,-5.320,-0.093,-553.000,-9.652,13.000,0.000,0.000,-2.000,LQR,-26.0
25.850,-16.750,-0.292,-571.990,-9.983,31.990,0.000,0.000,-2.000,LQR,-29.0
25.922,-30.280,-0.528,-613.120,-10.701,73.120,0.000,0.000,1.308,Energy,-33.0
25.986,-52.430,-0.915,-677.280,-11.821,137.280,0.000,0.000,2.000,Energy,-102.0
26.055,-100.600,-1.756,-767.100,-13.388,132.900,0.000,0.000,2.000,Energy,-58.0
26.147,-104.110,-1.817,-816.500,-14.251,83.500,0.000,0.000,2.000,Energy,15.0
26.232,-90.230,-1.575,-810.700,-14.149,89.300,0.000,0.000,2.000,Energy,34.0
26.309,-62.450,-1.090,-761.300,-13.287,138.700,0.000,0.000,2.000,Energy,104.0
26.393,6.100,0.106,-668.840,-11.673,128.840,0.000,0.000,-1.439,Energy,85.0
26.465,26.490,0.462,-630.170,-10.999,90.170,0.000,0.000,-0.577,Energy,27.0
26.544,36.340,0.634,-633.510,-11.057,93.510,0.000,0.000,0.516,Energy,18.0
26.627,36.340,0.634,-683.610,-11.931,143.610,0.000,0.000,1.567,Energy,-25.0
26.698,17.180,0.300,-761.830,-13.296,138.170,0.000,0.000,1.530,Energy,-11.0
26.768,25.260,0.441,-795.050,-13.876,104.950,0.000,0.000,-0.003,Energy,30.0
26.841,40.030,0.699,-793.300,-13.846,106.700,0.000,0.000,0.002,Energy,36.0
26.914,61.830,1.079,-755.680,-13.189,144.320,0.000,0.000,-2.000,Energy,70.0
26.984,96.100,1.677,-698.020,-12.183,158.020,0.000,0.000,-2.000,Energy,56.0
27.065,101.550,1.772,-676.230,-11.802,136.230,0.000,0.000,-2.000,Energy,-14.0
27.148,71.140,1.242,-710.680,-12.404,170.680,0.000,0.000,-2.000,Energy,-101.0
27.228,24.380,0.426,-766.400,-13.376,133.600,0.000,0.000,1.108,Energy,-65.0
27.296,6.100,0.106,-781.870,-13.646,118.130,0.000,0.000,-0.000,Energy,-34.0
27.369,-5.150,-0.090,-764.820,-13.349,135.180,0.000,0.000,2.000,Bang-Bang,-15.0
27.439,4.520,0.079,-708.920,-12.373,168.920,0.000,0.000,2.000,Bang-Bang,50.0
27.505,14.540,0.254,-659.530,-11.511,119.530,0.000,0.000,2.000,Bang-Bang,11.0
27.572,15.770,0.275,-640.540,-11.180,100.540,0.000,0.000,2.000,Bang-Bang,2.0
27.641,17.530,0.306,-652.140,-11.382,112.140,0.000,0.000,-2.000,Bang-Bang,4.0
27.711,3.110,0.054,-703.120,-12.272,163.120,0.000,0.000,-2.000,Bang-Bang,-86.0
27.786,-30.810,-0.538,-779.580,-13.606,120.420,0.000,0.000,2.000,Bang-Bang,-38.0
27.856,-39.420,-0.688,-811.400,-14.162,88.600,0.000,0.000,2.000,Bang-Bang,-12.0
27.923,-40.130,-0.700,-810.000,-14.137,90.000,0.000,0.000,2.000,Bang-Bang,2.0
27.991,-32.040,-0.559,-775.720,-13.539,124.280,0.000,0.000,2.000,Bang-Bang,42.0
28.066,9.090,0.159,-699.430,-12.207,159.430,0.000,0.000,2.000,Bang-Bang,123.0
28.148,40.910,0.714,-626.830,-10.940,86.830,0.000,0.000,-2.000,Bang-Bang,32.0
28.212,50.050,0.874,-610.130,-10.649,70.130,0.000,0.000,-2.000,Bang-Bang,18.0
28.275,54.620,0.953,-619.620,-10.814,79.620,0.000,0.000,-2.000,Bang-Bang,9.0
28.352,48.820,0.852,-662.870,-11.569,122.870,0.000,0.000,-2.000,Bang-Bang,-42.0
28.421,1.000,0.017,-757.260,-13.217,142.740,0.000,0.000,-2.000,Bang-Bang,-94.0
28.491,-19.560,-0.341,-817.910,-14.275,82.090,0.000,0.000,-2.000,Bang-Bang,-29.0
28.559,-32.750,-0.572,-843.390,-14.720,56.610,0.000,0.000,2.000,Bang-Bang,-42.0
28.621,-51.030,-0.891,-837.590,-14.619,62.410,0.000,0.000,2.000,Bang-Bang,-43.0
28.683,-63.330,-1.105,-807.890,-14.100,92.110,0.000,0.000,2.000,Bang-Bang,-21.0
28.752,-54.540,-0.952,-743.200,-12.971,156.800,0.000,0.000,2.000,Bang-Bang,86.0
28.824,-20.620,-0.360,-644.940,-11.256,104.940,0.000,0.000,2.000,Bang-Bang,25.0
28.892,-18.330,-0.320,-597.120,-10.422,57.120,0.000,0.000,2.000,Bang-Bang,2.0
28.958,-12.880,-0.225,-579.190,-10.109,39.190,0.000,0.000,2.000,Bang-Bang,27.0
29.027,4.170,0.073,-592.910,-10.348,52.910,0.000,0.000,-2.000,Bang-Bang,43.0
29.098,15.240,0.266,-635.440,-11.091,95.440,0.000,0.000,-2.000,Bang-Bang,12.0
29.180,-15.170,-0.265,-733.000,-12.793,167.000,0.000,0.000,-2.000,Bang-Bang,-129.0
29.253,-37.320,-0.651,-820.540,-14.321,79.460,0.000,0.000,2.000,Bang-Bang,-10.0
29.322,-31.870,-0.556,-864.840,-15.094,35.160,0.000,0.000,-2.000,Bang-Bang,17.0
29.391,-33.980,-0.593,-879.960,-15.358,20.040,0.000,0.000,2.000,Bang-Bang,-23.0
29.455,-42.240,-0.737,-876.970,-15.306,23.030,0.000,0.000,2.000,Bang-Bang,-16.0
29.522,-45.750,-0.798,-867.300,-15.137,32.700,0.000,0.000,2.000,Bang-Bang,-6.0
29.586,-45.400,-0.792,-845.150,-14.751,54.850,0.000,0.000,2.000,Bang-Bang,3.0
29.654,-37.840,-0.660,-799.980,-13.962,100.020,0.000,0.000,2.000,Bang-Bang,38.0
29.722,4.520,0.079,-717.010,-12.514,177.010,0.000,0.000,2.000,Bang-Bang,186.0
29.803,49.170,0.858,-625.420,-10.916,85.420,0.000,0.000,-2.000,Bang-Bang,40.0
29.872,56.020,0.978,-578.840,-10.103,38.840,0.000,0.000,-2.000,Bang-Bang,6.0
29.942,53.920,0.941,-550.540,-9.609,10.540,0.000,0.000,2.000,Bang-Bang,5.0
30.019,63.410,1.107,-539.120,-9.409,0.880,0.000,0.000,2.000,LQR,34.0
30.082,79.750,1.392,-539.470,-9.416,0.530,0.000,0.000,2.000,LQR,50.0
30.150,103.660,1.809,-546.850,-9.544,6.850,0.000,0.000,-2.000,LQR,64.0
30.222,124.230,2.168,-556.690,-9.716,16.690,0.000,0.000,-2.000,LQR,32.0
30.288,129.680,2.263,-561.440,-9.799,21.440,0.000,0.000,-2.000,LQR,6.0
30.359,124.580,2.174,-569.000,-9.931,29.000,0.000,0.000,-2.000,LQR,-19.0
30.423,115.090,2.009,-587.630,-10.256,47.630,0.000,0.000,-2.000,Energy,-26.0
30.486,101.730,1.776,-624.720,-10.903,84.720,0.000,0.000,-2.000,Energy,-46.0
30.554,63.410,1.107,-695.210,-12.134,155.210,0.000,0.000,-2.000,Energy,-176.0
30.624,-2.690,-0.047,-788.900,-13.769,111.100,0.000,0.000,1.831,Energy,-80.0
30.707,-24.480,-0.427,-848.840,-14.815,51.160,0.000,0.000,0.720,Energy,-28.0
30.772,-35.910,-0.627,-871.170,-15.205,28.830,0.000,0.000,-0.021,Energy,-30.0
30.837,-50.850,-0.887,-872.570,-15.229,27.430,0.000,0.000,0.021,Energy,-44.0
30.901,-69.130,-1.207,-854.820,-14.919,45.180,0.000,0.000,2.000,Energy,-44.0
30.962,-79.850,-1.394,-821.250,-14.334,78.750,0.000,0.000,2.000,Energy,-14.0
31.032,-68.960,-1.204,-754.100,-13.162,145.900,0.000,0.000,2.000,Energy,85.0
31.113,-22.200,-0.387,-644.760,-11.253,104.760,0.000,0.000,-2.000,Energy,33.0
31.192,-24.830,-0.433,-583.240,-10.179,43.240,0.000,0.000,-1.125,Energy,-24.0
31.265,-39.420,-0.688,-550.890,-9.615,10.890,0.000,0.000,-0.830,Energy,-36.0
31.347,-56.300,-0.983,-523.120,-9.130,16.880,0.000,0.000,2.000,LQR,-25.0
31.427,-60.870,-1.062,-495.000,-8.639,45.000,0.000,0.000,-1.242,Energy,-5.0
31.505,-57.350,-1.001,-446.480,-7.793,93.520,0.000,0.000,-1.387,Energy,17.0
31.582,-24.130,-0.421,-352.960,-6.160,172.960,0.000,0.000,-2.000,Energy,130.0
31.656,-5.670,-0.099,-277.030,-4.835,97.030,0.000,0.000,-1.199,Energy,-5.0
31.731,-14.990,-0.262,-249.960,-4.363,69.960,0.000,0.000,-0.013,Energy,-24.0
31.807,-24.660,-0.430,-262.440,-4.580,82.440,0.000,0.000,0.905,Energy,-19.0
31.878,-38.900,-0.679,-311.660,-5.439,131.660,0.000,0.000,1.938,Energy,-57.0
31.949,-75.280,-1.314,-388.300,-6.777,151.700,0.000,0.000,2.000,Energy,-65.0
32.017,-81.440,-1.421,-429.250,-7.492,110.750,0.000,0.000,2.000,Energy,9.0
32.094,-69.660,-1.216,-429.600,-7.498,110.400,0.000,0.000,2.000,Energy,36.0
32.162,-44.350,-0.774,-393.570,-6.869,146.430,0.000,0.000,-1.234,Energy,96.0
32.235,4.520,0.079,-331.170,-5.780,151.170,0.000,0.000,-1.040,Energy,86.0
32.311,24.740,0.432,-303.750,-5.301,123.750,0.000,0.000,0.000,Energy,20.0
32.383,27.550,0.481,-318.510,-5.559,138.510,0.000,0.000,0.794,Energy,-3.0
32.458,12.960,0.226,-369.490,-6.449,170.510,0.000,0.000,1.233,Energy,-38.0
32.527,9.790,0.171,-402.180,-7.019,137.820,0.000,0.000,0.002,Energy,4.0
32.602,21.040,0.367,-403.060,-7.035,136.940,0.000,0.000,-0.002,Energy,32.0
32.668,39.330,0.686,-377.400,-6.587,162.600,0.000,0.000,-0.829,Energy,58.0
32.737,61.120,1.067,-341.010,-5.952,161.010,0.000,0.000,-2.000,Energy,29.0
32.812,60.950,1.064,-336.090,-5.866,156.090,0.000,0.000,-2.000,Energy,-19.0
32.883,41.260,0.720,-362.630,-6.329,177.370,0.000,0.000,1.108,Energy,-60.0
32.951,24.210,0.423,-385.310,-6.725,154.690,0.000,0.000,0.006,Energy,-24.0
33.017,19.990,0.349,-384.080,-6.703,155.920,0.000,0.000,-0.006,Energy,-6.0
33.104,24.380,0.426,-359.290,-6.271,179.290,0.000,0.000,0.007,Energy,14.0
33.198,22.800,0.398,-337.850,-5.897,157.850,0.000,0.000,0.006,Energy,-20.0
33.273,6.810,0.119,-350.150,-6.111,170.150,0.000,0.000,0.516,Energy,-42.0
33.360,-13.580,-0.237,-372.650,-6.504,167.350,0.000,0.000,0.007,Energy,-31.0
33.433,-20.790,-0.363,-374.060,-6.529,165.940,0.000,0.000,-0.007,Energy,-6.0
33.506,-19.030,-0.332,-357.710,-6.243,177.710,0.000,0.000,0.007,Energy,6.0
33.577,-18.680,-0.326,-344.880,-6.019,164.880,0.000,0.000,0.007,Energy,-3.0
33.645,-24.480,-0.427,-345.410,-6.029,165.410,0.000,0.000,-0.007,Energy,-19.0
33.708,-34.500,-0.602,-357.180,-6.234,177.180,0.000,0.000,-0.007,Energy,-26.0
33.772,-42.760,-0.746,-368.260,-6.427,171.740,0.000,0.000,0.007,Energy,-16.0
33.840,-45.050,-0.786,-368.960,-6.440,171.040,0.000,0.000,-0.007,Energy,3.0
33.913,-41.360,-0.722,-358.060,-6.249,178.060,0.000,0.000,0.007,Energy,11.0
33.983,-38.190,-0.667,-348.570,-6.084,168.570,0.000,0.000,0.007,Energy,6.0
34.052,-40.130,-0.700,-349.800,-6.105,169.800,0.000,0.000,-0.007,Energy,-7.0
34.132,-45.230,-0.789,-360.520,-6.292,179.480,0.000,0.000,2.000,Bang-Bang,-7.0
34.213,-40.300,-0.703,-360.000,-6.283,180.000,0.000,0.000,-2.000,Bang-Bang,12.0
34.281,-38.900,-0.679,-362.630,-6.329,177.370,0.000,0.000,2.000,Bang-Bang,-3.0
34.352,-39.600,-0.691,-364.740,-6.366,175.260,0.000,0.000,2.000,Bang-Bang,15.0
34.424,-24.130,-0.421,-347.870,-6.071,167.870,0.000,0.000,2.000,Bang-Bang,45.0
34.489,-6.380,-0.111,-333.280,-5.817,153.280,0.000,0.000,2.000,Bang-Bang,43.0
34.557,10.670,0.186,-330.990,-5.777,150.990,0.000,0.000,-2.000,Bang-Bang,39.0
34.622,20.170,0.352,-348.040,-6.074,168.040,0.000,0.000,-2.000,Bang-Bang,6.0
34.692,11.900,0.208,-389.000,-6.789,151.000,0.000,0.000,-2.000,Bang-Bang,-21.0
34.757,6.810,0.119,-412.030,-7.191,127.970,0.000,0.000,-2.000,Bang-Bang,-10.0
34.825,3.110,0.054,-410.620,-7.167,129.380,0.000,0.000,2.000,Bang-Bang,-9.0
34.894,8.390,0.146,-379.680,-6.627,160.320,0.000,0.000,2.000,Bang-Bang,43.0
34.961,32.470,0.567,-321.850,-5.617,141.850,0.000,0.000,-2.000,Bang-Bang,40.0
35.026,38.450,0.671,-296.010,-5.166,116.010,0.000,0.000,2.000,Bang-Bang,4.0
35.113,29.660,0.518,-309.720,-5.406,129.720,0.000,0.000,-2.000,Bang-Bang,-29.0
35.181,0.480,0.008,-361.230,-6.305,178.770,0.000,0.000,-2.000,Bang-Bang,-114.0
35.251,-34.330,-0.599,-419.940,-7.329,120.060,0.000,0.000,2.000,Bang-Bang,-50.0
35.313,-47.690,-0.832,-440.330,-7.685,99.670,0.000,0.000,2.000,Bang-Bang,-23.0
35.380,-52.430,-0.915,-431.010,-7.523,108.990,0.000,0.000,2.000,Bang-Bang,-7.0
35.451,-39.950,-0.697,-383.370,-6.691,156.630,0.000,0.000,2.000,Bang-Bang,77.0
35.523,-3.570,-0.062,-306.730,-5.353,126.730,0.000,0.000,2.000,Bang-Bang,49.0
35.597,8.920,0.156,-266.830,-4.657,86.830,0.000,0.000,2.000,Bang-Bang,22.0
35.672,22.450,0.392,-265.780,-4.639,85.780,0.000,0.000,-2.000,Bang-Bang,33.0
35.739,30.010,0.524,-300.930,-5.252,120.930,0.000,0.000,-2.000,Bang-Bang,-5.0
35.809,4.870,0.085,-381.260,-6.654,158.740,0.000,0.000,-2.000,Bang-Bang,-85.0
35.886,-9.370,-0.164,-451.930,-7.888,88.070,0.000,0.000,-2.000,Bang-Bang,-9.0
35.956,-13.230,-0.231,-476.540,-8.317,63.460,0.000,0.000,-2.000,Bang-Bang,-16.0
36.022,-25.010,-0.437,-466.870,-8.148,73.130,0.000,0.000,2.000,Bang-Bang,-33.0
36.091,-31.870,-0.556,-428.730,-7.483,111.270,0.000,0.000,2.000,Bang-Bang,7.0
36.176,3.470,0.061,-320.440,-5.593,140.440,0.000,0.000,2.000,Bang-Bang,70.0
36.255,12.960,0.226,-251.540,-4.390,71.540,0.000,0.000,2.000,Bang-Bang,6.0
36.329,17.180,0.300,-227.980,-3.979,47.980,0.000,0.000,2.000,Bang-Bang,20.0
36.399,32.470,0.567,-242.570,-4.234,62.570,0.000,0.000,-2.000,Bang-Bang,33.0
36.463,39.330,0.686,-281.950,-4.921,101.950,0.000,0.000,-2.000,Bang-Bang,5.0
36.542,7.680,0.134,-375.460,-6.553,164.540,0.000,0.000,-2.000,Bang-Bang,-126.0
36.619,-14.640,-0.256,-462.300,-8.069,77.700,0.000,0.000,-2.000,Bang-Bang,-13.0
36.692,-19.560,-0.341,-500.090,-8.728,39.910,0.000,0.000,-2.000,Bang-Bang,-19.0
36.758,-37.670,-0.657,-501.850,-8.759,38.150,0.000,0.000,2.000,Bang-Bang,-62.0
36.825,-58.580,-1.022,-475.660,-8.302,64.340,0.000,0.000,2.000,Bang-Bang,-41.0
36.887,-65.620,-1.145,-428.900,-7.486,111.100,0.000,0.000,2.000,Bang-Bang,7.0
36.957,-32.220,-0.562,-332.570,-5.804,152.570,0.000,0.000,2.000,Bang-Bang,102.0
37.027,-17.630,-0.308,-259.270,-4.525,79.270,0.000,0.000,2.000,Bang-Bang,8.0
37.111,-16.920,-0.295,-210.230,-3.669,30.230,0.000,0.000,2.000,Bang-Bang,3.0
37.182,-0.930,-0.016,-205.660,-3.589,25.660,0.000,0.000,-2.000,Bang-Bang,57.0
37.255,23.500,0.410,-231.670,-4.043,51.670,0.000,0.000,-2.000,Bang-Bang,43.0
37.319,32.820,0.573,-274.210,-4.786,94.210,0.000,0.000,-2.000,Bang-Bang,9.0
37.397,2.590,0.045,-370.370,-6.464,169.630,0.000,0.000,-2.000,Bang-Bang,-142.0
37.475,-22.200,-0.387,-462.480,-8.072,77.520,0.000,0.000,-2.000,Bang-Bang,-12.0
37.544,-24.830,-0.433,-507.300,-8.854,32.700,0.000,0.000,-2.000,Bang-Bang,-7.0
37.612,-40.130,-0.700,-519.780,-9.072,20.220,0.000,0.000,2.000,Bang-Bang,-58.0
37.673,-59.460,-1.038,-513.280,-8.958,26.720,0.000,0.000,2.000,Bang-Bang,-44.0
37.735,-73.000,-1.274,-499.040,-8.710,40.960,0.000,0.000,2.000,Bang-Bang,-27.0
37.797,-79.150,-1.381,-472.850,-8.253,67.150,0.000,0.000,2.000,Bang-Bang,-9.0
37.867,-71.940,-1.256,-419.060,-7.314,120.940,0.000,0.000,2.000,Bang-Bang,50.0
37.934,-20.790,-0.363,-321.670,-5.614,141.670,0.000,0.000,2.000,Bang-Bang,112.0
38.006,1.000,0.017,-252.070,-4.399,72.070,0.000,0.000,2.000,Bang-Bang,26.0
38.083,13.660,0.238,-215.680,-3.764,35.680,0.000,0.000,2.000,Bang-Bang,41.0
38.159,46.710,0.815,-221.300,-3.862,41.300,0.000,0.000,-2.000,Bang-Bang,83.0
38.223,72.550,1.266,-258.040,-4.504,78.040,0.000,0.000,-2.000,Bang-Bang,43.0
38.289,75.540,1.318,-320.970,-5.602,140.970,0.000,0.000,-2.000,Bang-Bang,-43.0
38.359,44.420,0.775,-425.030,-7.418,114.970,0.000,0.000,-2.000,Bang-Bang,-27.0
38.425,46.360,0.809,-487.440,-8.507,52.560,0.000,0.000,-2.000,Bang-Bang,16.0
38.491,49.870,0.870,-521.010,-9.093,18.990,0.000,0.000,-2.000,Bang-Bang,-5.0
38.563,34.930,0.610,-528.040,-9.216,11.960,0.000,0.000,2.000,LQR,-58.0
38.632,7.510,0.131,-510.640,-8.912,29.360,0.000,0.000,2.000,LQR,-58.0
38.703,-12.000,-0.209,-479.700,-8.372,60.300,0.000,0.000,-1.009,Energy,-36.0
38.772,-20.620,-0.360,-425.210,-7.421,114.790,0.000,0.000,-1.483,Energy,-6.0
38.844,-0.050,-0.001,-328.180,-5.728,148.180,0.000,0.000,-2.000,Energy,35.0
38.921,-10.070,-0.176,-262.790,-4.587,82.790,0.000,0.000,-1.194,Energy,-49.0
38.985,-32.570,-0.568,-242.920,-4.240,62.920,0.000,0.000,-0.015,Energy,-56.0
39.050,-51.380,-0.897,-254.700,-4.445,74.700,0.000,0.000,0.633,Energy,-43.0
39.123,-71.940,-1.256,-300.050,-5.237,120.050,0.000,0.000,2.000,Energy,-64.0
39.196,-119.410,-2.084,-386.190,-6.740,153.810,0.000,0.000,2.000,Energy,-73.0
39.262,-128.020,-2.234,-420.640,-7.342,119.360,0.000,0.000,2.000,Energy,6.0
39.337,-115.010,-2.007,-416.770,-7.274,123.230,0.000,0.000,2.000,Energy,47.0
39.407,-80.910,-1.412,-375.640,-6.556,164.360,0.000,0.000,2.000,Energy,130.0
39.471,-29.410,-0.513,-316.400,-5.522,136.400,0.000,0.000,-1.226,Energy,93.0
