Time(s),Motor_Angle(deg),Motor_Angle(rad),Pendulum_Angle(deg),Pendulum_Angle(rad),Pendulum_Angle_From_Upright(deg),Motor_Velocity(rad/s),Pendulum_Velocity(rad/s),Motor_Voltage(V),Controller_Mode,Motor_RPM
30.450,-104.110,-1.817,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-65.0
30.463,-109.390,-1.909,0.000,0.000,180.000,0.000,0.000,2.000,Energy,-52.0
30.476,-112.900,-1.970,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-38.0
30.489,-115.010,-2.007,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-28.0
30.502,-116.590,-2.035,0.000,0.000,180.000,0.000,0.000,2.000,Energy,-18.0
30.517,-117.300,-2.047,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-13.0
30.532,-117.300,-2.047,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-5.0
30.551,-116.420,-2.032,0.170,0.003,179.830,0.000,0.000,2.000,Energy,9.0
30.570,-114.480,-1.998,0.170,0.003,179.830,0.000,0.000,2.000,Energy,20.0
30.588,-110.440,-1.928,0.170,0.003,179.830,0.000,0.000,2.000,Energy,38.0
30.603,-105.170,-1.836,0.170,0.003,179.830,0.000,0.000,2.000,Energy,59.0
30.618,-98.840,-1.725,0.170,0.003,179.830,0.000,0.000,2.000,Energy,79.0
30.635,-90.050,-1.572,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,99.0
30.650,-79.680,-1.391,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,107.0
30.665,-70.190,-1.225,0.170,0.003,179.830,0.000,0.000,2.000,Energy,97.0
30.685,-62.800,-1.096,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,71.0
30.704,-55.950,-0.977,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,45.0
30.718,-51.550,-0.900,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,38.0
30.737,-48.920,-0.854,0.170,0.003,179.830,0.000,0.000,2.000,Energy,29.0
30.754,-46.460,-0.811,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,20.0
30.769,-45.050,-0.786,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,13.0
30.785,-44.350,-0.774,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,9.0
30.800,-44.000,-0.768,0.170,0.003,179.830,0.000,0.000,2.000,Energy,6.0
30.815,-44.350,-0.774,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-4.0
30.832,-45.580,-0.796,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-13.0
30.850,-47.860,-0.835,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-24.0
30.867,-51.910,-0.906,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-44.0
30.883,-57.000,-0.995,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-55.0
30.905,-63.680,-1.111,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-71.0
30.923,-70.710,-1.234,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-44.0
30.980,-74.050,-1.292,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-33.0
30.997,-81.080,-1.415,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-12.0
31.016,-82.320,-1.437,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-11.0
31.031,-82.840,-1.446,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-7.0
31.047,-83.020,-1.449,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-3.0
31.062,-83.190,-1.452,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-3.0
31.075,-82.840,-1.446,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,7.0
31.091,-82.140,-1.434,0.170,0.003,179.830,0.000,0.000,2.000,Energy,7.0
31.107,-80.910,-1.412,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,12.0
31.124,-79.330,-1.385,0.170,0.003,179.830,0.000,0.000,2.000,Energy,16.0
31.139,-75.990,-1.326,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,37.0
31.154,-72.300,-1.262,0.170,0.003,179.830,0.000,0.000,2.000,Energy,45.0
31.169,-67.550,-1.179,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,55.0
31.185,-63.680,-1.111,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,41.0
31.201,-60.170,-1.050,0.170,0.003,179.830,0.000,0.000,2.000,Energy,32.0
31.215,-58.230,-1.016,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,17.0
31.230,-57.710,-1.007,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,9.0
31.246,-57.880,-1.010,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-5.0
31.262,-58.760,-1.026,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-6.0
31.278,-60.340,-1.053,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-16.0
31.295,-62.450,-1.090,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-24.0
31.308,-65.620,-1.145,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-33.0
31.322,-68.430,-1.194,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-35.0
31.338,-71.940,-1.256,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-42.0
31.355,-75.810,-1.323,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-46.0
31.370,-81.440,-1.421,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-59.0
31.385,-87.240,-1.523,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-73.0
31.402,-95.500,-1.667,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-92.0
31.418,-104.290,-1.820,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-81.0
31.436,-113.250,-1.977,0.000,0.000,180.000,0.000,0.000,2.000,Energy,-79.0
31.449,-119.760,-2.090,0.000,0.000,180.000,0.000,0.000,2.000,Energy,-58.0
31.462,-123.800,-2.161,0.000,0.000,180.000,0.000,0.000,2.000,Energy,-42.0
31.476,-126.080,-2.201,0.000,0.000,180.000,0.000,0.000,2.000,Energy,-25.0
31.489,-127.320,-2.222,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-14.0
31.502,-127.670,-2.228,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-10.0
31.516,-127.140,-2.219,0.170,0.003,179.830,0.000,0.000,2.000,Energy,4.0
31.529,-125.380,-2.188,0.170,0.003,179.830,0.000,0.000,2.000,Energy,21.0
31.545,-122.570,-2.139,0.170,0.003,179.830,0.000,0.000,2.000,Energy,36.0
31.558,-118.700,-2.072,0.170,0.003,179.830,0.000,0.000,2.000,Energy,50.0
31.571,-113.780,-1.986,0.170,0.003,179.830,0.000,0.000,2.000,Energy,65.0
31.585,-108.160,-1.888,0.170,0.003,179.830,0.000,0.000,2.000,Energy,78.0
31.599,-100.600,-1.756,0.170,0.003,179.830,0.000,0.000,2.000,Energy,89.0
31.612,-93.040,-1.624,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,89.0
31.629,-86.360,-1.507,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,83.0
31.642,-78.800,-1.375,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,73.0
31.655,-73.530,-1.283,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,57.0
31.668,-69.660,-1.216,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,46.0
31.682,-66.500,-1.161,0.170,0.003,179.830,0.000,0.000,2.000,Energy,34.0
31.696,-64.210,-1.121,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,26.0
31.710,-62.450,-1.090,0.170,0.003,179.830,0.000,0.000,2.000,Energy,20.0
31.728,-61.220,-1.068,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,15.0
31.745,-60.170,-1.050,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,10.0
31.760,-59.640,-1.041,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,6.0
31.775,-59.820,-1.044,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-3.0
31.791,-61.220,-1.068,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-13.0
31.807,-63.680,-1.111,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-33.0
31.823,-68.080,-1.188,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-41.0
31.838,-71.770,-1.253,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-50.0
31.854,-77.390,-1.351,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-53.0
31.869,-81.610,-1.424,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-45.0
31.884,-84.780,-1.480,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-27.0
31.904,-86.710,-1.513,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-18.0
31.922,-88.290,-1.541,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-13.0
31.940,-89.000,-1.553,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-9.0
31.960,-89.000,-1.553,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-4.0
31.979,-88.820,-1.550,0.170,0.003,179.830,0.000,0.000,2.000,Energy,2.0
31.998,-88.120,-1.538,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,1.0
32.014,-86.710,-1.513,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,11.0
32.029,-84.780,-1.480,0.170,0.003,179.830,0.000,0.000,2.000,Energy,21.0
32.044,-82.490,-1.440,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,28.0
32.059,-79.680,-1.391,0.170,0.003,179.830,0.000,0.000,2.000,Energy,33.0
32.074,-75.810,-1.323,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,46.0
32.089,-70.890,-1.237,0.170,0.003,179.830,0.000,0.000,2.000,Energy,54.0
32.104,-65.440,-1.142,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,62.0
32.120,-60.870,-1.062,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,43.0
32.134,-57.350,-1.001,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,35.0
32.149,-54.890,-0.958,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,23.0
32.163,-53.840,-0.940,0.170,0.003,179.830,0.000,0.000,2.000,Energy,10.0
32.178,-53.840,-0.940,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-8.0
32.196,-54.540,-0.952,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-4.0
32.211,-55.770,-0.973,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-13.0
32.225,-57.710,-1.007,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-18.0
32.238,-59.640,-1.041,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-26.0
32.252,-62.450,-1.090,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-36.0
32.268,-66.140,-1.154,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-46.0
32.287,-71.240,-1.243,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-61.0
32.301,-78.980,-1.378,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-66.0
32.320,-85.130,-1.486,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-75.0
32.337,-94.270,-1.645,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-86.0
32.352,-102.880,-1.796,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-83.0
32.370,-110.090,-1.921,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-71.0
32.384,-116.940,-2.041,0.000,0.000,180.000,0.000,0.000,2.000,Energy,-59.0
32.398,-121.340,-2.118,0.000,0.000,180.000,0.000,0.000,2.000,Energy,-44.0
32.412,-124.330,-2.170,0.000,0.000,180.000,0.000,0.000,2.000,Energy,-31.0
32.425,-126.080,-2.201,0.000,0.000,180.000,0.000,0.000,2.000,Energy,-19.0
32.437,-127.140,-2.219,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-14.0
32.451,-127.320,-2.222,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-6.0
32.466,-126.610,-2.210,0.000,0.000,180.000,0.000,0.000,2.000,Energy,4.0
32.481,-125.030,-2.182,0.000,0.000,180.000,0.000,0.000,2.000,Energy,18.0
32.497,-121.870,-2.127,0.170,0.003,179.830,0.000,0.000,2.000,Energy,38.0
32.510,-117.300,-2.047,0.000,0.000,180.000,0.000,0.000,2.000,Energy,59.0
32.523,-111.850,-1.952,0.170,0.003,179.830,0.000,0.000,2.000,Energy,74.0
32.537,-105.340,-1.839,0.170,0.003,179.830,0.000,0.000,2.000,Energy,89.0
32.550,-97.960,-1.710,0.170,0.003,179.830,0.000,0.000,2.000,Energy,93.0
32.568,-90.400,-1.578,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,85.0
32.586,-82.670,-1.443,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,71.0
32.600,-75.460,-1.317,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,57.0
32.613,-71.240,-1.243,0.170,0.003,179.830,0.000,0.000,2.000,Energy,44.0
32.628,-68.430,-1.194,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,34.0
32.643,-65.970,-1.151,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,26.0
32.655,-63.860,-1.115,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,22.0
32.667,-62.450,-1.090,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,20.0
32.679,-61.400,-1.072,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,14.0
32.692,-60.690,-1.059,0.170,0.003,179.830,0.000,0.000,2.000,Energy,10.0
32.715,-60.520,-1.056,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,6.0
32.730,-61.050,-1.066,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-3.0
32.744,-62.450,-1.090,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-13.0
32.760,-64.210,-1.121,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-25.0
32.774,-67.730,-1.182,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-46.0
32.789,-72.470,-1.265,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-58.0
32.804,-77.920,-1.360,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-69.0
32.820,-84.250,-1.470,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-64.0
32.834,-88.640,-1.547,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-50.0
32.846,-92.690,-1.618,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-37.0
32.859,-94.970,-1.658,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-28.0
32.873,-96.730,-1.688,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-23.0
32.895,-98.310,-1.716,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-18.0
32.912,-99.370,-1.734,0.000,0.000,180.000,0.000,0.000,2.000,Energy,-8.0
32.930,-99.720,-1.740,0.000,0.000,180.000,0.000,0.000,2.000,Energy,-5.0
32.947,-99.370,-1.734,0.000,0.000,180.000,0.000,0.000,2.000,Energy,14.0
32.962,-98.490,-1.719,0.000,0.000,180.000,0.000,0.000,2.000,Energy,5.0
32.979,-96.730,-1.688,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,19.0
32.998,-94.270,-1.645,0.170,0.003,179.830,0.000,0.000,2.000,Energy,28.0
33.013,-89.700,-1.566,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,46.0
33.027,-85.300,-1.489,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,54.0
33.039,-79.680,-1.391,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,74.0
33.052,-73.880,-1.289,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,84.0
33.066,-67.550,-1.179,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,85.0
33.079,-61.050,-1.066,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,75.0
33.092,-56.300,-0.983,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,60.0
33.105,-52.080,-0.909,0.170,0.003,179.830,0.000,0.000,2.000,Energy,42.0
33.120,-49.800,-0.869,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,26.0
33.135,-48.210,-0.841,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,14.0
33.148,-47.330,-0.826,0.170,0.003,179.830,0.000,0.000,2.000,Energy,10.0
33.162,-47.160,-0.823,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,6.0
33.179,-47.690,-0.832,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-5.0
33.195,-48.740,-0.851,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-11.0
33.210,-50.320,-0.878,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-17.0
33.223,-52.260,-0.912,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-21.0
33.237,-54.370,-0.949,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-29.0
33.252,-57.180,-0.998,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-40.0
33.269,-61.920,-1.081,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-55.0
33.287,-67.550,-1.179,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-57.0
33.302,-75.280,-1.314,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-71.0
33.315,-81.080,-1.415,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-60.0
33.329,-85.660,-1.495,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-52.0
33.345,-89.520,-1.562,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-46.0
33.360,-92.860,-1.621,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-32.0
33.375,-95.500,-1.667,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-26.0
33.392,-97.610,-1.704,0.000,0.000,180.000,0.000,0.000,2.000,Energy,-22.0
33.408,-99.010,-1.728,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-17.0
33.423,-100.250,-1.750,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-10.0
33.440,-100.600,-1.756,0.000,0.000,180.000,0.000,0.000,2.000,Energy,-7.0
33.455,-99.720,-1.740,0.170,0.003,179.830,0.000,0.000,2.000,Energy,4.0
33.472,-98.140,-1.713,0.170,0.003,179.830,0.000,0.000,2.000,Energy,23.0
33.488,-94.090,-1.642,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,41.0
33.503,-89.520,-1.562,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,60.0
33.517,-83.020,-1.449,0.170,0.003,179.830,0.000,0.000,2.000,Energy,74.0
33.534,-77.220,-1.348,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,67.0
33.550,-71.590,-1.249,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,46.0
33.564,-67.550,-1.179,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,38.0
33.578,-65.090,-1.136,0.170,0.003,179.830,0.000,0.000,2.000,Energy,26.0
33.594,-63.680,-1.111,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,15.0
33.608,-63.160,-1.102,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,6.0
33.624,-62.980,-1.099,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,15.0
33.638,-63.510,-1.108,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-5.0
33.656,-64.740,-1.130,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-11.0
33.672,-67.200,-1.173,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-27.0
33.687,-70.360,-1.228,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-38.0
33.700,-75.280,-1.314,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-54.0
33.713,-80.210,-1.400,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-68.0
33.728,-86.360,-1.507,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-80.0
33.742,-93.570,-1.633,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-87.0
33.755,-100.600,-1.756,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-67.0
33.770,-105.520,-1.842,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-63.0
33.785,-110.790,-1.934,0.000,0.000,180.000,0.000,0.000,2.000,Energy,-53.0
33.799,-114.310,-1.995,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-39.0
33.812,-116.940,-2.041,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-25.0
33.824,-118.170,-2.062,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-14.0
33.836,-118.700,-2.072,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-9.0
33.850,-118.530,-2.069,0.170,0.003,179.830,0.000,0.000,2.000,Energy,5.0
33.867,-117.470,-2.050,0.170,0.003,179.830,0.000,0.000,2.000,Energy,10.0
33.881,-115.360,-2.013,0.170,0.003,179.830,0.000,0.000,2.000,Energy,26.0
33.899,-111.670,-1.949,0.170,0.003,179.830,0.000,0.000,2.000,Energy,42.0
33.915,-106.400,-1.857,0.170,0.003,179.830,0.000,0.000,2.000,Energy,62.0
33.929,-98.660,-1.722,0.000,0.000,180.000,0.000,0.000,2.000,Energy,82.0
33.945,-91.460,-1.596,0.170,0.003,179.830,0.000,0.000,2.000,Energy,91.0
33.958,-82.490,-1.440,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,87.0
33.975,-75.460,-1.317,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,78.0
33.989,-68.780,-1.200,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,66.0
34.002,-64.030,-1.118,0.170,0.003,179.830,0.000,0.000,2.000,Energy,52.0
34.017,-60.690,-1.059,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,39.0
34.033,-57.710,-1.007,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,29.0
34.046,-55.250,-0.964,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,24.0
34.059,-53.660,-0.937,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,21.0
34.072,-52.430,-0.915,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,13.0
34.084,-51.910,-0.906,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,9.0
34.099,-51.730,-0.903,0.170,0.003,179.830,0.000,0.000,2.000,Energy,8.0
34.113,-52.260,-0.912,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-4.0
34.128,-53.490,-0.934,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-13.0
34.142,-55.600,-0.970,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-23.0
34.154,-58.580,-1.022,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-40.0
34.169,-62.450,-1.090,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-55.0
34.184,-68.250,-1.191,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-72.0
34.201,-74.580,-1.302,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-62.0
34.217,-80.910,-1.412,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-54.0
34.231,-84.600,-1.477,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-32.0
34.245,-86.890,-1.517,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-25.0
34.259,-88.640,-1.547,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-21.0
34.277,-89.700,-1.566,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-14.0
34.292,-90.580,-1.581,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-8.0
34.308,-90.580,-1.581,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-4.0
34.320,-90.580,-1.581,0.170,0.003,179.830,0.000,0.000,2.000,Energy,2.0
34.340,-90.400,-1.578,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,2.0
34.354,-90.050,-1.572,0.170,0.003,179.830,0.000,0.000,2.000,Energy,2.0
34.370,-89.350,-1.559,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,3.0
34.384,-87.940,-1.535,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,13.0
34.400,-86.010,-1.501,0.170,0.003,179.830,0.000,0.000,2.000,Energy,23.0
34.414,-83.020,-1.449,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,34.0
34.428,-79.500,-1.388,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,41.0
34.441,-75.460,-1.317,0.170,0.003,179.830,0.000,0.000,2.000,Energy,53.0
34.457,-71.590,-1.249,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,49.0
34.472,-67.370,-1.176,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,38.0
34.487,-64.740,-1.130,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,28.0
34.503,-63.160,-1.102,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,17.0
34.517,-62.630,-1.093,0.170,0.003,179.830,0.000,0.000,2.000,Energy,7.0
34.536,-63.160,-1.102,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-5.0
34.554,-65.090,-1.136,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-18.0
34.571,-67.200,-1.173,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-21.0
34.587,-70.010,-1.222,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-28.0
34.603,-73.000,-1.274,0.000,0.000,180.000,0.000,0.000,-2.000,Energy,-35.0
34.616,-76.690,-1.338,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-40.0
34.633,-80.380,-1.403,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-47.0
34.648,-86.180,-1.504,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-62.0
34.661,-92.160,-1.608,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,-64.0
34.675,-97.780,-1.707,0.000,0.000,180.000,0.000,0.000,2.000,Energy,-74.0
34.689,-103.760,-1.811,0.000,0.000,180.000,0.000,0.000,2.000,Energy,-81.0
34.704,-111.320,-1.943,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-82.0
34.716,-117.470,-2.050,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-67.0
34.729,-121.690,-2.124,0.000,0.000,180.000,0.000,0.000,2.000,Energy,-48.0
34.741,-124.330,-2.170,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-33.0
34.754,-125.910,-2.198,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-20.0
34.769,-126.610,-2.210,0.170,0.003,179.830,0.000,0.000,2.000,Energy,-9.0
34.784,-126.610,-2.210,0.170,0.003,179.830,0.000,0.000,2.000,Energy,8.0
34.802,-125.030,-2.182,0.170,0.003,179.830,0.000,0.000,2.000,Energy,15.0
34.820,-122.040,-2.130,0.170,0.003,179.830,0.000,0.000,2.000,Energy,36.0
34.833,-116.240,-2.029,0.170,0.003,179.830,0.000,0.000,2.000,Energy,56.0
34.848,-111.320,-1.943,0.000,0.000,180.000,0.000,0.000,2.000,Energy,69.0
34.863,-104.290,-1.820,0.170,0.003,179.830,0.000,0.000,2.000,Energy,81.0
34.875,-97.960,-1.710,0.170,0.003,179.830,0.000,0.000,2.000,Energy,84.0
34.890,-90.750,-1.584,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,80.0
34.910,-83.900,-1.464,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,72.0
34.926,-77.040,-1.345,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,63.0
34.940,-71.070,-1.240,0.170,0.003,179.830,0.000,0.000,-2.000,Energy,47.0
