Step,Mode,PendulumAngle,PendulumVelocity,MotorPosition,MotorVelocity,dt,Voltage
361,Swingup,0.17,0.00,1.71,0.00,0.013325,0.00
362,Swingup,0.17,0.00,1.71,0.00,0.002438,0.00
363,Swingup,0.17,0.00,1.71,0.00,0.002275,0.00
364,Swingup,0.17,0.00,1.71,0.00,0.002475,0.00
365,Swingup,0.17,0.00,1.71,0.00,0.002234,0.00
366,Swingup,0.17,0.00,1.71,0.00,0.003992,0.00
367,Swingup,0.17,0.00,1.71,0.00,0.002151,0.00
368,Swingup,0.17,0.00,1.71,0.00,0.002664,0.00
369,Swingup,0.17,0.00,1.71,0.00,0.002506,0.00
370,Swingup,0.17,0.00,1.71,0.00,0.002433,0.00
371,Swingup,0.17,0.00,1.71,0.00,0.017621,0.00
372,Swingup,0.17,0.00,1.71,0.00,0.001673,0.00
373,Swingup,0.17,0.00,1.71,0.00,0.002486,0.00
374,Swingup,0.17,0.00,1.71,0.00,0.003096,0.00
375,Swingup,0.17,0.00,1.71,0.00,0.001615,0.00
376,Swingup,0.17,0.00,1.71,0.00,0.007432,0.00
377,Swingup,0.17,0.00,1.71,0.00,0.002369,0.00
378,Swingup,0.17,0.00,1.71,0.00,0.002121,0.00
379,Swingup,0.17,0.00,1.71,0.00,0.002507,0.00
380,Swingup,0.17,0.00,1.71,0.00,0.002671,0.00
381,Swingup,0.17,0.00,1.71,0.00,0.008333,0.00
382,Swingup,0.17,0.00,1.71,0.00,0.002229,0.00
383,Swingup,0.17,0.00,1.71,0.00,0.002479,0.00
384,Swingup,0.17,0.00,1.71,0.00,0.002488,0.00
385,Swingup,0.17,0.00,1.71,0.00,0.002758,0.00
386,Swingup,0.17,0.00,1.71,0.00,0.007367,0.00
387,Swingup,0.17,0.00,1.71,0.00,0.002337,0.00
388,Swingup,0.17,0.00,1.71,0.00,0.002566,0.00
389,Swingup,0.17,0.00,1.71,0.00,0.002450,0.00
390,Swingup,0.17,0.00,1.71,0.00,0.002597,0.00
391,Swingup,0.17,0.00,1.71,0.00,0.010478,0.00
392,Swingup,0.17,0.00,1.71,0.00,0.003034,0.00
393,Swingup,0.17,0.00,1.71,0.00,0.002273,0.00
394,Swingup,0.17,0.00,1.71,0.00,0.002349,0.00
395,Swingup,0.17,0.00,1.71,0.00,0.002753,0.00
396,Swingup,0.17,0.00,1.71,0.00,0.004464,0.00
397,Swingup,0.17,0.00,1.71,0.00,0.001922,0.00
398,Swingup,0.17,0.00,1.71,0.00,0.002104,0.00
399,Swingup,0.17,0.00,1.71,0.00,0.002469,0.00
400,Swingup,0.17,0.00,1.71,0.00,0.001827,0.00
401,Swingup,0.17,0.00,1.71,0.00,0.004563,0.00
402,Swingup,0.17,0.00,1.71,0.00,0.002037,0.00
403,Swingup,0.17,0.00,1.71,0.00,0.002488,0.00
404,Swingup,0.17,0.00,1.71,0.00,0.002767,0.00
405,Swingup,0.17,0.00,1.71,0.00,0.002181,0.00
406,Swingup,0.17,0.00,1.71,0.00,0.005208,0.00
407,Swingup,0.17,0.00,1.71,0.00,0.001975,0.00
408,Swingup,0.17,0.00,1.71,0.00,0.001959,0.00
409,Swingup,0.17,0.00,1.71,0.00,0.002787,0.00
410,Swingup,0.17,0.00,1.71,0.00,0.001852,0.00
411,Swingup,0.17,0.00,1.71,0.00,0.009487,0.00
412,Swingup,0.17,0.00,1.71,0.00,0.002405,0.00
413,Swingup,0.17,0.00,1.71,0.00,0.002034,0.00
414,Swingup,0.17,0.00,1.71,0.00,0.002511,0.00
