Step,Mode,PendulumAngle,PendulumVelocity,MotorPosition,MotorVelocity,dt,Voltage
161,Swingup,4679.64,0.01,12.08,0.00,0.005021,0.00
162,Swingup,4679.64,0.01,12.08,0.00,0.002359,0.00
163,Swingup,4679.64,0.01,12.08,0.00,0.002184,0.00
164,Swingup,4679.64,0.01,12.08,0.00,0.002649,0.00
165,Swingup,4679.64,0.01,12.08,0.00,0.002978,0.00
166,Swingup,4679.64,0.01,12.08,0.00,0.002161,0.00
167,Swingup,4679.64,0.01,12.08,0.00,0.002302,0.00
168,Swingup,4679.64,0.01,12.08,0.00,0.003130,0.00
169,Swingup,4679.64,0.01,12.08,0.00,0.001644,0.00
170,Swingup,4679.64,0.01,12.08,0.00,0.002185,0.00
171,Swingup,4679.64,0.01,12.08,0.00,0.002653,0.00
172,Swingup,4679.64,0.01,12.08,0.00,0.002429,0.00
173,Swingup,4679.64,0.01,12.08,0.00,0.002596,0.00
174,Swingup,4679.64,0.01,12.08,0.00,0.002643,0.00
175,Swingup,4679.64,0.01,12.08,0.00,0.002779,0.00
176,Swingup,4679.64,0.01,12.08,0.00,0.002717,0.00
177,Swingup,4679.64,0.01,12.08,0.00,0.002372,0.00
178,Swingup,4679.64,0.01,12.08,0.00,0.002501,0.00
179,Swingup,4679.64,0.01,12.08,0.00,0.002390,0.00
180,Swingup,4679.64,0.01,12.08,0.00,0.002420,0.00
181,Swingup,4679.64,0.01,12.08,0.00,0.012489,0.00
182,Swingup,4679.64,0.01,12.08,0.00,0.002303,0.00
183,Swingup,4679.64,0.01,12.08,0.00,0.002502,0.00
184,Swingup,4679.64,0.01,12.08,0.00,0.002989,0.00
185,Swingup,4679.64,0.01,12.08,0.00,0.002233,0.00
186,Swingup,4679.64,0.01,12.08,0.00,0.002461,0.00
187,Swingup,4679.64,0.01,12.08,0.00,0.002613,0.00
188,Swingup,4679.64,0.01,12.08,0.00,0.002234,0.00
189,Swingup,4679.64,0.01,12.08,0.00,0.002717,0.00
190,Swingup,4679.64,0.01,12.08,0.00,0.002453,0.00
191,Swingup,4679.64,0.01,12.08,0.00,0.002647,0.00
192,Swingup,4679.64,0.01,12.08,0.00,0.002620,0.00
193,Swingup,4679.64,0.01,12.08,0.00,0.002209,0.00
194,Swingup,4679.64,0.01,12.08,0.00,0.002678,0.00
195,Swingup,4679.64,0.01,12.08,0.00,0.002187,0.00
196,Swingup,4679.64,0.01,12.08,0.00,0.002539,0.00
197,Swingup,4679.64,0.01,12.08,0.00,0.002875,0.00
198,Swingup,4679.64,0.01,12.08,0.00,0.002521,0.00
199,Swingup,4679.64,0.01,12.08,0.00,0.001902,0.00
200,Swingup,4679.64,0.01,12.08,0.00,0.002573,0.00
201,Swingup,4679.64,0.01,12.08,0.00,0.006244,0.00
202,Swingup,4679.64,0.01,12.08,0.00,0.002159,0.00
203,Swingup,4679.64,0.01,12.08,0.00,0.002870,0.00
204,Swingup,4679.64,0.01,12.08,0.00,0.001984,0.00
205,Swingup,4679.64,0.01,12.08,0.00,0.002434,0.00
206,Swingup,4679.64,0.01,12.08,0.00,0.002732,0.00
